person,cant_ev_ad_campaign_hit,cant_ev_brand_listing,cant_ev_checkout,cant_ev_conversion,cant_ev_generic_listing,cant_ev_lead,cant_ev_search_engine_hit,cant_ev_searched_products,cant_ev_staticpage,cant_ev_viewed_product,cant_ev_visited_site
baf18e5f,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
baf24afc,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,2.0
baf30907,4.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,4.0,4.0
baf3e801,7.0,4.0,1.0,1.0,31.0,0.0,7.0,0.0,7.0,296.0,27.0
baf41752,7.0,0.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,4.0,4.0
baf6ab14,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
baf84f35,3.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,5.0,2.0
baf8abd9,6.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0
baf951e2,2.0,7.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,27.0,4.0
bafc5873,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
bafc6618,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bafef4dc,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
bb00871f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bb025503,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
bb067476,8.0,16.0,0.0,0.0,4.0,0.0,4.0,7.0,0.0,20.0,5.0
bb0721ad,5.0,9.0,1.0,0.0,2.0,0.0,4.0,7.0,0.0,81.0,11.0
bb087f03,4.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,4.0
bb098b89,0.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,3.0
bb0ce4b5,3.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0
bb0ef545,3.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,29.0,4.0
bb0f9af6,1.0,1.0,2.0,0.0,2.0,0.0,2.0,6.0,0.0,4.0,2.0
bb10940c,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
bb121beb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,3.0
bb122110,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0
bb126972,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bb1423c5,0.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,1.0
bb15db3d,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,4.0
bb1619ef,7.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,11.0,4.0
bb16d8e0,6.0,0.0,2.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,1.0
bb185af3,6.0,0.0,2.0,0.0,5.0,0.0,3.0,1.0,0.0,18.0,2.0
bb1b770f,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,21.0,1.0
bb1ce073,7.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,5.0
bb1e8dcb,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bb1f8e98,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
bb2103dc,4.0,14.0,1.0,0.0,15.0,0.0,8.0,0.0,0.0,44.0,8.0
bb2bb98e,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
bb2bface,2.0,13.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,1.0
bb2d1283,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bb2eef78,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,5.0
bb2f01e9,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,23.0,2.0
bb2fc0c6,51.0,4.0,8.0,0.0,10.0,0.0,4.0,4.0,0.0,135.0,27.0
bb31d716,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0
bb32c6e8,8.0,11.0,1.0,0.0,5.0,0.0,0.0,12.0,1.0,27.0,9.0
bb334ada,1.0,32.0,5.0,0.0,7.0,0.0,2.0,0.0,0.0,172.0,8.0
bb334fb6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
bb366d88,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,3.0
bb3a671c,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb3a9c31,9.0,13.0,1.0,1.0,8.0,0.0,8.0,0.0,13.0,20.0,3.0
bb3d05b4,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
bb3e0e79,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
bb4558c6,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,5.0
bb472f41,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,3.0
bb47ea09,1.0,15.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,5.0
bb4b2799,4.0,12.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,10.0,4.0
bb4b8182,14.0,6.0,4.0,0.0,12.0,0.0,9.0,0.0,0.0,171.0,11.0
bb4bf4b3,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,1.0
bb4c2005,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,1.0
bb4c9363,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,122.0,1.0
bb4d474c,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
bb50d444,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
bb510b20,4.0,2.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,55.0,5.0
bb51f0c6,4.0,0.0,3.0,1.0,4.0,0.0,4.0,7.0,0.0,7.0,1.0
bb521af7,5.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0
bb5629e5,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
bb5636d1,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
bb59a099,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0
bb5c496a,19.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,86.0,21.0
bb5d8b4c,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0
bb609b35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
bb62445d,11.0,22.0,3.0,1.0,30.0,1.0,10.0,46.0,0.0,93.0,39.0
bb62a95a,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0
bb63ba44,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
bb64b616,0.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,30.0,4.0
bb654ddf,5.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,6.0,1.0
bb65ce11,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
bb66d55f,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,3.0
bb67c35a,5.0,42.0,3.0,0.0,8.0,0.0,1.0,26.0,0.0,110.0,12.0
bb67e5d2,6.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,3.0
bb6a3b00,3.0,12.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0
bb6a65e9,5.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,17.0,2.0
bb6af3a9,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0
bb6bbc28,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,2.0
bb6c3113,10.0,3.0,1.0,0.0,9.0,0.0,11.0,0.0,0.0,28.0,4.0
bb6cc65c,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
bb6e3416,13.0,8.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,14.0,3.0
bb6e6665,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0
bb705fcd,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0
bb707476,2.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,18.0,5.0
bb71e3f4,1.0,0.0,5.0,1.0,28.0,0.0,0.0,0.0,0.0,10.0,4.0
bb734e0d,4.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,0.0,6.0,5.0
bb742814,2.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0
bb76bbe7,8.0,15.0,3.0,0.0,1.0,0.0,1.0,10.0,3.0,20.0,4.0
bb78c182,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
bb7aba36,2.0,6.0,6.0,0.0,2.0,0.0,1.0,1.0,2.0,59.0,3.0
bb7aff01,5.0,28.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,130.0,4.0
bb7b2190,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bb7b8411,5.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,88.0,5.0
bb7c3e11,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0
bb7d778b,1.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,0.0,19.0,1.0
bb8116c9,0.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,22.0,5.0
bb81e329,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0
bb830a2e,2.0,0.0,1.0,0.0,3.0,0.0,2.0,8.0,0.0,17.0,3.0
bb8468cd,11.0,2.0,2.0,0.0,8.0,0.0,9.0,12.0,0.0,19.0,7.0
bb850737,1.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0
bb85a3e5,10.0,10.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,11.0,5.0
bb86a86c,4.0,10.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,14.0,5.0
bb8b0c38,1.0,28.0,2.0,0.0,10.0,0.0,7.0,0.0,0.0,54.0,9.0
bb8b4bac,1.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0
bb8bd92d,0.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,81.0,13.0
bb8bfab7,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
bb8c2156,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0
bb8d1692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb8e0d64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bb8f0ebc,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,67.0,5.0
bb8f6408,2.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,62.0,5.0
bb8fed5c,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,23.0,1.0
bb90eb7f,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0
bb91970b,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0
bb93659d,7.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,11.0,7.0
bb9486ca,5.0,2.0,8.0,0.0,3.0,0.0,5.0,0.0,2.0,14.0,2.0
bb9934c5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0
bb9ba8ba,2.0,15.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,22.0,2.0
bb9d9807,12.0,5.0,3.0,0.0,6.0,0.0,6.0,2.0,0.0,17.0,9.0
bb9eec76,0.0,5.0,2.0,0.0,10.0,0.0,0.0,2.0,0.0,6.0,1.0
bba19beb,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bba6189e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
bbaa0656,1.0,9.0,1.0,0.0,11.0,0.0,4.0,1.0,0.0,58.0,5.0
bbab739e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bbac557c,1.0,7.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,62.0,6.0
bbae5393,19.0,6.0,1.0,0.0,17.0,0.0,32.0,46.0,0.0,56.0,15.0
bbaf3ecf,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0
bbb0bcc2,3.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0
bbb0cf87,1.0,10.0,1.0,0.0,0.0,0.0,2.0,9.0,1.0,17.0,1.0
bbb1a332,0.0,2.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,44.0,5.0
bbb2892a,30.0,4.0,1.0,0.0,26.0,0.0,0.0,2.0,1.0,17.0,2.0
bbb47243,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,11.0,1.0
bbb63f22,9.0,1.0,2.0,0.0,5.0,0.0,4.0,4.0,1.0,64.0,11.0
bbb8a83f,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,3.0
bbb972cc,13.0,3.0,3.0,1.0,3.0,0.0,13.0,0.0,0.0,9.0,5.0
bbb98143,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,20.0,2.0
bbba0317,3.0,9.0,1.0,0.0,3.0,0.0,3.0,6.0,0.0,11.0,1.0
bbba9484,4.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,3.0
bbbae6b8,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
bbbdca63,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
bbbe13d0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,21.0,2.0,31.0,6.0
bbbe368d,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,3.0
bbc1ac28,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,1.0
bbc228b2,11.0,5.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0
bbc294ec,1.0,1.0,1.0,0.0,11.0,0.0,1.0,36.0,4.0,42.0,8.0
bbc576ad,13.0,23.0,2.0,0.0,4.0,0.0,8.0,0.0,1.0,131.0,3.0
bbc5ba2f,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,4.0
bbc5fa26,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
bbc79c52,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,9.0,2.0
bbc7d6a7,6.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,9.0,4.0
bbca2239,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,20.0,1.0
bbca411c,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0
bbcc7056,9.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,23.0,7.0
bbcdf0b3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,9.0,1.0
bbce2ba4,13.0,9.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,9.0
bbd83a5c,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0
bbdc8d2f,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,5.0
bbde1efc,33.0,18.0,1.0,0.0,9.0,0.0,6.0,0.0,0.0,43.0,7.0
bbdfe9b9,5.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0
bbe02da0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,17.0,5.0
bbe06010,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0
bbe1155e,1.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,12.0,5.0
bbe13958,7.0,2.0,1.0,1.0,6.0,0.0,8.0,0.0,5.0,11.0,11.0
bbe26644,4.0,1.0,1.0,0.0,2.0,0.0,3.0,9.0,0.0,22.0,3.0
bbe27ed9,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,23.0,2.0
bbe34b09,6.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,25.0,1.0
bbe8e703,6.0,3.0,0.0,0.0,10.0,0.0,7.0,5.0,0.0,12.0,8.0
bbeaea35,2.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,18.0,2.0
bbed9a46,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
bbedd580,2.0,7.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,12.0,3.0
bbeef433,0.0,55.0,2.0,0.0,43.0,0.0,1.0,0.0,2.0,569.0,65.0
bbeff8fe,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0
bbf9bc19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bbfce1eb,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
bbfe3351,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0
bbfe7493,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
bc00f796,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,2.0
bc030a03,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0
bc03c1d6,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1.0
bc05574b,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bc066ce7,3.0,7.0,2.0,1.0,6.0,0.0,6.0,14.0,0.0,19.0,4.0
bc084a47,8.0,0.0,2.0,1.0,21.0,0.0,0.0,45.0,0.0,122.0,19.0
bc08bc60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bc093937,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bc0961de,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0
bc0d2187,0.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,4.0
bc0e07e8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0
bc12abb4,2.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,15.0,4.0
bc16b547,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bc19df19,4.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,30.0,3.0
bc1a0e8f,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0
bc1a5ba9,3.0,6.0,2.0,0.0,4.0,0.0,3.0,31.0,0.0,89.0,2.0
bc1b7082,0.0,2.0,1.0,0.0,3.0,0.0,1.0,5.0,0.0,11.0,1.0
bc1f34d3,14.0,137.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,248.0,95.0
bc216e22,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
bc217f0c,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,15.0,3.0
bc2315fe,1.0,7.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,15.0,2.0
bc2808b4,23.0,2.0,6.0,1.0,4.0,0.0,5.0,1.0,0.0,46.0,4.0
bc28100a,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.0
bc29a5ad,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,1.0
bc2bab49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bc2e63de,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0
bc31892b,8.0,0.0,5.0,0.0,2.0,0.0,0.0,6.0,1.0,28.0,5.0
bc32c9d4,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
bc331060,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
bc335dcd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bc33d673,4.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,3.0
bc343afc,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0
bc35fa46,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
bc383cb1,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,5.0
bc3877b5,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
bc3911be,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
bc3c0b70,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
bc3ef0d9,0.0,7.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,29.0,1.0
bc3f27c8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bc3f817c,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
bc4487c3,0.0,3.0,1.0,0.0,6.0,0.0,4.0,34.0,0.0,20.0,7.0
bc48a0cd,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,3.0
bc4b88ed,2.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,6.0,2.0
bc4c2d65,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0
bc526324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
bc535ecc,1.0,55.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,14.0,2.0
bc53a2c9,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
bc54f10f,5.0,12.0,1.0,0.0,5.0,0.0,1.0,43.0,0.0,152.0,9.0
bc555b42,31.0,3.0,1.0,0.0,35.0,0.0,27.0,5.0,0.0,137.0,13.0
bc55a91d,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
bc58767b,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,10.0,2.0
bc5a7608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bc5b2d6e,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bc5c6c62,5.0,3.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,14.0,4.0
bc5d1a48,13.0,7.0,1.0,0.0,3.0,0.0,13.0,3.0,0.0,12.0,2.0
bc5dd312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
bc5e25d3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
bc5e4954,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,2.0
bc5f2ce7,7.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,4.0,83.0,9.0
bc5fd5e3,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0
bc61e213,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0
bc62bc70,46.0,6.0,6.0,1.0,11.0,0.0,0.0,0.0,1.0,64.0,20.0
bc641ac5,3.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0
bc65893d,0.0,9.0,1.0,0.0,10.0,0.0,4.0,0.0,0.0,42.0,4.0
bc65a077,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,1.0
bc660064,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
bc6b456a,7.0,1.0,0.0,0.0,7.0,0.0,7.0,21.0,0.0,22.0,4.0
bc6e0314,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,17.0,2.0
bc6e4016,10.0,8.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0
bc6e8e44,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
bc706a35,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0
bc72e648,41.0,10.0,18.0,0.0,36.0,0.0,3.0,2.0,8.0,204.0,62.0
bc748b39,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0
bc74ab61,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0
bc76530b,8.0,3.0,2.0,0.0,8.0,0.0,5.0,1.0,0.0,58.0,8.0
bc76dd18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
bc7963cd,18.0,5.0,8.0,1.0,26.0,0.0,5.0,12.0,0.0,275.0,19.0
bc83269c,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0
bc84e308,7.0,2.0,1.0,0.0,6.0,0.0,10.0,7.0,0.0,41.0,5.0
bc84fa34,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,2.0
bc850ce9,36.0,25.0,1.0,0.0,3.0,0.0,12.0,5.0,0.0,21.0,7.0
bc865fc6,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0
bc86c9c6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0
bc88d8d3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3.0
bc895c4e,3.0,4.0,3.0,0.0,10.0,0.0,2.0,27.0,2.0,48.0,12.0
bc89a68e,2.0,32.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,14.0,2.0
bc8c5b31,7.0,5.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,53.0,6.0
bc906bed,0.0,5.0,3.0,0.0,13.0,0.0,2.0,1.0,0.0,48.0,12.0
bc945ece,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
bc950a61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
bc96452b,28.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,31.0,9.0
