,person,cant_device_computer,cant_device_smartphone,cant_device_tablet,cant_device_unknown
31614,d3e98b81,4.0,0.0,0.0,0.0
31615,d3eb5495,3.0,0.0,0.0,0.0
31616,d3eb95ae,10.0,0.0,0.0,0.0
31617,d3ebf92d,0.0,2.0,0.0,0.0
31618,d3f1e3f9,5.0,0.0,0.0,0.0
31619,d3f2757c,2.0,0.0,0.0,0.0
31620,d3fa175a,0.0,1.0,0.0,0.0
31621,d3faa40a,2.0,0.0,0.0,0.0
31622,d3fb08d5,0.0,1.0,0.0,0.0
31623,d4002478,0.0,6.0,0.0,0.0
31624,d40200e1,5.0,0.0,0.0,0.0
31625,d4061517,2.0,0.0,0.0,0.0
31626,d40ae38a,0.0,1.0,0.0,0.0
31627,d40b7b6a,3.0,0.0,0.0,0.0
31628,d40bf4d4,0.0,2.0,0.0,0.0
31629,d40c67e5,2.0,0.0,0.0,0.0
31630,d40dc33b,0.0,2.0,0.0,0.0
31631,d40e6fa7,8.0,0.0,0.0,0.0
31632,d40e74b6,0.0,2.0,0.0,0.0
31633,d40f8689,1.0,0.0,0.0,0.0
31634,d410d3c6,0.0,6.0,0.0,0.0
31635,d411fd33,14.0,0.0,0.0,0.0
31636,d4145887,0.0,1.0,0.0,0.0
31637,d41937e6,1.0,0.0,0.0,0.0
31638,d419cee9,3.0,14.0,0.0,0.0
31639,d41bdb1a,1.0,23.0,0.0,0.0
31640,d41c089d,1.0,0.0,0.0,0.0
31641,d41c3780,1.0,0.0,0.0,0.0
31642,d41c9323,0.0,2.0,0.0,0.0
31643,d41e3a5c,5.0,0.0,0.0,0.0
31644,d41f2721,0.0,3.0,0.0,0.0
31645,d420f210,0.0,3.0,0.0,0.0
31646,d4220922,0.0,0.0,5.0,0.0
31647,d425ead0,0.0,2.0,0.0,0.0
31648,d426128b,5.0,0.0,0.0,0.0
31649,d42ee3a5,1.0,0.0,0.0,0.0
31650,d42f6338,1.0,0.0,0.0,0.0
31651,d4307d12,0.0,1.0,0.0,0.0
31652,d43165f0,0.0,4.0,0.0,0.0
31653,d431ce04,6.0,0.0,0.0,0.0
31654,d432844e,0.0,1.0,0.0,0.0
31655,d433398d,0.0,1.0,0.0,0.0
31656,d4335b98,0.0,1.0,0.0,0.0
31657,d43394ff,0.0,7.0,0.0,0.0
31658,d43490bb,0.0,1.0,0.0,0.0
31659,d4370ca7,4.0,0.0,0.0,0.0
31660,d438269d,14.0,0.0,0.0,0.0
31661,d4395a16,4.0,0.0,0.0,0.0
31662,d4399d43,1.0,0.0,0.0,0.0
31663,d43b2f74,1.0,0.0,0.0,0.0
31664,d43d134e,0.0,2.0,0.0,0.0
31665,d43e25fd,0.0,1.0,0.0,0.0
31666,d43e2907,1.0,0.0,0.0,0.0
31667,d441678d,0.0,29.0,0.0,0.0
31668,d442c9e3,2.0,0.0,0.0,0.0
31669,d442e0c6,0.0,2.0,0.0,0.0
31670,d4432461,0.0,1.0,0.0,0.0
31671,d443de45,0.0,3.0,0.0,0.0
31672,d4463030,1.0,0.0,0.0,0.0
31673,d44637cb,0.0,1.0,0.0,0.0
31674,d44923a0,1.0,0.0,0.0,0.0
31675,d4494af3,0.0,1.0,0.0,0.0
31676,d44b2b01,1.0,0.0,0.0,0.0
31677,d44b69c9,0.0,3.0,0.0,0.0
31678,d44d38be,0.0,2.0,0.0,0.0
31679,d44da576,0.0,3.0,0.0,0.0
31680,d44ed525,40.0,0.0,0.0,0.0
31681,d4528e8f,2.0,0.0,0.0,0.0
31682,d4532152,0.0,2.0,0.0,0.0
31683,d453a08b,4.0,0.0,0.0,0.0
31684,d45460f7,1.0,0.0,0.0,0.0
31685,d4553626,0.0,1.0,0.0,0.0
31686,d4553a94,0.0,3.0,0.0,0.0
31687,d4559273,0.0,1.0,0.0,0.0
31688,d45692cb,4.0,0.0,0.0,0.0
31689,d4599d4c,0.0,10.0,0.0,0.0
31690,d45c1b65,4.0,2.0,0.0,0.0
31691,d45c70d2,4.0,0.0,0.0,0.0
31692,d45d88dd,0.0,1.0,0.0,0.0
31693,d4624c89,20.0,0.0,0.0,0.0
31694,d464976f,2.0,0.0,0.0,0.0
31695,d4666dd5,0.0,3.0,0.0,0.0
31696,d4680fa9,0.0,2.0,0.0,0.0
31697,d4694339,1.0,4.0,0.0,0.0
31698,d469a0ca,3.0,0.0,0.0,0.0
31699,d46b09ab,2.0,0.0,0.0,0.0
31700,d46b7039,0.0,1.0,0.0,0.0
31701,d46e5322,2.0,0.0,0.0,0.0
31702,d46e8608,0.0,3.0,0.0,0.0
31703,d46f7efa,3.0,0.0,0.0,0.0
31704,d470080a,11.0,6.0,0.0,0.0
31705,d470af1c,3.0,11.0,0.0,0.0
31706,d471ab7a,16.0,0.0,0.0,0.0
31707,d4725a9d,0.0,1.0,0.0,0.0
31708,d4749650,8.0,0.0,0.0,0.0
31709,d47ba3b1,2.0,0.0,0.0,0.0
31710,d481f663,0.0,1.0,0.0,0.0
31711,d48df6b3,0.0,1.0,0.0,0.0
31712,d48eb692,0.0,1.0,0.0,0.0
31713,d48eba01,0.0,30.0,0.0,0.0
31714,d48f6a6c,1.0,0.0,0.0,0.0
31715,d4939ac7,12.0,0.0,0.0,0.0
31716,d49ac796,0.0,1.0,0.0,0.0
31717,d49c6b2a,1.0,0.0,0.0,0.0
31718,d4a01a33,0.0,2.0,0.0,0.0
31719,d4a07069,0.0,7.0,0.0,0.0
31720,d4a1350a,1.0,27.0,0.0,0.0
31721,d4a147b6,5.0,0.0,0.0,0.0
31722,d4a1cabe,0.0,1.0,0.0,0.0
31723,d4a217c5,0.0,1.0,0.0,0.0
31724,d4a92552,0.0,1.0,0.0,0.0
31725,d4a93f4b,0.0,2.0,0.0,0.0
31726,d4aa68d4,5.0,0.0,0.0,0.0
31727,d4aaa4ad,0.0,17.0,0.0,0.0
31728,d4b45bc8,8.0,0.0,0.0,0.0
31729,d4c1b191,0.0,1.0,0.0,0.0
31730,d4c2f0ec,0.0,4.0,0.0,0.0
31731,d4c3db19,1.0,9.0,0.0,0.0
31732,d4c45ac3,2.0,0.0,0.0,0.0
31733,d4c494ca,0.0,1.0,0.0,0.0
31734,d4c4cea2,0.0,4.0,0.0,0.0
31735,d4c7f652,0.0,3.0,0.0,0.0
31736,d4c8daf6,0.0,19.0,0.0,0.0
31737,d4c8fd99,5.0,0.0,0.0,0.0
31738,d4c9f6e5,4.0,0.0,0.0,0.0
31739,d4ce8fbb,0.0,1.0,0.0,0.0
31740,d4cf5080,0.0,0.0,1.0,0.0
31741,d4d0574c,0.0,24.0,0.0,0.0
31742,d4d29a33,0.0,1.0,0.0,0.0
31743,d4d31539,0.0,3.0,0.0,0.0
31744,d4d41f6e,0.0,8.0,0.0,0.0
31745,d4d4aa80,0.0,3.0,0.0,0.0
31746,d4d67ab8,0.0,9.0,0.0,0.0
31747,d4dbe510,1.0,0.0,0.0,0.0
31748,d4dc6796,3.0,9.0,0.0,0.0
31749,d4dcb41b,0.0,3.0,0.0,0.0
31750,d4e1a586,1.0,0.0,0.0,0.0
31751,d4e33d54,0.0,1.0,0.0,0.0
31752,d4e82119,0.0,1.0,0.0,0.0
31753,d4e83772,23.0,0.0,0.0,0.0
31754,d4e87060,3.0,0.0,0.0,0.0
31755,d4ec7cda,0.0,3.0,0.0,0.0
31756,d4ecf1ec,7.0,0.0,0.0,0.0
31757,d4eeaa42,7.0,0.0,0.0,0.0
31758,d4efb429,0.0,3.0,0.0,0.0
31759,d4efed68,6.0,0.0,0.0,0.0
31760,d4f01d04,0.0,10.0,0.0,0.0
31761,d4f0dd78,1.0,0.0,0.0,0.0
31762,d4f3e830,2.0,0.0,0.0,0.0
31763,d4f4c58b,7.0,2.0,0.0,0.0
31764,d4f63ca2,0.0,2.0,0.0,0.0
31765,d4f8d12d,0.0,3.0,0.0,0.0
31766,d4f9db70,0.0,44.0,0.0,0.0
31767,d4fab585,5.0,0.0,0.0,0.0
31768,d4fb1d30,1.0,0.0,0.0,0.0
31769,d4fe03f1,1.0,0.0,0.0,0.0
31770,d5018a91,1.0,0.0,0.0,0.0
31771,d503dece,1.0,0.0,0.0,0.0
31772,d503eece,0.0,1.0,0.0,0.0
31773,d5077894,0.0,1.0,0.0,0.0
31774,d5087ca3,1.0,0.0,0.0,0.0
31775,d509fcf5,0.0,2.0,0.0,0.0
31776,d50d761d,2.0,0.0,0.0,0.0
31777,d50da0c0,2.0,0.0,0.0,0.0
31778,d50ea69c,0.0,6.0,0.0,0.0
31779,d50f5695,1.0,0.0,0.0,0.0
31780,d51220a3,0.0,5.0,0.0,0.0
31781,d5167b15,2.0,0.0,0.0,0.0
31782,d517f524,0.0,1.0,0.0,0.0
31783,d51febe0,2.0,0.0,0.0,0.0
31784,d52012d4,3.0,0.0,0.0,0.0
31785,d520c4a3,5.0,0.0,0.0,0.0
31786,d5233a34,0.0,1.0,0.0,0.0
31787,d5282f1e,5.0,0.0,0.0,0.0
31788,d5299bc3,1.0,0.0,0.0,0.0
31789,d529b46e,0.0,2.0,0.0,0.0
31790,d529d7d1,0.0,20.0,0.0,0.0
31791,d52bd79d,0.0,1.0,0.0,0.0
31792,d52d4241,12.0,2.0,0.0,0.0
31793,d52e4ae3,0.0,7.0,0.0,0.0
31794,d530abb3,2.0,0.0,0.0,0.0
31795,d5314abf,0.0,3.0,0.0,0.0
31796,d5315e83,6.0,0.0,0.0,0.0
31797,d531ad47,11.0,0.0,0.0,0.0
31798,d5337fe1,0.0,3.0,0.0,0.0
31799,d5359436,3.0,0.0,0.0,0.0
31800,d536a87d,0.0,8.0,0.0,0.0
31801,d537c154,0.0,3.0,0.0,0.0
31802,d537d979,0.0,9.0,0.0,0.0
31803,d5395fb2,5.0,0.0,0.0,0.0
31804,d53e1e99,0.0,1.0,0.0,0.0
31805,d53f2f7e,1.0,0.0,0.0,0.0
31806,d5436903,1.0,0.0,0.0,0.0
31807,d544fb6d,2.0,0.0,0.0,0.0
31808,d54648dc,1.0,0.0,0.0,0.0
31809,d546c787,1.0,0.0,0.0,0.0
31810,d5495977,22.0,0.0,0.0,0.0
31811,d5496c24,1.0,0.0,0.0,0.0
31812,d54e0bdb,13.0,0.0,0.0,0.0
31813,d550f7fe,1.0,0.0,0.0,0.0
31814,d552031d,0.0,2.0,0.0,0.0
31815,d5548a20,2.0,2.0,0.0,0.0
31816,d55646a4,10.0,0.0,0.0,0.0
31817,d556561f,1.0,0.0,0.0,0.0
31818,d55a010f,2.0,0.0,0.0,0.0
31819,d55a7432,14.0,0.0,0.0,0.0
31820,d55dbfe3,0.0,1.0,0.0,0.0
31821,d55e6db6,7.0,0.0,0.0,0.0
31822,d55f97f3,0.0,1.0,0.0,0.0
31823,d55ff083,0.0,1.0,0.0,0.0
31824,d56055cc,0.0,2.0,0.0,0.0
31825,d5607b36,1.0,0.0,0.0,0.0
31826,d560f188,2.0,0.0,0.0,0.0
31827,d561bc16,0.0,14.0,0.0,0.0
31828,d562b322,0.0,2.0,0.0,0.0
31829,d563a730,3.0,0.0,0.0,0.0
31830,d568666a,0.0,3.0,0.0,0.0
31831,d56bad1b,0.0,4.0,0.0,0.0
31832,d56c1b7d,48.0,9.0,12.0,0.0
31833,d56c55c5,0.0,24.0,0.0,0.0
31834,d56f34bd,0.0,1.0,0.0,0.0
31835,d57154bd,0.0,7.0,0.0,0.0
31836,d5721d84,0.0,1.0,0.0,0.0
31837,d57320e6,0.0,1.0,0.0,0.0
31838,d575d97a,41.0,0.0,0.0,0.0
31839,d57809dd,3.0,0.0,0.0,0.0
31840,d57acb40,2.0,0.0,0.0,0.0
31841,d57b629c,10.0,0.0,0.0,0.0
31842,d57dc31e,4.0,0.0,0.0,0.0
31843,d57f566e,1.0,0.0,0.0,0.0
31844,d57fc0cf,0.0,1.0,0.0,0.0
31845,d5842109,0.0,1.0,0.0,0.0
31846,d584f3f5,1.0,0.0,0.0,0.0
31847,d5876b80,0.0,1.0,0.0,0.0
31848,d587c0c7,13.0,0.0,0.0,0.0
31849,d58a80d6,1.0,0.0,0.0,0.0
31850,d58c15a7,0.0,6.0,0.0,0.0
31851,d58cce72,18.0,0.0,0.0,0.0
31852,d58d984e,0.0,10.0,0.0,0.0
31853,d591450f,0.0,2.0,0.0,0.0
31854,d591c40b,20.0,2.0,0.0,0.0
31855,d594ce1a,0.0,1.0,0.0,0.0
31856,d59842e5,0.0,4.0,0.0,0.0
31857,d59f06a2,1.0,0.0,0.0,0.0
31858,d59fd0e8,0.0,2.0,0.0,0.0
31859,d5a161a5,3.0,0.0,0.0,0.0
31860,d5a62794,11.0,0.0,0.0,0.0
31861,d5a7edb4,0.0,14.0,0.0,0.0
31862,d5aa56d6,1.0,0.0,0.0,0.0
31863,d5ac850c,1.0,0.0,0.0,0.0
31864,d5acfe48,0.0,1.0,0.0,0.0
31865,d5b4c358,1.0,0.0,0.0,0.0
31866,d5ba554e,2.0,0.0,0.0,0.0
31867,d5c00d41,0.0,1.0,0.0,0.0
31868,d5c05878,1.0,0.0,0.0,0.0
31869,d5c5897f,0.0,23.0,0.0,0.0
31870,d5c6f4fb,0.0,8.0,0.0,0.0
31871,d5c88c2b,2.0,10.0,0.0,0.0
31872,d5cd933c,0.0,4.0,0.0,0.0
31873,d5ce3172,0.0,1.0,0.0,0.0
31874,d5ce382c,0.0,1.0,0.0,0.0
31875,d5cefe62,3.0,0.0,0.0,0.0
31876,d5d08546,0.0,8.0,0.0,0.0
31877,d5d0a759,0.0,6.0,0.0,0.0
31878,d5d1c669,7.0,0.0,0.0,0.0
31879,d5d28a0a,0.0,1.0,0.0,0.0
31880,d5d69637,0.0,1.0,0.0,0.0
31881,d5d7a9c8,1.0,0.0,0.0,0.0
31882,d5d91976,0.0,1.0,0.0,0.0
31883,d5dc6517,0.0,1.0,0.0,0.0
31884,d5deb55e,0.0,9.0,0.0,0.0
31885,d5dff723,5.0,0.0,0.0,0.0
31886,d5e4055c,0.0,3.0,0.0,0.0
31887,d5e5ffd6,0.0,4.0,0.0,0.0
31888,d5e618d5,1.0,0.0,0.0,0.0
31889,d5e67382,0.0,2.0,0.0,0.0
31890,d5e75156,8.0,0.0,0.0,0.0
31891,d5ec44e5,0.0,21.0,0.0,0.0
31892,d5f053cc,1.0,0.0,0.0,0.0
31893,d5f08ddd,0.0,11.0,0.0,0.0
31894,d5f2f324,0.0,1.0,0.0,0.0
31895,d5f3d13d,1.0,0.0,0.0,0.0
31896,d5f4ea27,9.0,0.0,0.0,0.0
31897,d5f98d7b,0.0,1.0,0.0,0.0
31898,d5f9ded3,12.0,0.0,0.0,0.0
31899,d5f9f548,0.0,1.0,0.0,0.0
31900,d5fb4a7f,0.0,3.0,0.0,0.0
31901,d5fec052,0.0,2.0,0.0,0.0
31902,d6036516,0.0,1.0,0.0,0.0
31903,d603e6ec,10.0,0.0,0.0,0.0
31904,d604ec8d,0.0,7.0,0.0,0.0
31905,d6071127,7.0,0.0,0.0,0.0
31906,d60790ce,3.0,4.0,0.0,0.0
31907,d6091609,3.0,0.0,0.0,0.0
31908,d609dd0e,0.0,0.0,4.0,0.0
31909,d60ac782,0.0,8.0,0.0,0.0
31910,d60b59ca,0.0,1.0,0.0,0.0
31911,d60f0430,0.0,1.0,0.0,0.0
31912,d60f76ba,0.0,1.0,0.0,0.0
31913,d614aea3,0.0,0.0,3.0,0.0
31914,d614c608,0.0,3.0,0.0,0.0
31915,d6150b5d,0.0,1.0,0.0,0.0
31916,d616d8e0,0.0,2.0,0.0,0.0
31917,d6180925,0.0,3.0,0.0,0.0
31918,d618413e,5.0,0.0,0.0,0.0
31919,d619d363,23.0,0.0,0.0,0.0
31920,d61d3087,2.0,0.0,0.0,0.0
31921,d61e58d5,0.0,1.0,0.0,0.0
31922,d61f25bc,0.0,12.0,0.0,0.0
31923,d61f5d4d,0.0,3.0,0.0,0.0
31924,d620d2d4,0.0,1.0,0.0,0.0
31925,d6250272,8.0,3.0,0.0,0.0
31926,d6278380,6.0,0.0,0.0,0.0
31927,d6288188,0.0,3.0,0.0,0.0
31928,d62915a1,0.0,2.0,0.0,0.0
31929,d62a6c51,2.0,0.0,0.0,0.0
31930,d62a8f55,2.0,0.0,0.0,0.0
31931,d62c2af7,0.0,0.0,3.0,0.0
31932,d62d310a,1.0,0.0,0.0,0.0
31933,d62d4bb3,4.0,0.0,0.0,0.0
31934,d62e32dd,3.0,0.0,0.0,0.0
31935,d62e8d2a,7.0,0.0,0.0,0.0
31936,d62f917c,0.0,3.0,0.0,0.0
31937,d630027b,1.0,2.0,16.0,0.0
31938,d6328dfc,0.0,2.0,0.0,0.0
31939,d635400f,0.0,7.0,0.0,0.0
31940,d63706dd,0.0,1.0,0.0,0.0
31941,d6373e05,0.0,1.0,0.0,0.0
31942,d638d5b8,6.0,0.0,0.0,0.0
31943,d638fbc0,0.0,2.0,0.0,0.0
31944,d6395830,0.0,1.0,0.0,0.0
31945,d63c7042,3.0,0.0,0.0,0.0
31946,d63cab2d,0.0,2.0,0.0,0.0
31947,d63cb82b,0.0,2.0,0.0,0.0
31948,d64097df,0.0,1.0,0.0,0.0
31949,d6415ff8,14.0,0.0,0.0,0.0
31950,d6428d85,0.0,1.0,0.0,0.0
31951,d643e5f4,6.0,0.0,0.0,0.0
31952,d6469633,1.0,0.0,0.0,0.0
31953,d64c1ef3,1.0,0.0,0.0,0.0
31954,d64d1006,0.0,1.0,0.0,0.0
31955,d65057cf,0.0,5.0,0.0,0.0
31956,d65117bb,22.0,0.0,0.0,0.0
31957,d6522a82,4.0,2.0,0.0,0.0
31958,d65794b5,0.0,46.0,0.0,0.0
31959,d65d5d79,15.0,0.0,0.0,0.0
31960,d65eb4b2,27.0,0.0,0.0,0.0
31961,d661e838,5.0,0.0,0.0,0.0
31962,d6625319,2.0,0.0,0.0,0.0
31963,d662ba45,0.0,17.0,0.0,0.0
31964,d662c05d,1.0,0.0,0.0,0.0
31965,d664a63f,0.0,5.0,0.0,0.0
31966,d66589c3,16.0,56.0,0.0,0.0
31967,d666d0c5,4.0,0.0,0.0,0.0
31968,d666dd46,0.0,3.0,0.0,0.0
31969,d6672744,0.0,7.0,0.0,0.0
31970,d6691d0a,6.0,0.0,0.0,0.0
31971,d669386f,3.0,0.0,0.0,0.0
31972,d66b1078,1.0,0.0,0.0,0.0
31973,d66b2fc1,0.0,1.0,0.0,0.0
31974,d66c53c3,0.0,2.0,0.0,0.0
31975,d66e8612,0.0,2.0,0.0,0.0
31976,d67225be,3.0,0.0,0.0,0.0
31977,d6732d78,1.0,0.0,0.0,0.0
31978,d67688d9,0.0,5.0,0.0,0.0
31979,d6796616,5.0,3.0,0.0,0.0
31980,d6797850,0.0,4.0,0.0,0.0
31981,d67a6656,0.0,23.0,0.0,0.0
31982,d67c3e05,0.0,2.0,0.0,0.0
31983,d67c686e,1.0,0.0,0.0,0.0
31984,d67c70ff,1.0,0.0,0.0,0.0
31985,d67d21a7,4.0,0.0,0.0,0.0
31986,d67ebbab,5.0,0.0,0.0,0.0
31987,d67f6a3d,1.0,0.0,0.0,0.0
31988,d681b916,1.0,0.0,0.0,0.0
31989,d682250d,3.0,0.0,0.0,0.0
31990,d68731e2,5.0,0.0,0.0,0.0
31991,d688893c,5.0,0.0,0.0,0.0
31992,d6897d0a,1.0,0.0,0.0,0.0
31993,d68a1fd0,0.0,2.0,0.0,0.0
31994,d68bb8f2,0.0,4.0,0.0,0.0
31995,d68cbbc1,0.0,1.0,0.0,0.0
31996,d68ed56c,0.0,3.0,0.0,0.0
31997,d68f518c,2.0,0.0,0.0,0.0
31998,d692b8fd,0.0,1.0,0.0,0.0
31999,d695f65d,0.0,7.0,0.0,0.0
32000,d6984408,0.0,1.0,0.0,0.0
32001,d698eb8b,1.0,0.0,0.0,0.0
32002,d69a4a77,0.0,1.0,0.0,0.0
32003,d69cc16c,12.0,0.0,0.0,0.0
32004,d6a4b11b,6.0,0.0,0.0,0.0
32005,d6a677a2,0.0,1.0,0.0,0.0
32006,d6a97630,4.0,0.0,0.0,0.0
32007,d6adcb05,0.0,4.0,0.0,0.0
32008,d6ae686a,0.0,1.0,0.0,0.0
32009,d6afdfb5,0.0,1.0,0.0,0.0
32010,d6b01b25,2.0,0.0,0.0,0.0
32011,d6b0da9b,0.0,1.0,0.0,0.0
32012,d6b3a67c,14.0,0.0,0.0,0.0
32013,d6b5f487,0.0,2.0,0.0,0.0
32014,d6b69511,30.0,0.0,0.0,0.0
32015,d6b845ff,0.0,1.0,0.0,0.0
32016,d6b86496,1.0,0.0,0.0,0.0
32017,d6b9eb3d,0.0,2.0,0.0,0.0
32018,d6bb5236,4.0,0.0,0.0,0.0
32019,d6bc3eea,0.0,1.0,0.0,0.0
32020,d6bc64df,3.0,4.0,0.0,0.0
32021,d6bf7f9c,5.0,0.0,0.0,0.0
32022,d6c39c92,0.0,2.0,0.0,0.0
32023,d6c627f0,0.0,22.0,0.0,0.0
32024,d6c683eb,0.0,2.0,0.0,0.0
32025,d6c6b264,4.0,0.0,0.0,0.0
32026,d6c7345b,0.0,7.0,0.0,0.0
32027,d6c820f4,4.0,0.0,0.0,0.0
32028,d6c8f13f,19.0,0.0,0.0,0.0
32029,d6ccfb78,4.0,0.0,0.0,0.0
32030,d6cd9311,0.0,3.0,0.0,0.0
32031,d6cf6330,2.0,0.0,0.0,0.0
32032,d6d1c888,2.0,0.0,0.0,0.0
32033,d6d26d57,5.0,0.0,0.0,0.0
32034,d6d57eca,0.0,24.0,0.0,0.0
32035,d6d8d70d,0.0,2.0,0.0,0.0
32036,d6d8e111,3.0,0.0,0.0,0.0
32037,d6d8e681,19.0,0.0,0.0,0.0
32038,d6da4843,0.0,1.0,0.0,0.0
32039,d6db0770,76.0,23.0,0.0,0.0
32040,d6dcbc74,1.0,0.0,0.0,0.0
32041,d6dd3f76,2.0,0.0,0.0,0.0
32042,d6ddbf55,0.0,2.0,0.0,0.0
32043,d6df98c7,0.0,1.0,0.0,0.0
32044,d6e1220f,0.0,2.0,0.0,0.0
32045,d6e18526,4.0,0.0,0.0,0.0
32046,d6e20eb8,0.0,9.0,0.0,0.0
32047,d6e3b6a6,0.0,3.0,0.0,0.0
32048,d6ea2314,1.0,0.0,0.0,0.0
32049,d6ebf8c3,2.0,0.0,0.0,0.0
32050,d6f2f1ea,2.0,0.0,0.0,0.0
32051,d6f89585,0.0,0.0,1.0,0.0
32052,d6fbec17,21.0,0.0,0.0,0.0
32053,d6fc6801,5.0,0.0,0.0,0.0
32054,d6fc960a,3.0,0.0,0.0,0.0
32055,d6fe0409,1.0,0.0,0.0,0.0
32056,d6fec8e1,0.0,3.0,0.0,0.0
32057,d70002db,0.0,1.0,0.0,0.0
32058,d7002ddb,0.0,1.0,0.0,0.0
32059,d7055dc2,0.0,1.0,0.0,0.0
32060,d708d06b,0.0,3.0,0.0,0.0
32061,d70bb243,0.0,5.0,0.0,0.0
32062,d70bf233,0.0,4.0,0.0,0.0
32063,d70d220a,0.0,2.0,0.0,0.0
32064,d70fb702,5.0,0.0,0.0,0.0
32065,d7114e56,0.0,60.0,0.0,0.0
32066,d711518c,1.0,0.0,0.0,0.0
32067,d712aba7,0.0,7.0,0.0,0.0
32068,d713437f,1.0,0.0,0.0,0.0
32069,d714e313,0.0,3.0,0.0,0.0
32070,d715b957,1.0,0.0,0.0,0.0
32071,d715e839,2.0,0.0,0.0,0.0
32072,d7170305,0.0,4.0,0.0,0.0
32073,d71787f7,1.0,0.0,0.0,0.0
32074,d718e4b2,0.0,3.0,0.0,0.0
32075,d719953e,3.0,0.0,0.0,0.0
32076,d71cf15e,0.0,1.0,0.0,0.0
32077,d71de147,0.0,5.0,0.0,0.0
32078,d71e6647,1.0,0.0,0.0,0.0
32079,d7229efa,0.0,1.0,0.0,0.0
32080,d724c832,0.0,1.0,0.0,0.0
32081,d727a511,0.0,1.0,0.0,0.0
32082,d728ea7a,8.0,0.0,0.0,0.0
32083,d72a1ad7,0.0,1.0,0.0,0.0
32084,d72bb3b5,0.0,4.0,0.0,0.0
32085,d72d80b3,0.0,2.0,0.0,0.0
32086,d72f16bf,9.0,0.0,0.0,0.0
32087,d72fe79c,0.0,1.0,0.0,0.0
32088,d73030a1,2.0,0.0,0.0,0.0
32089,d73248e1,0.0,7.0,0.0,0.0
32090,d732e006,1.0,0.0,0.0,0.0
32091,d7359aa4,9.0,7.0,0.0,0.0
32092,d7376b38,0.0,1.0,0.0,0.0
32093,d7380c63,11.0,0.0,0.0,0.0
32094,d738af7b,0.0,1.0,0.0,0.0
32095,d73ae9ef,0.0,1.0,0.0,0.0
32096,d73b2ede,9.0,0.0,0.0,0.0
32097,d73bb155,0.0,1.0,0.0,0.0
32098,d73cc8ae,0.0,11.0,0.0,0.0
32099,d7443aa4,0.0,1.0,0.0,0.0
32100,d744a247,0.0,5.0,0.0,0.0
32101,d748432c,5.0,0.0,0.0,0.0
32102,d74b0981,2.0,0.0,0.0,0.0
32103,d74d7530,1.0,0.0,0.0,0.0
32104,d75464b8,7.0,0.0,0.0,0.0
32105,d7555c49,0.0,1.0,0.0,0.0
32106,d7572f77,0.0,1.0,0.0,0.0
32107,d757c0ca,0.0,1.0,0.0,0.0
32108,d758e01c,15.0,0.0,0.0,0.0
32109,d75b918d,1.0,0.0,0.0,0.0
32110,d75eba03,0.0,1.0,0.0,0.0
32111,d75ef94f,19.0,0.0,0.0,0.0
32112,d762270c,30.0,0.0,0.0,0.0
32113,d7653175,4.0,0.0,0.0,0.0
32114,d765a5df,4.0,0.0,0.0,0.0
32115,d76605fb,0.0,3.0,0.0,0.0
32116,d76646ce,1.0,0.0,0.0,0.0
32117,d76685c7,0.0,5.0,0.0,0.0
32118,d766aec3,1.0,0.0,0.0,0.0
32119,d76783e2,0.0,1.0,0.0,0.0
32120,d76a01a3,17.0,0.0,0.0,0.0
32121,d76a02a8,27.0,0.0,0.0,0.0
32122,d76b1c0a,0.0,1.0,0.0,0.0
32123,d76b8310,0.0,3.0,0.0,0.0
32124,d76e28a3,5.0,0.0,0.0,0.0
32125,d76e6359,1.0,0.0,0.0,0.0
32126,d76fd078,1.0,0.0,0.0,0.0
32127,d76ff6ff,7.0,0.0,0.0,0.0
32128,d772ee63,2.0,0.0,0.0,0.0
32129,d773855e,0.0,4.0,0.0,0.0
32130,d774834e,0.0,1.0,0.0,0.0
32131,d7753088,5.0,0.0,0.0,0.0
32132,d77688e1,0.0,7.0,0.0,0.0
32133,d779bb16,0.0,2.0,0.0,0.0
32134,d77f3950,0.0,2.0,0.0,0.0
32135,d781b106,0.0,0.0,1.0,0.0
32136,d78419a7,1.0,0.0,0.0,0.0
32137,d784c98b,0.0,9.0,0.0,0.0
32138,d78537eb,21.0,0.0,0.0,0.0
32139,d786c7f1,0.0,1.0,0.0,0.0
32140,d7898b8c,2.0,0.0,0.0,0.0
32141,d789d869,1.0,0.0,0.0,0.0
32142,d78a1e94,0.0,2.0,0.0,0.0
32143,d78a5b57,4.0,2.0,0.0,0.0
32144,d78aa913,0.0,16.0,0.0,0.0
32145,d78e4538,0.0,1.0,0.0,0.0
32146,d793a520,5.0,15.0,0.0,0.0
32147,d7951d8a,3.0,0.0,0.0,0.0
32148,d79a439b,20.0,0.0,0.0,0.0
32149,d79b9813,0.0,2.0,0.0,0.0
32150,d79d6165,5.0,0.0,0.0,0.0
32151,d79f3b88,1.0,0.0,0.0,0.0
32152,d79ffb65,1.0,0.0,0.0,0.0
32153,d7a1573a,4.0,0.0,0.0,0.0
32154,d7a1bebe,2.0,0.0,0.0,0.0
32155,d7a1e8d3,0.0,1.0,0.0,0.0
32156,d7a6d7ba,1.0,0.0,0.0,0.0
32157,d7a81e1d,6.0,0.0,0.0,0.0
32158,d7aca688,3.0,0.0,0.0,0.0
32159,d7afd266,1.0,0.0,0.0,0.0
