"person","origen_usuario"
"08b1d536",3
"31060cd8",0
"40ed5ef3",3
"bbeaea35",3
"e534b6c2",3
"c6cc8f5a",3
"fcc5dfad",3
"f738a131",1
"cf6ca1b8",0
"e9890772",3
"37a19d0c",3
"3c82f8d5",3
"0144bd58",3
"53e251c0",1
"0db4200b",1
"e207eb05",2
"f9756fba",3
"2fe45e51",3
"6b42b7be",2
"49cf04c9",0
"1052d5d5",1
"940a3d66",3
"15b5b423",1
"a1b25eb0",3
"8ea105ab",4
"f41c1c58",3
"32eae975",0
"37ae4222",3
"3d6873bc",3
"c997d392",3
"4fc5e6fc",3
"0a0ba01d",3
"eb201078",3
"86a78c2a",3
"10a3e0a0",3
"4223df3a",3
"5c0a75d4",3
"650924ef",4
"08639c4f",3
"fd0cbcf0",3
"ca3c8be2",2
"417edfff",0
"d298b86a",4
"fe8b03f1",3
"d19f03b8",1
"81516f23",1
"72d959bc",3
"c0ea2a4c",2
"313d8db3",3
"17d7cd3e",4
"b81a765c",3
"90c0311a",4
"e244f422",3
"10b0ae4e",3
"fb64ce0c",3
"0b698d37",3
"1d94cf7b",3
"d98d1c3e",3
"c667b615",3
"1836c63e",1
"06818d49",3
"f941a5a1",1
"4f307261",4
"ea154399",1
"3fe09c21",3
"e9c33841",3
"6bbe0bd1",4
"8bd7eac2",3
"5c1f527e",1
"1aff704e",3
"df3ef64c",2
"822b4fca",3
"8e0d9c00",3
"4eb7be92",0
"b9434356",3
"74f9f263",4
"bf75b723",1
"241927f1",3
"d08a6731",1
"f84df45c",3
"abf6dfd7",3
"f6ac9209",3
"27258fd2",3
"29985f18",3
"abb6acc9",3
"a96314dc",3
"f25a5238",3
"a879f712",1
"1bfb5e9a",3
"75250d4e",2
"de4b52d6",3
"6f4b5c81",3
"7d07375b",3
"ac73425f",3
"a3c20660",1
"be27da17",3
"a97e7176",3
"783e26f2",3
"3008425a",3
"36456618",3
"da201860",2
"9b5d1d3c",2
"6811ba26",3
"878b5953",3
"b95f219e",0
"9afab00b",2
"68b30f81",2
"36a755d0",0
"abc8fc1b",3
"d56bad1b",0
"c00caec9",3
"140942ef",3
"8f032b90",1
"13be7958",4
"91661ae8",3
"994ef3be",3
"b7e69275",4
"51c49988",0
"310b5269",1
"fa8b363f",1
"1af40b78",3
"19ee2d59",2
"ddabf6c1",2
"9d3c0e13",3
"33e3cc67",3
"05df8dea",3
"99261919",3
"97393006",3
"9263d035",1
"feb61db1",3
"7257b26b",4
"90d65f54",1
"89bc51a2",3
"2f30681b",3
"7bce81a3",3
"348b600b",3
"044009fe",2
"78bb9adf",1
"8ebd2caa",2
"e0df2e92",3
"e4a10a3d",3
"3c49ff98",3
"b69b0861",2
"27456bed",3
"3c6e5c72",1
"c32fec50",3
"36fee18c",0
"094fcf0d",1
"f4723ded",1
"895c09ad",1
"c3681b4c",3
"649a8882",1
"3a62ee1e",3
"d0c27e54",3
"632e9b7b",3
"acd2dc1e",4
"9cc511b9",3
"49ffa704",3
"474b07da",3
"966fbae2",3
"80edbdc2",3
"f4130494",2
"a744bbb5",3
"928ecb2c",3
"c38c99b5",3
"bcb13585",1
"e634e25b",3
"f18d0ee4",3
"4c5c7061",1
"a9d069d2",1
"6b9b9477",1
"df324a00",2
"923f9aba",3
"f2336581",3
"87283767",3
"d1be37ec",2
"943b577c",1
"dc8117f4",3
"3d462080",3
"1ff4c828",1
"dd1b2e9e",0
"3b4560e2",0
"5d2b6047",2
"3da5bcae",1
"d57fc0cf",3
"7f6592e0",1
"fc30f6e2",0
"55b732b9",3
"478fe4a2",3
"a946ded8",3
"2eec4ebe",3
"79b169d2",3
"837bd0a2",4
"c49d1e8d",3
"19b77afe",1
"55a7179e",3
"d3d4cfb5",0
"aa436270",3
"89a5d9f2",1
"48253963",3
"576adaba",3
"d727a511",3
"90b6e6d2",3
"6508c192",3
"5551fc07",3
"2be10b8f",3
"dac74d52",3
"26782f73",3
"eb2a98ee",3
"3e89f827",3
"8789675f",3
"8724d834",1
"c4f06e2d",3
"0c6ee9e5",3
"3a7c8aff",3
"6cd160f0",3
"d60f76ba",3
"c2f0aaa2",3
"d4f3e830",3
"a0ddb32a",3
"afa5da36",2
"e1a7a579",3
"0ff34fc1",3
"cdfe74eb",1
"07639dc4",1
"71fbcf76",3
"942a1736",1
"6f7b7b18",0
"2cbe51bb",3
"5f098f28",3
"71adc90d",3
"3ae0b07a",3
"e9e8bce7",3
"9b914619",1
"42c81715",3
"a5f61aec",3
"97b9e8fd",3
"42fc46f9",1
"ad7181b0",2
"898eb7e3",2
"fb66edff",4
"19b1e66c",3
"b9f3646c",4
"17e6877e",1
"8b4c3531",3
"540e67b1",1
"7b5c29b0",3
"d0c3c615",1
"ca6a0908",3
"0f168a63",3
"7a1dc333",4
"627efc77",1
"67277b92",3
"f5655c97",1
"0d023516",3
"71fc2ce4",2
"c323e9f2",4
"ff05db81",3
"c000a5e5",3
"1bf477c4",3
"1a92f5b1",3
"dee5f025",3
"1154afaf",3
"6cdcb17e",3
"68baec54",3
"2acb112f",3
"e165a982",2
"2e679992",4
"3afa5600",3
"117b1918",3
"19500958",3
"83ddb0e4",0
"8fd2664b",1
"a857b0de",1
"a92f08f5",3
"05d47572",3
"14b26f9d",3
"1ef1f9aa",3
"c0e59da0",3
"9ecf8d11",3
"d8c808dc",3
"64d463a4",1
"168ec5be",3
"13689ef2",1
"9839951d",3
"d48eba01",0
"6233ffaf",3
"008bb884",3
"a4505d78",1
"0e7951ea",3
"57709aeb",3
"7f9e6c30",3
"30622725",2
"4d6695e3",2
"8d7cf74d",3
"9b9452f0",3
"a221b1bf",3
"b526cd29",3
"642976c7",3
"9aff49fd",3
"a0b87cb5",3
"c01131ff",2
"7c56b371",1
"6ee32459",2
"cdaa445c",3
"08b803ee",1
"9810f4aa",3
"44e2951c",4
"072a96a1",3
"0111d9af",3
"b1e6f589",1
"46329fe0",3
"a1f1c36b",3
"ca4810f0",1
"c781a7cf",3
"0fd5614b",3
"4009ea72",3
"cb0d5c91",3
"adc3245b",4
"f7f20734",3
"9e82c40c",3
"78cfa6fc",3
"5eb67a31",1
"6bd23c82",3
"fef6114c",1
"98d536c2",1
"681f5543",3
"4fa197d9",3
"ad7b32c6",3
"d0de72cc",3
"5685f2ab",3
"66d04bad",3
"a06ac203",3
"8b7ddab9",3
"fe69f23d",1
"bb067476",3
"c65252b6",3
"c71209cf",3
"e2be9234",1
"649f776d",1
"60d21481",3
"48be1adb",2
"3beb31e4",0
"e7ca00da",1
"8563c2f2",3
"993d6414",1
"046f4eee",4
"739c7ef9",3
"aff7c2d5",3
"446e2937",3
"e01856d8",3
"9da26d3e",3
"b74c3bea",2
"cf2fdb27",3
"b6265298",3
"24368157",4
"42316be2",2
"cd8b89c2",0
"a083aa31",2
"d1aa1932",3
"4f825807",3
"76dede25",3
"7373d187",2
"7eca02fb",1
"48bb142f",3
"08558ce3",3
"cd9d762d",3
"06c1fbb3",3
"1a6bcf42",3
"af0fd93c",3
"7fe2518a",2
"d8104ebd",4
"43abb351",2
"57f9eb9a",3
"f25ec858",1
"29114279",3
"065b4fea",3
"1386c91c",1
"8c07673a",3
"451974bb",3
"800d0b26",3
"2964356f",1
"2563d566",3
"5de848bc",3
"ee4b6b74",3
"a39c2e29",3
"4dc3ddd0",3
"83136ea8",3
"35a172f9",2
"bfb05b31",3
"2102cb09",1
"b4440927",0
"e3c6a1e6",1
"d80ec657",3
"72fe7e8c",3
"a2698b54",3
"9b17407f",1
"32c77911",3
"ca911899",2
"4a4221b5",1
"e9299833",3
"8b6e7b61",1
"944b0f20",3
"56d4f790",3
"3cf39b86",0
"f0edac45",3
"a73eabbf",3
"08145396",0
"dcc5a20f",3
"a8d18e4e",3
"4a084a0d",1
"f025cd50",3
"a3c623c0",1
"1f91440a",1
"2174ef0a",1
"1eea3f31",3
"c6c7def7",1
"8c694ca2",3
"0b482f87",3
"f51d5d22",3
"fc7fc81c",3
"3244962c",3
"74bee695",3
"ae2c51e2",4
"23ff1ba0",3
"c0a3fde9",3
"89f66ab5",3
"bf83b2cf",3
"d52e4ae3",3
"e6520f74",1
"ad80f26b",4
"00dabbf1",3
"9251a47c",3
"e621b85c",3
"2cb41d7c",0
"88942776",3
"e8466464",3
"00c2f60d",3
"254f4c75",3
"3c36abbb",3
"d98bfbda",3
"b727990d",3
"42a7640b",4
"f6449668",2
"673461d9",4
"d98e70cb",3
"43c7f438",3
"bc555b42",4
"85829584",3
"cf7148ed",3
"aaf99fdc",3
"9a489e64",3
"c96b63f0",2
"870f8b72",3
"d8c98360",3
"de462350",3
"7fdc75cb",3
"a8660b50",3
"8a2ecb0c",3
"17ed0f58",1
"dc4e71c2",3
"dd3dc0f5",3
"4fe066bd",3
"680f1db9",3
"d0c5f327",2
"2d791211",1
"f3e640f7",3
"f3f55c46",1
"b93f917c",1
"8de69b51",1
"4ea3efed",3
"e9471403",4
"76155d35",3
"c4068407",3
"27f0a8fc",3
"cc38aa33",3
"e4020b0a",3
"5a367904",3
"315aafb2",1
"9e658003",3
"e7323ce2",3
"5cf0f335",3
"bd19dab8",1
"ec1efd2b",3
"72f9e1ad",3
"237ccfa6",3
"456d2876",3
"78453006",4
"75c77db3",3
"6199f21a",3
"e8ed9208",3
"ac22adba",0
"8cdb5260",1
"f3fd250d",3
"c4ed0b9d",1
"1a8add83",3
"959292c1",3
"60d61007",0
"cbf2e648",4
"88ec6e62",0
"2632510e",3
"ba315b04",3
"20941cb7",3
"a6cdd833",3
"276f7d1c",3
"f75f9b20",1
"0205d5c1",1
"87ec167f",3
"a37b09f7",2
"24525dba",3
"a1d69a56",3
"369d7b61",1
"cc82e97b",3
"f997b416",3
"98defcd3",3
"1ab05f3d",3
"a020a147",1
"6bc6a4dc",2
"604e6a51",3
"e55c48eb",4
"bbcc7056",3
"f3fd2e4e",3
"22cab020",3
"515894c4",3
"826b326b",0
"5542eadf",3
"e8ed6bcd",3
"45bf853a",1
"7b1897a9",3
"fe614046",3
"535370ea",3
"1daab2a9",2
"fb953e40",4
"07b7487d",1
"1c6b609a",3
"3d41ec9e",4
"46c54ed6",3
"13add7fa",3
"f77af0f3",3
"8790d47c",3
"941cb61e",3
"4d840674",1
"e5a7e58d",3
"2dcb1213",1
"6f041dbd",3
"973b476a",3
"9da3a242",3
"f15c75b5",3
"244a5f80",3
"2ce20bea",1
"532c3f3e",3
"3f18b94c",3
"149cccc2",4
"c88e990f",1
"32c32437",3
"acac479d",1
"de61a233",0
"6d72407d",3
"a1e64096",3
"f0231598",2
"c333afb4",1
"c0d6fbde",3
"9f5689c8",3
"ce2a85d4",3
"191a81d4",3
"7ca89826",3
"6aece1c3",2
"339cfb1e",4
"2beec02a",3
"502bc778",2
"ced3c0ca",3
"cf2cc876",3
"41cc8ed4",3
"57983316",3
"80b117ef",0
"05ce4c68",1
"824e62eb",1
"652cd033",3
"c83f06e6",1
"27b0d3e8",3
"3daf21c5",3
"fd158f6c",3
"1537b525",1
"60434cfd",3
"71d86bac",4
"cb8790ee",3
"9886cd72",3
"7fe44e94",1
"9ac0761c",3
"9f31dff2",3
"bdc5c44d",3
"dcb93b5b",3
"6b78331f",3
"9f715728",3
"f3f8cb54",3
"8f7452ab",3
"28f4bfe4",1
"c726c306",2
"ade94444",3
"c4b1f454",2
"f64ceb37",3
"0d3a88af",3
"8d3e7172",3
"23252ece",3
"599e60ec",0
"9bff98d1",0
"a555ae72",1
"72ce692a",0
"2257127d",1
"347693b3",3
"6727687e",3
"76b8747e",2
"2db73ca6",3
"32b05d2d",0
"68058d74",3
"27e84871",1
"f939f01c",3
"be11ecbf",3
"7c311d60",3
"5924d837",3
"342147d3",3
"eaef2d3b",3
"2c4b7ffe",2
"99d0958d",3
"d7b37d0e",1
"e6bfb281",3
"27cfafd7",3
"7f38e621",4
"ad1a65e1",2
"e27bae56",1
"5111c468",3
"c2cfd26f",3
"2784f4eb",3
"d8b87963",3
"ca4c76bc",1
"97ddab06",2
"8ce393aa",1
"7e78e43c",1
"2ace425c",3
"ef385fc2",4
"5706af2b",0
"a15f0c01",1
"30413b72",3
"4fd59462",1
"1864e104",3
"cf5096bd",3
"e344925f",2
"8a14510b",1
"1818fc1c",3
"264f946a",1
"86d40717",3
"3ffb18c0",3
"2d1fdccf",3
"a29b45ad",1
"254f9527",1
"9b1097d4",3
"133f928b",3
"4cb7f920",3
"e4baba19",3
"f7cf7fad",3
"89d67014",3
"76d1eb07",3
"e8eee175",3
"0d540e26",1
"dcd6f726",3
"56682fd7",3
"47530a77",3
"21a5c3ed",3
"d9a2ddc6",3
"9bdc5138",4
"47dd797a",1
"beeaa40a",1
"c7ad7cf9",3
"a7c7fd70",0
"d6d26d57",3
"b39ce41b",3
"15f20fd5",3
"00fa4cd7",3
"a21b12d6",4
"377de8ad",3
"f26e5244",3
"5a46363a",1
"c91e9d08",3
"835203dc",3
"67d3089f",1
"21c462da",3
"44c0527b",3
"928cef5d",3
"1bd4a98a",3
"61e1b1c3",2
"6c6709f4",3
"9a263d27",3
"04a1be72",1
"584f5067",3
"a20b9550",1
"a1e4ad80",3
"d15ab362",3
"1460e90f",3
"c962aeda",2
"78bb7987",3
"1740ff86",3
"416da3fa",3
"ae71a012",3
"b884c881",1
"0978b7b7",3
"8d3a447c",3
"521fa699",3
"c31cb2b5",4
"16ff2843",4
"2ab70f14",1
"023e49e4",3
"291b1d25",3
"a3f94bf8",1
"751512e8",3
"fb7fd492",4
"c3011415",1
"acf4b4a4",3
"b85aeb0a",3
"3342d450",3
"ad4fbf34",1
"05567c7b",1
"42faea59",3
"539e645b",3
"90cd2735",2
"4ab57b8a",3
"d096f03b",1
"cbcf3287",3
"59d92775",2
"91af9c9b",4
"7b94a312",3
"31a1c9e1",0
"6f60bd24",3
"ba16797f",4
"3542c081",3
"6059489b",3
"4c2e3584",3
"84f47222",3
"c762f8a4",3
"af566140",3
"46db0c62",1
"42ceba1a",3
"6f554fce",3
"4bde9361",0
"80831cc0",3
"2aeeab07",3
"10458e8a",3
"c12a5e9f",2
"7c37a235",3
"95cafdc6",3
"35c376e7",3
"c993f6cb",1
"f7176b36",3
"cba473d9",3
"22abb72e",3
"13b62b0b",3
"5332cd8c",3
"52def2c9",3
"adb3e2ec",2
"953f7245",3
"a190e34a",3
"792c2fd8",1
"3bc89ca9",3
"8d1b144b",1
"7fa8f827",1
"ddbf8bc6",3
"fdba040a",3
"66d495e9",1
"92502061",3
"006549da",3
"f5de2334",3
"a2fe52fc",3
"889e7dc0",1
"9ee21e4e",3
"1bab78c7",3
"13ab1606",3
"c40b73e8",1
"34e7ea68",1
"73c43844",4
"bdcc4887",1
"95d8b311",2
"f857f1c1",3
"39399ab1",1
"94ff38b4",3
"3149adac",3
"dda05b4d",3
"d530abb3",1
"45302f43",3
"5514dddb",3
"c7ea9bf7",3
"91e369cf",1
"3c45a766",3
"c31c13ff",3
"8094e9ec",3
"0903f3f8",3
"f379ecb9",3
"70962163",3
"501b4575",3
"18ef7e13",3
"aca2a89e",3
"d96156a7",0
"4b00ec43",1
"aba2c525",3
"655c9a3b",2
"258bee04",2
"d96d9c89",0
"a3ea421e",1
"9b9c3473",3
"ea9368d0",3
"956e4b57",2
"eb85b5a7",3
"4812e94f",1
"80a0cee9",3
"f7fe16bb",3
"9ea71d78",3
"9fd8fd9c",3
"b609b7e7",3
"d24ddf86",3
"b49a371d",3
"9c0ce401",3
"628fbb07",3
"70663da2",3
"ee1c4ded",3
"fc96d905",3
"6c035e57",3
"65ec1b06",3
"619a8ec2",3
"37b872ce",3
"e75f0089",1
"9192a432",3
"44c4903e",1
"8f06a29d",1
"e3206886",1
"fe5aa155",1
"16abf036",3
"9a58a9d3",3
"0146d5e8",1
"2fd9b272",3
"d6797850",3
"0b49d110",3
"a990c250",3
"d45c70d2",3
"47fed056",0
"a6109e55",2
"bf79086c",3
"bd6462b6",1
"4ba9f688",3
"0b12e0b1",1
"c48bd5ec",3
"b0748832",3
"5bbcf046",3
"1cddc7a7",3
"fe2770b8",3
"fcfcd2a7",3
"343555d8",3
"1ab2ab7f",0
"03e50576",1
"a4d4108a",3
"d6afdfb5",3
"f9c476c6",3
"e06c9cef",3
"e28aa0dd",0
"360c4d25",3
"662780c7",3
"cfb0c32a",3
"b0c6884b",1
"417d5c6c",1
"b6964856",3
"d8c536a1",3
"d8a3df71",3
"2e913602",4
"09da563f",3
"60e5f54a",2
"e4af3d07",3
"70a3bccf",1
"cb199c75",2
"7399436f",3
"43650bc8",3
"fc2d3fd1",4
"4c9228c4",2
"54478477",3
"87054cc2",3
"3cd364c5",3
"4fe61e8d",3
"df9a37af",3
"b510ff5c",3
"4ba8900f",3
"43f78f64",3
"9c934548",3
"706e2f26",3
"28f43ec4",3
"e71951ba",4
"f637a804",3
"4cbbf453",3
"68fe49c7",3
"0a3f6017",1
"6e0a188f",3
"baf187c5",3
"f705c158",3
"5782a0d3",3
"516c8e10",3
"ddbdd989",3
"53fced54",3
"e5a8b4ba",1
"748824ed",3
"b031dd5f",0
"07f98981",3
"88166527",3
"2e1a5113",0
"37deedc4",0
"fcccb42b",3
"24b9fa1a",3
"c7717b56",3
"970c4758",3
"1eb5524f",2
"919b0201",2
"a2fa915a",3
"cff427da",1
"1eef647a",3
"d41e3a5c",1
"c75ca12a",3
"57b6ff5e",1
"d8a96db5",3
"2b5eac99",1
"d11dd072",1
"e435a9ca",3
"b98cad81",4
"a1551e29",1
"bd207957",2
"3e4fd8f1",0
"a5bc8aa1",1
"9a1c1e94",3
"ed78cc5b",2
"3e6c1c98",1
"74b1d9cb",2
"cc50cc13",3
"a278eb44",1
"e290e008",3
"33767ecb",3
"e7bdc3f1",3
"c1ccaee4",3
"41ad81c3",3
"fb1fdd4f",3
"eb5145cd",3
"66aa2900",3
"b8936295",1
"e950a7c4",3
"cdb49890",3
"dac098a1",3
"d3d2272b",3
"241f6e2b",3
"71a601cd",4
"2ec5d704",1
"716b8078",3
"874f5809",3
"212c0657",1
"95925977",3
"5809bdad",3
"ce8f3404",3
"e9fd62ea",0
"69feb5c4",2
"980a012b",4
"294c63c9",3
"f60e130f",3
"29595c09",3
"401474d8",3
"4c006de4",3
"e2f2582b",3
"18f21e26",1
"230d556d",3
"a52c1edc",3
"95c8cdda",2
"618aa237",3
"98fc07f8",1
"dafba105",3
"7af818c1",3
"390ffd65",1
"bc5dd312",3
"4d2b6661",3
"472f1564",3
"417d5067",0
"60aa3fcf",1
"3d89013c",3
"12810aa8",3
"b84df8bf",1
"6029ba27",2
"d44da576",3
"9b33db75",3
"ff5e1120",3
"54f1e99a",3
"8c229f4b",3
"3e1c2e3d",1
"94820337",1
"55f864eb",3
"52c69ef5",4
"536971b0",3
"7efe753b",1
"69f4c399",3
"f21bec10",2
"3295fe94",3
"2bc36bd7",3
"fb6cad8b",3
"a13076e6",1
"ec76bd29",3
"fac9bcb2",3
"50b696aa",4
"418058e0",3
"ccc07fcb",3
"aa0bed55",3
"14cbdccf",1
"15a3a249",3
"0ebb735b",3
"e63cfe0d",3
"ea94e0ee",3
"26232807",3
"d9feba30",2
"48595464",3
"26fa14c8",3
"22754ae5",3
"fb7da11e",3
"578bdff7",3
"34dfbdbc",4
"b77786b7",3
"f5223a57",3
"26575861",1
"022c05dd",1
"167d49bc",3
"60f1c52b",3
"97448bb5",3
"d1cc16c9",3
"6db07db0",2
"95b9d465",3
"03ae7227",3
"bbab739e",4
"07420dec",2
"79fbd9c7",2
"45479322",3
"3986423d",3
"504c929c",3
"fbb868fc",3
"235bef7a",3
"13d32aad",1
"b5a5556a",3
"4d69665a",3
"43662a7d",4
"8d292f6b",3
"a204f7e2",3
"83559cd4",1
"07d0810d",1
"4265e6a5",1
"894e28bb",3
"2b0f24ee",3
"e0f08865",3
"d72528f7",3
"0e4687b8",3
"d2bdd054",4
"1bd6eab5",3
"02a14ee3",3
"2e04fcd1",1
"96e4f4ce",2
"01ffc611",3
"45619245",0
"55aa2a3b",4
"93bb5351",2
"fd059c5b",3
"ba5b3f66",3
"6ebeef70",2
"ef71d99c",2
"eedb8ef2",0
"37836745",2
"6b98633a",3
"e4e8a780",3
"70e1d983",3
"c33ea9dc",3
"88e20aa2",0
"5a9d4717",3
"907f772d",2
"428071ea",1
"d40c67e5",3
"11ec0c7f",3
"73e9a1ec",3
"1cfa1c9b",2
"fae84ec8",3
"c978fb62",3
"9b006ec2",3
"b8790ca0",4
"778bbd12",3
"bc030a03",2
"5831e303",3
"445818c5",0
"25c022df",3
"3abea4dc",3
"53a64eb5",2
"d6cf6330",0
"40d25fe9",1
"7adf932c",2
"23ed96db",3
"b93e9071",1
"68528368",3
"f873eba5",3
"ea266ffc",3
"7bdf5fc1",4
"f340c8dc",3
"6951cba9",3
"693ed93e",3
"b90eebae",0
"80405b8f",3
"7aba2932",3
"f894bd66",3
"15696a58",3
"24a4f478",1
"b43ac7a2",2
"0d49a9ed",3
"3d9f7420",0
"518b0612",3
"f6eb4caf",3
"2457b4c5",3
"2ae0a6ab",3
"aa22dbe8",3
"7061c82e",3
"695568d8",3
"f49b32b9",3
"1454d8b1",1
"ebc9ad65",3
"f23ad37a",1
"5f05ddc9",0
"e77ad42e",3
"b0e0113e",4
"595b9b50",3
"e472a558",3
"5a419ffd",1
"24d6d6c2",3
"16ef9f73",3
"130b5f33",3
"227b425d",1
"5899356f",2
"77f88395",3
"afd14e2c",3
"f1c01d82",3
"89490188",3
"cf541be7",3
"4800ca6b",0
"b8ebd6af",1
"821209d2",4
"91a206ca",3
"a81d1380",3
"b518da04",3
"89be175f",3
"39c1e431",3
"3d194282",3
"ea75bfb6",3
"7b90094a",3
"06c929c1",3
"4eb3ebba",1
"e4300f6d",1
"938aff32",3
"0173b599",3
"45346fbf",1
"32e21de5",3
"7bd31d8f",1
"3a2dc7dc",3
"7376a2d8",4
"61b92af9",3
"b32dcf25",3
"8656c9b4",3
"76606ab8",1
"a16da546",3
"7463feed",1
"8723c18c",3
"4fb13f9c",3
"6a6d387d",3
"738e6477",1
"4084a847",3
"f046b2ba",3
"90d8f3ab",3
"9c8b9221",0
"f343169c",4
"422e09e6",3
"a3279f55",1
"64886808",3
"5fdd6e7f",1
"28678a36",0
"4e892c1d",3
"e2177e8d",3
"d3b73173",3
"ddd9db0e",2
"ad5232b9",4
"a00167d1",3
"616f4f67",1
"7527f5d0",3
"b1a071a7",1
"7831a03e",1
"9597948b",3
"5b6861c5",3
"d8818fa5",1
"3e463646",4
"838b7526",3
"9f68e5dc",3
"43eea45b",3
"3cd03820",1
"a272be04",1
"37534ab9",1
"dc90d765",1
"bfabd778",3
"0a0e720e",2
"88e69d30",3
"6d070090",4
"9b9bd348",3
"a6561f11",3
"783ac435",3
"40d9d2c8",1
"bc706a35",3
"0887367d",3
"d7c0065f",1
"56e064b0",3
"00afd018",2
"be0e7fb7",3
"e1ca92d0",2
"13fd3aa2",3
"f1ea45ef",1
"53f01641",3
"f9dc48af",1
"6d5bb367",1
"45d5a515",3
"fd847278",3
"475b2bba",3
"eeb3bd68",3
"28a182cd",2
"aacfbe3e",3
"2730783f",1
"3d93cf18",1
"7900cb89",3
"3f4d793b",3
"087fc8a5",4
"b6d9167e",4
"1beed9bc",3
"f0be43c9",4
"649a5a42",3
"00cde0db",3
"f53fb770",3
"32538e9d",4
"fc125939",1
"852bb937",3
"2be27ec5",1
"17709101",1
"499a9ff0",1
"23a83fee",3
"a3fddd60",3
"579bbbac",4
"347f5443",0
"5355dff8",1
"2601b542",4
"ea5df509",1
"c749fd44",3
"e6221ecb",1
"27e548d8",3
"66376954",1
"6207b570",3
"9b634701",1
"6f15965a",3
"7d8866ed",1
"c899c1a4",3
"879381a1",3
"ffef83e6",1
"6f8e9766",2
"40a68b39",4
"b954eb32",1
"0da88bcc",3
"c2b2bcee",1
"3836fc46",3
"41b6087c",4
"4511e300",3
"3712ca3e",3
"b802da84",3
"7ec14135",3
"56008d8c",2
"45d20055",3
"ba79c5a7",3
"481de46a",3
"4f544a33",3
"3e8f8ea2",2
"04e6d352",3
"74c4ef4b",3
"6a87e2ce",4
"d8a5b0f3",0
"476ea088",3
"bf781f18",1
"fba04453",3
"25e31653",1
"4e52fdfd",4
"57e4ac5a",1
"16370c68",1
"fd7edc80",3
"c8e6ae1f",1
"d8f514f7",3
"803635a5",3
"0c9dbbde",1
"b4e6be4c",3
"a1563d88",1
"4d47336e",3
"5a69c57d",3
"11b1b119",3
"a43731aa",1
"36722f8f",1
"d5cefe62",3
"429909a6",4
"41c20281",3
"eca031ff",1
"ba4772a2",3
"84a19858",3
"26b3ec88",1
"68f94d37",3
"e805bec2",3
"91270d26",3
"792f1dba",3
"f91cb9ba",0
"95a1e6c8",3
"ce929878",4
"bbb0cf87",1
"6ade5d5b",2
"5b71f9b7",1
"0ceeb6e2",3
"032ecde2",3
"cb3f1145",3
"8c9bd784",1
"51d8195c",3
"a7a9950b",3
"fd55594a",3
"2ff0dec6",3
"c1e4f699",4
"cfe32778",1
"b461225d",3
"7dfbaed6",3
"d0e08ddc",3
"30be799a",3
"2043bb91",3
"c344751c",2
"62ddf12d",3
"a674cd5c",1
"3aad5f49",1
"6cf567aa",3
"897f7aab",1
"1a69fbfb",3
"d34ffc57",3
"3d964a83",1
"8809b506",3
"91b1c0c0",3
"95099326",3
"3a82e51b",3
"e3b40b7f",2
"2721041d",3
"ddc1b47a",3
"852481e4",3
"4463dc28",3
"c9d32e72",1
"a7a98ce3",0
"f8ba1358",3
"22a20092",3
"498f2cae",1
"e403c906",1
"147a01ca",2
"13197c88",3
"d3e07ba8",4
"27b39551",1
"fcea432c",3
"a5582b75",3
"f6619948",3
"7c57236f",3
"00f49191",3
"dd140047",3
"a488df04",3
"46ce3eae",3
"ef6f4d25",3
"cc54d5d8",1
"3246c799",3
"32aca594",3
"e804e967",3
"3f9154ee",1
"e4fdc0b8",3
"f0bc56f5",1
"656bf2ef",2
"ba639515",3
"feb11b3e",3
"02363ce4",4
"146d6625",1
"dc6569dc",3
"42981132",4
"560b9c83",3
"0b3bbfa4",3
"dda96815",3
"0fc68029",3
"95a031bb",3
"920ba24a",3
"708ba937",4
"cd65bad6",2
"0ac0f00c",1
"769bd5a9",3
"47e17caa",3
"8eb2708b",1
"15121ebe",3
"cb864497",3
"47d4fb9b",3
"8e106527",3
"c3271ea0",3
"0c4c7a5b",0
"1873773e",3
"ff97d56f",3
"7b03200d",1
"534d1253",3
"427bd47a",3
"1ddac45d",4
"dc70232f",3
"6eef56aa",3
"c33de772",3
"3451b2af",3
"29d671fd",1
"3633241d",3
"4cf27428",1
"041b49c5",3
"90464195",3
"d3da82dc",3
"3d32ced5",1
"d1d94a04",1
"fb9240cf",1
"3bca8be3",1
"7e60ebb3",3
"6e2436e5",3
"070f0eff",1
"caaffea7",3
"9511d4d6",3
"fc2d8cab",3
"07d8c1ac",3
"d28a3e2f",1
"5a8a08cc",4
"26a517d1",3
"161c1a0a",3
"ce90a8ea",3
"028f05c4",3
"b692e963",3
"469d289a",1
"09fe5eac",3
"cd85d223",3
"6560a421",2
"a9110ba2",1
"078bfbd3",3
"d69a4a77",3
"89fb1522",3
"02b10e44",3
"b3ad3317",3
"9c3d3783",2
"565b13cb",3
"8e2d244a",2
"76d127d2",3
"a7937ad1",0
"07136e35",3
"e39d2053",3
"8e1142a8",1
"1bd30e4d",3
"c71e1079",1
"ee77e6a4",3
"fbbe196c",1
"1e694d68",2
"3d25b561",2
"3778f293",1
"1bbc2e6b",3
"29b39c61",3
"e79b531a",2
"fa112bcd",3
"0f337b7b",1
"f5355581",1
"98b2ecec",3
"cb229b8b",3
"e739844f",1
"8fe55dc5",3
"b095339b",3
"66b9f188",2
"8a5e5f24",3
"a0126275",3
"492a5b4d",3
"d21d8530",1
"31fd117b",3
