,person,has_converted_before,most_viewed_sku,most_viewed_color_Preto,most_viewed_color_Branco,most_viewed_color_Dourado,region_brasil_Sao Paulo,region_brasil_Unknown,region_brasil_Minas Gerais
34989,8fcbd80c,0.0,6253.0,0,0,0,0,0,0
34990,e4ebdce0,0.0,6011.0,0,0,0,0,1,0
34991,8b7c8e97,0.0,9301.0,1,0,0,0,0,0
34992,4e72b513,0.0,6370.0,0,0,1,0,0,0
34993,56a281a7,0.0,7253.0,0,0,1,0,1,0
34994,dcf75f1d,0.0,2829.0,0,0,0,0,0,0
34995,f1f21a0f,0.0,6650.0,0,1,0,1,0,0
34996,674cf9bb,0.0,10350.0,1,0,0,0,1,0
34997,a060e38f,0.0,6355.0,1,0,0,0,0,0
34998,ef0b7807,0.0,9274.0,0,0,1,1,0,0
34999,92848b15,0.0,6343.0,0,1,0,0,1,0
35000,6a9dfafe,0.0,13194.0,1,0,0,0,0,1
35001,889a9f3b,0.0,6944.0,0,0,0,0,0,1
35002,47e0e524,0.0,15383.0,1,0,0,0,1,0
35003,eb6fb0ee,0.0,8469.0,0,0,0,0,0,0
35004,c7494aae,0.0,1358.0,0,0,0,0,0,0
35005,e64fc48f,0.0,9286.0,0,0,1,0,0,1
35006,2896bfec,0.0,6023.0,0,0,1,0,0,0
35007,39a9c37a,0.0,8485.0,0,0,1,0,0,0
35008,d3c2c578,0.0,9932.0,0,0,0,0,0,0
35009,efdc70ea,0.0,13194.0,1,0,0,0,0,1
35010,809f1e5a,0.0,3066.0,0,0,0,1,0,0
35011,d2c19a32,0.0,10911.0,0,0,1,0,0,0
35012,0d5f66ed,0.0,284.0,0,0,0,0,0,0
35013,fd99a4ef,0.0,6888.0,0,0,0,1,0,0
35014,09fc8084,0.0,6371.0,1,0,0,0,0,0
35015,a49873b8,0.0,2741.0,1,0,0,0,0,0
35016,0f1fbf1b,0.0,6315.0,1,0,0,0,0,1
35017,8554b288,0.0,11429.0,0,0,0,0,0,0
35018,8479ec0b,0.0,10364.0,0,1,0,1,0,0
35019,13aaffaa,0.0,9036.0,0,0,0,0,0,0
35020,44e14bfd,0.0,6944.0,0,0,0,1,0,0
35021,bd69bfa7,0.0,10322.0,0,0,0,1,0,0
35022,4c28a254,0.0,2692.0,0,1,0,0,1,0
35023,64be69af,0.0,7700.0,0,0,1,0,0,0
35024,d2a791dd,0.0,6581.0,0,0,0,0,1,0
35025,eb2fd0d8,0.0,8554.0,1,0,0,1,0,0
35026,f01b7439,0.0,6845.0,0,0,1,0,0,0
35027,6aef936f,0.0,7322.0,1,0,0,0,1,0
35028,d2151773,0.0,9932.0,0,0,0,1,0,0
35029,e21efac9,0.0,2838.0,0,0,0,0,1,0
35030,e7f773ef,0.0,5279.0,0,1,0,0,0,0
35031,cd14f7e9,0.0,2836.0,0,0,0,0,0,1
35032,5b7950ce,0.0,10337.0,0,0,0,1,0,0
35033,bbc1ac28,0.0,4955.0,1,0,0,0,0,0
35034,daef96ef,0.0,12802.0,0,0,0,1,0,0
35035,d9ef646c,0.0,10854.0,0,0,1,1,0,0
35036,8bcb2235,0.0,8485.0,0,0,1,0,0,0
35037,7dd53139,0.0,6300.0,0,0,0,1,0,0
35038,a68512f8,0.0,7407.0,0,1,0,0,0,0
35039,cc0bc0c4,0.0,2766.0,1,0,0,0,0,1
35040,81b6ea57,0.0,10322.0,0,0,0,1,0,0
35041,e3067b87,0.0,2710.0,0,1,0,0,0,0
35042,fffd1246,0.0,5907.0,0,0,0,0,1,0
35043,acb747bb,0.0,3635.0,0,0,0,0,0,1
35044,168d92b0,0.0,15369.0,0,0,1,0,0,0
35045,4285d538,0.0,318.0,0,0,0,0,1,0
35046,96272cca,0.0,13404.0,0,0,1,0,0,0
35047,f479e827,0.0,725.0,1,0,0,0,1,0
35048,6b519ffa,0.0,5459.0,0,0,0,0,0,0
35049,88462a2f,0.0,8469.0,0,0,0,0,1,0
35050,4019401a,0.0,3371.0,0,0,1,0,1,0
35051,9e4b45f7,0.0,291.0,0,0,1,0,1,0
35052,a9c02c42,0.0,4560.0,0,1,0,0,0,0
35053,277dbee0,0.0,6371.0,0,0,1,0,0,0
35054,3f4c6c16,0.0,11429.0,1,0,0,0,0,1
35055,75277022,0.0,8992.0,0,0,0,0,0,0
35056,894c82a1,0.0,9273.0,1,0,0,0,0,1
35057,cbd4e834,0.0,1358.0,0,0,0,0,0,0
35058,59f3a588,0.0,290.0,0,0,1,0,0,0
35059,43f1a1b9,0.0,6579.0,0,0,0,1,0,0
35060,f0a17ea8,0.0,10812.0,0,0,1,1,0,0
35061,39bbddb1,0.0,3288.0,1,0,0,1,0,0
35062,20f9da7d,0.0,15368.0,0,0,1,0,0,0
35063,568e97c6,0.0,8415.0,0,0,0,1,0,0
35064,7864d948,0.0,8442.0,1,0,0,1,0,0
35065,4ebc0045,0.0,6887.0,0,0,0,1,0,0
35066,8821b5f5,0.0,1302.0,0,0,0,0,1,0
35067,0fae7d68,0.0,325.0,0,0,0,1,0,0
35068,fdc3405a,0.0,6371.0,0,0,1,1,0,0
35069,836ec8e8,0.0,2683.0,0,0,0,1,0,0
35070,8e55a8d3,0.0,3361.0,1,0,0,1,0,0
35071,a28a91ef,0.0,725.0,1,0,0,0,0,0
35072,c89beab3,0.0,1301.0,0,0,0,1,0,0
35073,f6ad4eb1,0.0,3371.0,0,0,1,1,0,0
35074,95414047,0.0,17169.0,0,0,0,0,0,0
35075,bbe1155e,0.0,2694.0,0,0,0,0,0,0
35076,0926f776,0.0,87.0,1,0,0,0,0,1
35077,2478f636,0.0,8442.0,1,0,0,0,0,0
35078,4a500546,0.0,6371.0,0,0,1,1,0,0
35079,3f847d06,0.0,10126.0,0,0,0,1,0,0
35080,1f222362,0.0,179.0,0,0,1,0,0,0
35081,5dd43fdc,0.0,8527.0,0,0,0,1,0,0
35082,d32f0629,0.0,5907.0,0,0,0,0,0,0
35083,a8178bcc,0.0,6875.0,0,0,0,1,0,0
35084,8457d6e6,0.0,15383.0,1,0,0,0,1,0
35085,28a6e7e7,0.0,12786.0,0,0,0,0,0,0
35086,f3b93184,0.0,2830.0,0,0,0,0,0,0
35087,3b7ce69c,0.0,2770.0,1,0,0,0,1,0
35088,86c10730,0.0,10365.0,1,0,0,1,0,0
35089,7840f0f2,0.0,6929.0,0,0,0,0,0,1
35090,98ad94b1,0.0,8191.0,0,0,0,0,0,0
35091,7e8418b7,0.0,2830.0,0,0,0,0,0,0
35092,1087604c,0.0,9274.0,1,0,0,0,0,0
35093,3fb864ba,0.0,6253.0,0,0,0,0,0,0
35094,592c56fe,0.0,2699.0,0,0,1,0,0,0
35095,a404caa8,0.0,2766.0,1,0,0,0,0,1
35096,7e3a2499,0.0,4956.0,0,0,1,0,0,0
35097,16d229c1,0.0,7393.0,0,0,1,1,0,0
35098,c9a2036f,0.0,6581.0,0,0,0,0,1,0
35099,ebe0ebed,0.0,12450.0,1,0,0,1,0,0
35100,4ff1a07b,0.0,2810.0,1,0,0,0,0,0
35101,7bef224d,0.0,5015.0,0,0,0,1,0,0
35102,3ebd1dbd,0.0,6011.0,0,0,0,0,0,0
35103,016efcb7,0.0,11807.0,1,0,0,1,0,0
35104,67bdc2bf,0.0,9945.0,0,0,0,0,1,0
35105,0d25019c,0.0,6931.0,0,0,0,1,0,0
35106,27f63981,0.0,12774.0,1,0,0,0,1,0
35107,4298fa1d,0.0,10394.0,1,0,0,0,0,1
35108,c9be4827,0.0,3037.0,1,0,0,1,0,0
35109,0450c157,0.0,2691.0,0,0,0,1,0,0
35110,da9f1059,0.0,12745.0,0,0,0,0,0,0
35111,d97f1175,0.0,12759.0,1,0,0,0,0,1
35112,8a6377df,0.0,12786.0,0,0,0,0,1,0
35113,dea62ef2,0.0,6873.0,0,0,0,1,0,0
35114,e33469ee,0.0,8498.0,0,0,0,1,0,0
35115,98f0502b,0.0,10926.0,0,0,1,0,1,0
35116,7e503a37,0.0,3359.0,1,0,0,1,0,0
35117,9e256c4c,0.0,2829.0,0,0,0,0,0,0
35118,25ca018f,0.0,9273.0,0,0,1,1,0,0
35119,ff7caaed,0.0,5904.0,0,0,0,1,0,0
35120,dfed25c2,0.0,10296.0,0,0,0,0,0,0
35121,58c1ae98,0.0,4583.0,0,0,1,1,0,0
35122,e9e50155,0.0,8275.0,0,1,0,0,0,0
35123,c4e28fae,0.0,6931.0,0,0,0,0,0,0
35124,5ccbe956,0.0,10154.0,0,0,0,1,0,0
35125,2d8d04da,0.0,10085.0,0,0,0,0,0,0
35126,d977a531,0.0,10112.0,0,0,0,0,0,0
35127,179e6beb,0.0,6371.0,0,0,1,0,1,0
35128,e36b2700,0.0,3635.0,1,0,0,1,0,0
35129,f22cdfbf,0.0,6887.0,0,0,0,0,0,0
35130,5812d3ee,0.0,2831.0,0,0,1,1,0,0
35131,26a9878d,0.0,2842.0,1,0,0,0,0,0
35132,fd46210f,0.0,10364.0,0,1,0,0,0,1
35133,f5bb1374,0.0,2712.0,0,1,0,0,0,0
35134,59ad218f,0.0,12227.0,1,0,0,0,0,1
35135,c76746fc,0.0,7251.0,0,0,1,0,0,0
35136,314a09b2,0.0,6873.0,0,0,0,0,0,0
35137,bacdde48,0.0,6873.0,0,0,0,0,0,0
35138,7b43242a,0.0,2831.0,0,0,1,1,0,0
35139,7ab3eab0,0.0,10338.0,0,0,0,0,0,1
35140,9fa373e3,0.0,2820.0,0,1,0,0,0,0
35141,d728ea7a,0.0,8554.0,0,0,0,0,0,0
35142,838edfb8,0.0,12788.0,0,0,0,0,0,0
35143,7bcd7d6e,0.0,2830.0,1,0,0,0,0,1
35144,7ff66f92,0.0,10322.0,0,0,0,0,0,0
35145,5b67c757,0.0,137.0,1,0,0,0,0,0
35146,f2613890,0.0,6253.0,0,0,0,0,0,0
35147,cae62392,0.0,304.0,0,0,0,0,0,0
35148,9fb027b3,0.0,12774.0,1,0,0,0,0,0
35149,263c582e,0.0,8395.0,1,0,0,0,1,0
35150,3c1fc767,0.0,7967.0,0,0,1,0,1,0
35151,297328eb,0.0,2834.0,0,0,1,0,1,0
35152,526f5375,0.0,9216.0,1,0,0,0,0,0
35153,245c36d1,0.0,2835.0,0,0,0,1,0,0
35154,1bc4241a,0.0,2842.0,0,0,0,0,0,0
35155,32fd81d0,0.0,8965.0,0,0,0,0,1,0
35156,d08cc564,0.0,332.0,0,0,1,0,0,0
35157,e498ea9c,0.0,6413.0,0,0,1,0,0,0
35158,d3e45f36,0.0,3636.0,0,0,0,0,0,0
35159,7fb5456e,0.0,9930.0,0,0,1,0,1,0
35160,10a6856d,0.0,2774.0,0,1,0,1,0,0
35161,86ff6dc7,0.0,7672.0,0,1,0,0,1,0
35162,83641a9e,0.0,10478.0,1,0,0,0,0,0
35163,cfeacf63,0.0,11709.0,0,0,0,0,0,0
35164,ecfa2ee2,0.0,8163.0,0,0,0,1,0,0
35165,996931f4,0.0,2839.0,0,0,0,1,0,0
35166,6df086e7,0.0,3360.0,1,0,0,0,0,0
35167,87e743d9,0.0,1366.0,0,0,1,1,0,0
35168,22f5e2ad,0.0,10142.0,0,0,0,0,0,0
35169,e6bb234e,0.0,8442.0,0,0,1,1,0,0
35170,e2b4a40e,0.0,10140.0,0,0,0,1,0,0
35171,449e29fd,0.0,12744.0,0,0,0,0,1,0
35172,78fdf638,0.0,2820.0,0,1,0,0,0,0
35173,1fabb749,0.0,12535.0,0,0,0,1,0,0
35174,6eb27117,0.0,8443.0,1,0,0,0,0,0
35175,e2ea7cc3,0.0,10154.0,0,0,0,1,0,0
35176,e6785c83,0.0,7714.0,1,0,0,1,0,0
35177,846b7041,0.0,12464.0,0,1,0,0,0,0
35178,c2eae7e1,0.0,10294.0,1,0,0,0,1,0
35179,d8e1a1a6,0.0,9932.0,0,0,0,0,0,0
35180,a280c83d,0.0,6553.0,1,0,0,0,0,1
35181,f3b27e9f,0.0,6847.0,0,0,1,0,1,0
35182,e1f1d863,0.0,6385.0,0,0,1,0,0,0
35183,9cf2e2ce,0.0,8994.0,0,0,0,0,1,0
35184,10f73ec5,0.0,8966.0,0,0,0,0,1,0
35185,8aeae473,0.0,7631.0,1,0,0,0,0,0
35186,82b16004,0.0,2831.0,0,0,1,0,0,0
35187,1a354339,0.0,10295.0,0,0,0,0,1,0
35188,30f7a89c,0.0,2839.0,0,0,0,0,0,1
35189,9583a9a9,0.0,9370.0,1,0,0,1,0,0
35190,39c633f7,0.0,4559.0,0,1,0,0,1,0
35191,ebf027f2,0.0,10924.0,0,0,1,0,0,0
35192,654f2678,0.0,2893.0,0,1,0,1,0,0
35193,f66f1b9a,0.0,332.0,0,0,1,0,0,0
35194,3108124d,0.0,13194.0,1,0,0,0,0,0
35195,72bcac22,0.0,10365.0,0,1,0,1,0,0
35196,889c20b7,0.0,3635.0,0,0,0,1,0,0
35197,f5485477,0.0,1302.0,0,0,0,0,0,0
35198,20fab3e0,0.0,10084.0,0,0,0,1,0,0
35199,12f6c689,0.0,8443.0,1,0,0,0,0,0
35200,a3de2b6b,0.0,9972.0,0,0,1,1,0,0
35201,3eb9ea19,0.0,6847.0,0,0,1,1,0,0
35202,f71205af,0.0,8512.0,1,0,0,1,0,0
35203,26b0778e,0.0,6371.0,1,0,0,0,0,0
35204,e7a45636,0.0,10338.0,0,0,0,1,0,0
35205,00868d8e,0.0,10518.0,0,0,1,1,0,0
35206,c3af8ec6,0.0,6329.0,0,0,1,1,0,0
35207,c85602cf,0.0,6343.0,0,1,0,0,1,0
35208,2943e4bd,0.0,6469.0,0,0,1,0,0,0
35209,eb7fafd0,0.0,10378.0,0,0,0,1,0,0
35210,13d23b9b,0.0,9287.0,0,0,1,0,1,0
35211,8c4505a0,0.0,2831.0,0,0,1,0,0,0
35212,d0f73fec,0.0,6873.0,0,0,0,0,0,0
35213,f59f20f6,0.0,10322.0,0,0,0,1,0,0
35214,6f48e3af,0.0,6845.0,0,0,1,0,0,0
35215,4a8176bd,0.0,10393.0,0,0,0,0,0,0
35216,b1c9c8ad,0.0,2829.0,0,0,0,1,0,0
35217,5a801d88,0.0,9300.0,1,0,0,0,1,0
35218,c8d005f7,0.0,2740.0,1,0,0,0,0,0
35219,94079ad8,0.0,8484.0,0,0,1,0,1,0
35220,2b771160,0.0,3300.0,0,0,1,1,0,0
35221,608cf0ce,0.0,6357.0,1,0,0,0,0,1
35222,e32ee4e5,0.0,325.0,0,0,0,1,0,0
35223,c48d3e56,0.0,975.0,1,0,0,0,0,0
35224,1c5cbd0f,0.0,10322.0,0,0,0,0,0,1
35225,ce5ac39c,0.0,3119.0,0,0,0,0,0,0
35226,2cc66231,0.0,8485.0,0,0,1,1,0,0
35227,8f71e794,0.0,1309.0,0,0,0,0,0,0
35228,d275ba03,0.0,8302.0,0,0,1,0,0,0
35229,61226812,0.0,6901.0,0,0,1,0,1,0
35230,8c2a9355,0.0,8205.0,0,0,0,0,0,0
35231,9279299b,0.0,6579.0,0,0,0,0,0,0
35232,4af5d8a4,0.0,12660.0,1,0,0,0,0,0
35233,6bfd53fa,0.0,1310.0,0,0,1,0,1,0
35234,951b43bb,0.0,9973.0,0,0,1,0,0,1
35235,7423e411,0.0,2766.0,1,0,0,0,0,0
35236,fd7b33ea,0.0,4919.0,1,0,0,1,0,0
35237,1e64be86,0.0,15819.0,0,0,0,1,0,0
35238,5a7d5aff,0.0,2766.0,1,0,0,1,0,0
35239,11a0d5b2,0.0,6371.0,0,0,1,0,0,0
35240,4e5affcc,0.0,3347.0,0,1,0,0,1,0
35241,47625bd4,0.0,7013.0,0,0,1,0,0,0
35242,f0d58d86,0.0,6371.0,0,0,1,1,0,0
35243,c2f630d4,0.0,8245.0,0,0,0,0,0,0
35244,0a0441ff,0.0,6413.0,0,0,1,1,0,0
35245,f78a2080,0.0,11708.0,0,0,0,1,0,0
35246,50a6fc64,0.0,8497.0,0,1,0,0,0,0
35247,6764312b,0.0,7322.0,1,0,0,1,0,0
35248,95332c49,0.0,2766.0,1,0,0,1,0,0
35249,ac102edc,0.0,6356.0,1,0,0,1,0,0
35250,9b4eb5dc,0.0,2838.0,0,0,0,0,0,0
35251,3b3ca5e9,0.0,6847.0,0,0,0,0,0,0
35252,f494af0f,0.0,6371.0,0,0,1,0,0,0
35253,3b4aa285,0.0,8541.0,0,0,0,0,0,0
35254,f944b848,0.0,3647.0,0,1,0,1,0,0
35255,504078aa,0.0,5907.0,0,0,0,0,0,0
35256,3fd1fdc9,0.0,10294.0,0,0,0,0,1,0
35257,264a28a4,0.0,723.0,1,0,0,0,1,0
35258,61f1b5eb,0.0,2975.0,0,1,0,0,1,0
35259,ae6d2ad9,0.0,15383.0,1,0,0,0,0,0
35260,e34dd44d,0.0,1382.0,0,0,0,0,0,0
35261,e2947315,0.0,10742.0,0,0,0,0,0,0
35262,0e86c215,0.0,1334.0,0,0,0,0,1,0
35263,7a28aa84,0.0,2692.0,0,0,0,0,0,0
35264,7913218c,0.0,12786.0,0,0,0,0,0,0
35265,d12be530,0.0,6371.0,0,0,1,1,0,0
35266,c907ae1a,0.0,1261.0,0,1,0,1,0,0
35267,159b51c8,0.0,6902.0,0,0,1,1,0,0
35268,f3cd56f5,0.0,1309.0,0,0,0,0,0,0
35269,2e29da66,0.0,2831.0,0,0,1,0,0,0
35270,87f0bdf1,0.0,7183.0,0,0,1,0,0,1
35271,6b32e11d,0.0,6637.0,1,0,0,0,1,0
35272,a5308c23,0.0,15758.0,0,0,0,0,1,0
35273,b676b211,0.0,13250.0,1,0,0,0,0,0
35274,1183ca45,0.0,12786.0,0,0,0,0,1,0
35275,b63a32c8,0.0,8443.0,1,0,0,0,0,0
35276,9f1e1383,0.0,3371.0,0,0,1,0,0,0
35277,5dc9751d,0.0,17484.0,0,0,0,1,0,0
35278,71111a7b,0.0,12662.0,1,0,0,0,0,0
35279,f608d58d,0.0,2766.0,1,0,0,0,1,0
35280,e595413c,0.0,10336.0,0,0,1,0,0,0
35281,aa129562,0.0,7673.0,0,1,0,1,0,0
35282,c1ea218d,0.0,3107.0,1,0,0,0,0,0
35283,413d7357,0.0,213.0,0,1,0,0,0,0
35284,162dcf46,0.0,7701.0,0,0,1,1,0,0
35285,49b1de91,0.0,6356.0,0,1,0,0,0,0
35286,d4aa68d4,0.0,10338.0,0,0,0,1,0,0
35287,4080b6bd,0.0,2750.0,0,0,0,0,1,0
35288,84f702f8,0.0,6356.0,1,0,0,1,0,0
35289,51cecf11,0.0,12758.0,0,0,0,0,0,0
35290,b16bc83c,0.0,6875.0,0,0,0,1,0,0
35291,668a6dcb,0.0,1333.0,0,0,0,0,0,0
35292,44a22223,0.0,12507.0,0,0,0,1,0,0
35293,c3b385d7,0.0,4559.0,0,1,0,0,0,0
35294,52ac0c47,0.0,8484.0,0,0,0,0,0,0
35295,892385d8,0.0,3109.0,1,0,0,0,0,0
35296,9decdb9d,0.0,4559.0,0,1,0,0,0,0
35297,6a61cab5,0.0,10196.0,0,0,0,1,0,0
35298,cb6b9b47,0.0,6845.0,0,0,1,0,0,0
35299,ade23083,0.0,10113.0,0,0,1,0,0,0
35300,fe5391aa,0.0,12758.0,1,0,0,0,0,0
35301,646ab8ce,0.0,10364.0,0,1,0,0,0,1
35302,632dad5f,0.0,2832.0,0,0,0,0,0,0
35303,3902a67a,0.0,6637.0,1,0,0,0,1,0
35304,9b5082f0,0.0,6888.0,0,0,0,0,0,0
35305,2fb3b156,0.0,6874.0,0,0,0,1,0,0
35306,ce17147b,0.0,6411.0,0,0,1,0,0,0
35307,e5610e96,0.0,12788.0,0,0,0,0,0,0
35308,320e584f,0.0,8498.0,0,0,1,0,1,0
35309,52ce5268,0.0,10940.0,1,0,0,1,0,0
35310,e2445467,0.0,12520.0,0,0,0,1,0,0
35311,d6fe0409,0.0,8876.0,0,1,0,1,0,0
35312,c797e7a0,0.0,10085.0,0,0,0,1,0,0
35313,573e8506,0.0,2820.0,0,0,1,0,1,0
35314,013ef20d,0.0,2780.0,0,1,0,0,0,0
35315,35045912,0.0,8497.0,0,0,0,1,0,0
35316,35df3d38,0.0,3287.0,1,0,0,0,0,0
35317,6fba30ee,0.0,2831.0,0,0,1,1,0,0
35318,46c6afbd,0.0,15383.0,1,0,0,0,0,1
35319,451e38ba,0.0,7323.0,1,0,0,0,0,1
35320,cef5629a,0.0,10113.0,0,0,1,0,1,0
35321,3c989939,0.0,12548.0,0,0,0,0,0,0
35322,d28e5ad4,0.0,8441.0,1,0,0,0,1,0
35323,082c80d5,0.0,3659.0,0,0,0,1,0,0
35324,711e3bbc,0.0,8203.0,0,0,0,0,0,0
35325,818dc102,0.0,10338.0,0,0,0,0,0,0
35326,a9abe80d,0.0,6581.0,0,0,0,1,0,0
35327,2062d6ab,0.0,2830.0,0,0,0,0,0,0
35328,251d46a4,0.0,3649.0,0,1,0,1,0,0
35329,985ff6f4,0.0,12758.0,1,0,0,0,0,0
35330,e31790b2,0.0,6357.0,1,0,0,0,1,0
35331,4a50781d,0.0,3312.0,1,0,0,0,0,0
35332,0fdddbbb,0.0,3277.0,0,1,0,0,0,0
35333,6c5ac73c,0.0,10336.0,0,0,0,1,0,0
35334,20c8da28,0.0,7098.0,0,0,0,0,1,0
35335,2947e5a7,0.0,9272.0,1,0,0,0,1,0
35336,1154e325,0.0,8397.0,1,0,0,1,0,0
35337,d3be55c9,0.0,3012.0,0,1,0,0,0,0
35338,cf5aa2fe,0.0,3276.0,1,0,0,0,1,0
35339,d83f4c3e,0.0,6915.0,0,0,0,0,1,0
35340,42f8c341,0.0,7055.0,0,0,0,0,0,0
35341,f1d5056f,0.0,15368.0,0,0,1,0,0,0
35342,28b9d839,0.0,4559.0,0,1,0,1,0,0
35343,c9df5bb7,0.0,1405.0,0,0,0,0,0,0
35344,bda07a93,0.0,8443.0,1,0,0,1,0,0
35345,78032a5d,0.0,1309.0,0,0,0,1,0,0
35346,601e1e11,0.0,12464.0,0,1,0,0,1,0
35347,cf55f868,0.0,2830.0,0,0,0,0,0,0
35348,572b06d3,0.0,6847.0,0,0,1,1,0,0
35349,03978515,0.0,7967.0,1,0,0,0,0,0
35350,5d9f9a66,0.0,7084.0,0,0,0,1,0,0
35351,21900868,0.0,14202.0,1,0,0,0,0,0
35352,b3ef7e7a,0.0,11709.0,1,0,0,0,0,0
35353,f341f796,0.0,12758.0,1,0,0,0,0,0
35354,effa8acb,0.0,2830.0,0,0,0,1,0,0
35355,870a6856,0.0,6805.0,0,0,1,0,0,0
35356,2b549650,0.0,12520.0,0,0,0,0,0,0
35357,153c09a2,0.0,4561.0,0,1,0,0,0,0
35358,e838987a,0.0,10084.0,1,0,0,1,0,0
35359,00e0e219,0.0,6413.0,0,0,1,0,0,0
35360,7ea6f3bf,0.0,290.0,0,0,1,0,0,0
35361,bc895c4e,0.0,2841.0,0,0,0,0,0,0
35362,d092a26d,0.0,6371.0,0,0,1,0,0,0
35363,d2f88c0b,0.0,4956.0,1,0,0,0,0,0
35364,a6269249,0.0,8441.0,1,0,0,0,0,0
35365,d16453d3,0.0,12774.0,0,0,1,1,0,0
35366,9463d141,0.0,8554.0,0,0,0,0,0,0
35367,0d62b990,0.0,13418.0,0,0,0,0,1,0
35368,f37349a0,0.0,6399.0,1,0,0,0,1,0
35369,bb32c6e8,0.0,2830.0,0,0,0,1,0,0
35370,2bb7f28d,0.0,3299.0,1,0,0,0,0,0
35371,74092a60,0.0,8246.0,0,0,0,0,0,0
35372,ac6bcafb,0.0,6917.0,0,0,0,1,0,0
35373,b1ff6537,0.0,318.0,0,0,0,0,0,0
35374,35f3b921,0.0,10477.0,1,0,0,1,0,0
35375,1d39b668,0.0,8484.0,0,0,1,0,0,0
35376,eb56819f,0.0,7238.0,1,0,0,0,0,0
35377,d4f8d12d,0.0,382.0,1,0,0,0,0,0
35378,a5f1cb2d,0.0,10322.0,0,0,0,0,0,0
35379,1fe01d6d,0.0,2829.0,0,0,0,0,0,0
35380,d8c4ccd8,0.0,13138.0,0,0,0,1,0,0
35381,0a0a8e92,0.0,6873.0,0,0,0,1,0,0
35382,467ad12b,0.0,8611.0,1,0,0,0,0,0
35383,ae9eade5,0.0,1310.0,0,0,0,0,0,0
35384,21130ceb,0.0,9973.0,0,0,0,0,1,0
35385,ec16a744,0.0,8191.0,0,0,0,0,0,0
35386,6f44b1d0,0.0,12730.0,1,0,0,1,0,0
35387,d099d2d0,0.0,2718.0,1,0,0,0,0,0
35388,ae8775f1,0.0,7029.0,0,0,0,1,0,0
35389,493c61c9,0.0,3191.0,0,1,0,0,0,0
35390,c784b0bf,0.0,6986.0,0,0,0,1,0,0
35391,1c130951,0.0,6804.0,0,0,1,0,1,0
35392,6e6a35d0,0.0,1341.0,0,0,1,0,0,0
35393,81210718,0.0,6370.0,0,0,1,0,0,0
35394,3ca6554a,0.0,1382.0,0,0,0,0,1,0
35395,04ded3e6,0.0,7631.0,1,0,0,0,0,0
35396,f99fad07,0.0,8511.0,1,0,0,0,0,0
35397,c8f29e88,0.0,318.0,0,0,0,0,0,0
35398,3150c483,0.0,725.0,1,0,0,0,0,0
35399,1ac9e77c,0.0,725.0,1,0,0,0,0,0
35400,79ccca3b,0.0,297.0,0,0,0,0,1,0
35401,892963f3,0.0,12451.0,1,0,0,1,0,0
35402,cda3ca38,0.0,8316.0,0,1,0,0,0,0
35403,dad07774,0.0,8330.0,1,0,0,0,0,0
35404,a6896353,0.0,10883.0,1,0,0,0,0,1
35405,1f1bbdc6,0.0,2694.0,0,0,0,0,0,0
35406,645c44ea,0.0,8442.0,1,0,0,0,0,0
35407,7cffcdb7,0.0,7967.0,1,0,0,1,0,0
35408,fd139f6e,0.0,3347.0,0,0,0,1,0,0
35409,2aba8179,0.0,725.0,1,0,0,0,0,0
35410,72367ae3,0.0,12786.0,0,0,0,1,0,0
35411,badf95ee,0.0,6845.0,0,0,1,0,0,0
35412,62c54281,0.0,8950.0,0,0,1,1,0,0
35413,17dfaf4f,0.0,290.0,0,0,1,0,0,0
35414,2bc56249,0.0,2685.0,0,0,0,1,0,0
35415,dacf8aef,0.0,2683.0,0,0,0,0,0,0
35416,f0c69e0b,0.0,1358.0,0,0,0,0,0,0
35417,11b7c8b9,0.0,8555.0,0,0,0,0,0,0
35418,81831935,0.0,12730.0,0,0,0,0,0,0
35419,ab3eb6e2,0.0,2834.0,0,0,1,0,1,0
35420,60e37d0f,0.0,15340.0,0,0,1,0,1,0
35421,398e3341,0.0,277.0,0,0,1,0,0,0
35422,7744d2e4,0.0,3288.0,0,0,1,1,0,0
35423,58836d7b,0.0,15714.0,1,0,0,0,0,0
35424,996955b3,0.0,12730.0,0,0,0,0,0,0
35425,b035b51f,0.0,10337.0,0,0,0,0,1,0
35426,04a2caa8,0.0,6357.0,1,0,0,0,0,0
35427,1fa5706b,0.0,12522.0,0,0,0,0,1,0
35428,8c904c0d,0.0,8301.0,0,0,1,0,0,0
35429,78aa0015,0.0,12548.0,0,0,0,0,1,0
35430,eb416149,0.0,382.0,0,0,1,0,1,0
35431,85502864,0.0,10910.0,0,0,0,0,1,0
35432,a17b0703,0.0,2892.0,1,0,0,0,1,0
35433,f95f2fc5,0.0,2691.0,0,0,0,0,0,0
35434,94b0470b,0.0,318.0,0,0,0,0,0,0
35435,aed19a7a,0.0,11710.0,0,0,0,0,0,0
35436,7564ebf5,0.0,15368.0,0,0,1,0,1,0
35437,727f9b0c,0.0,3063.0,1,0,0,0,0,0
35438,1dce3766,0.0,9904.0,0,0,0,0,0,0
35439,eaaee781,0.0,12730.0,0,0,0,0,0,0
35440,28d9c828,0.0,3179.0,1,0,0,0,1,0
35441,cdf6310e,0.0,9272.0,1,0,0,0,0,0
35442,b80d6640,0.0,10322.0,0,0,0,0,0,0
35443,267cda44,0.0,2810.0,1,0,0,0,0,1
35444,68f6e261,0.0,12242.0,0,0,1,0,0,0
