person,Frecuencia
c4f06e2d,Nunca
c4f0ba25,Nunca
c4f11f8e,Frecuente
c4f1e27d,Esporadico
c4f208e0,Nunca
c4f9f8c7,Nunca
c4fc63a0,Nunca
c4fdfcf9,Nunca
c4fe87a8,Nunca
c4ff58e6,Nunca
c505eda7,Nunca
c5062a12,Nunca
c50877de,Nunca
c50b9a7a,Nunca
c50ca152,Nunca
c5134315,Nunca
c514673d,Nunca
c514da5b,Nunca
c51a7e46,Nunca
c51a9bd7,Nunca
c51ab12d,Nunca
c5219b2a,Nunca
c5229d41,Nunca
c5272573,Nunca
c529d9cc,Nunca
c5326b3b,Nunca
c53403ff,Nunca
c53889cc,Nunca
c53ef622,Casi nunca
c540ffce,Nunca
c54192fe,Nunca
c541c863,Frecuente
c543dfdd,Nunca
c543fb08,Nunca
c54548ab,Nunca
c54c6761,Nunca
c54c940d,Nunca
c558b1b4,Nunca
c55bb834,Nunca
c55c1870,Nunca
c55f601f,Nunca
c564a3cb,Nunca
c564a92d,Nunca
c56dff49,Nunca
c5704971,Casi nunca
c574aea4,Nunca
c57842a5,Nunca
c57a3141,Nunca
c57c7861,Nunca
c57e433d,Nunca
c57e6e2a,Nunca
c58ad370,Nunca
c58b6783,Nunca
c591df84,Casi nunca
c592b022,Casi nunca
c5947e33,Frecuente
c5957a4d,Nunca
c5969f30,Nunca
c596e203,Nunca
c59f657d,Frecuente
c5a0bc36,Esporadico
c5a249ff,Nunca
c5a31be0,Nunca
c5a52842,Nunca
c5a73e32,Nunca
c5a8a38b,Frecuente
c5ade4c5,Nunca
c5adfae5,Nunca
c5ae7c94,Nunca
c5b3a3ad,Nunca
c5b3f366,Nunca
c5b412fe,Nunca
c5b6a704,Nunca
c5b89e96,Nunca
c5b9baa9,Nunca
c5beb898,Frecuente
c5c2b8cf,Frecuente
c5c4b66a,Nunca
c5c85e54,Esporadico
c5cbc7bd,Nunca
c5cdad0e,Nunca
c5cdd194,Nunca
c5cdea24,Nunca
c5cfd4b0,Nunca
c5d3a508,Nunca
c5d94b7e,Nunca
c5dd3e65,Nunca
c5e16e19,Nunca
c5e41b9d,Frecuente
c5e4cd2c,Nunca
c5e57a88,Frecuente
c5e6eb10,Nunca
c5e8b53e,Nunca
c5ee7a0d,Nunca
c5eef7b5,Nunca
c5f1bc3d,Nunca
c5f75139,Nunca
c5f7c853,Nunca
c5f7e7ea,Nunca
c5fdddf4,Nunca
c600638f,Nunca
c6052580,Nunca
c6077624,Nunca
c60ac068,Nunca
c60be13c,Esporadico
c60eb71f,Nunca
c6164406,Nunca
c61f14fa,Nunca
c6225978,Nunca
c622d79d,Nunca
c6237cac,Nunca
c6238b62,Nunca
c62431a4,Nunca
c6246577,Nunca
c62ad246,Nunca
c62c822c,Nunca
c62d4787,Nunca
c630f37a,Nunca
c631379f,Nunca
c6347be7,Nunca
c63a8109,Nunca
c63cf523,Nunca
c63d24c6,Nunca
c63f1138,Nunca
c6425e37,Nunca
c6439bde,Nunca
c6461254,Nunca
c6480554,Nunca
c64cfcca,Nunca
c65252b6,Nunca
c652a7fd,Nunca
c65604fc,Nunca
c65cc832,Esporadico
c661b498,Nunca
c66373a9,Nunca
c66501c8,Nunca
c66aa086,Nunca
c66d006e,Nunca
c66df7eb,Nunca
c6700dac,Nunca
c673c9ed,Nunca
c67729be,Nunca
c679007a,Nunca
c67ac444,Nunca
c67c0d03,Esporadico
c6816fc2,Nunca
c6831a1a,Nunca
c6862662,Nunca
c6880aee,Nunca
c68c2fe4,Nunca
c690326c,Frecuente
c691100d,Nunca
c695f78c,Nunca
c697dac3,Esporadico
c69c1d4e,Nunca
c69c2013,Nunca
c69c79c3,Nunca
c69dc734,Nunca
c69f07e6,Nunca
c69f19a2,Nunca
c69fc799,Nunca
c69ff815,Nunca
c6a0cf6f,Nunca
c6a1b2ab,Nunca
c6a20389,Nunca
c6a3eef4,Esporadico
c6a6538a,Nunca
c6a6c5db,Nunca
c6ab1bc3,Nunca
c6adf2a2,Nunca
c6ae55db,Nunca
c6afb5ce,Nunca
c6aff7a0,Frecuente
c6b04e44,Nunca
c6b1d8a8,Nunca
c6b54435,Nunca
c6ba975a,Nunca
c6bcb9ab,Nunca
c6bdfde4,Nunca
c6c154b3,Frecuente
c6c31ac3,Nunca
c6c7def7,Nunca
c6cac37f,Nunca
c6cac85e,Nunca
c6cc6746,Nunca
c6d021dd,Nunca
c6db3558,Nunca
c6dc20d6,Nunca
c6dc7b7a,Nunca
c6dcb346,Nunca
c6df0c7d,Esporadico
c6e09aab,Nunca
c6e46d0b,Nunca
c6e5851c,Nunca
c6e93f41,Nunca
c6eb5be5,Nunca
c6eca7e6,Esporadico
c6f24888,Esporadico
c6f2660e,Nunca
c6f2a39e,Nunca
c6f4b4fe,Esporadico
c6f785c7,Nunca
c6f8d938,Nunca
c6fa716d,Esporadico
c6fb6c2e,Nunca
c7003c3a,Nunca
c701a73b,Nunca
c7020929,Nunca
c705d212,Nunca
c705f6a0,Nunca
c7070f93,Nunca
c70895df,Esporadico
c709ba11,Nunca
c70a89fa,Nunca
c70c10d9,Nunca
c70d667e,Nunca
c70ebeb5,Nunca
c70f61be,Nunca
c710c681,Nunca
c711c92f,Nunca
c713a52f,Nunca
c715dba2,Nunca
c71be0c1,Esporadico
c71ce8ab,Nunca
c71e1079,Nunca
c71ffeed,Nunca
c7214a20,Nunca
c721d63b,Frecuente
c726c306,Nunca
c7287095,Nunca
c7296f75,Nunca
c729ffc9,Nunca
c72a6cd3,Frecuente
c72e28b1,Nunca
c731bd14,Nunca
c731f37b,Nunca
c7358e9d,Nunca
c73b5a5b,Nunca
c73c23d6,Nunca
c73cf152,Nunca
c740ff1f,Nunca
c746f37c,Nunca
c7470f99,Nunca
c7485ca7,Nunca
c7494aae,Nunca
c749fd44,Nunca
c74b8569,Nunca
c74c9f61,Nunca
c756630f,Nunca
c7593616,Nunca
c75ae985,Nunca
c75ca12a,Nunca
c762f8a4,Nunca
c7641d93,Frecuente
c764300f,Frecuente
c76545b1,Nunca
c765c2d6,Nunca
c765e58e,Nunca
c7670a98,Nunca
c76746fc,Nunca
c767dee4,Nunca
c769b2c3,Nunca
c76b8417,Nunca
c76d35da,Nunca
c76d7438,Nunca
c76d8349,Esporadico
c76fcd8c,Nunca
c7704fd4,Nunca
c770e66b,Nunca
c7717b56,Nunca
c7741bdd,Nunca
c775d21a,Casi nunca
c775f78d,Nunca
c777c3ee,Nunca
c779237f,Esporadico
c779ba69,Nunca
c779e559,Nunca
c77c7d94,Nunca
c77cacc8,Nunca
c77d7c6a,Nunca
c77e1d22,Esporadico
c77e1e22,Nunca
c77f16fc,Nunca
c77fa934,Frecuente
c78112d9,Frecuente
c7837bdb,Nunca
c7846b27,Nunca
c78495ea,Nunca
c784b0bf,Nunca
c7887a6d,Nunca
c7894704,Nunca
c789b1b3,Frecuente
c78a36ed,Frecuente
c78a6661,Nunca
c79063dd,Nunca
c790b67d,Nunca
c791db0a,Nunca
c792bb6b,Nunca
c794043f,Frecuente
c79472e2,Nunca
c79620c7,Nunca
c796ca71,Nunca
c797082e,Nunca
c797e7a0,Nunca
c79a1054,Nunca
c79bdd07,Nunca
c7a15318,Nunca
c7a1c8e5,Nunca
c7a44f62,Frecuente
c7a4afb4,Nunca
c7a69a40,Nunca
c7a8a256,Nunca
c7a9bfae,Nunca
c7ab62f5,Nunca
c7b01e89,Nunca
c7b03715,Nunca
c7b0ef9c,Nunca
c7b0fc4a,Nunca
c7b148a6,Nunca
c7b50d64,Nunca
c7b5b256,Nunca
c7b93183,Nunca
c7b9444e,Nunca
c7b9e364,Nunca
c7bb241e,Nunca
c7bd1204,Esporadico
c7bd20e9,Nunca
c7bd584a,Casi nunca
c7c09ebe,Nunca
c7c44cc9,Nunca
c7c451c8,Nunca
c7c5dda0,Frecuente
c7c649e6,Nunca
c7c91b8c,Nunca
c7cbbc34,Nunca
c7cc261f,Nunca
c7cc2c23,Esporadico
c7cdfce8,Nunca
c7d13767,Nunca
c7d574c6,Nunca
c7d88641,Nunca
c7da446d,Nunca
c7dba464,Nunca
c7ddff2d,Nunca
c7e380ac,Nunca
c7e3d311,Nunca
c7e4307a,Nunca
c7e64edd,Esporadico
c7ea9bf7,Nunca
c7eaaf70,Nunca
c7ec00ad,Nunca
c7ec8cf8,Nunca
c7effb08,Nunca
c7f3a594,Nunca
c7fb76e9,Nunca
c7fba740,Nunca
c7fbed68,Nunca
c801786d,Nunca
c8017cd2,Nunca
c802e7fc,Nunca
c80577ed,Nunca
c805b89b,Nunca
c80cd8c7,Nunca
c8101ace,Nunca
c8133d29,Nunca
c8147c0f,Nunca
c8147ebf,Nunca
c814bd08,Nunca
c81549c5,Nunca
c815cab4,Nunca
c8194b82,Nunca
c81fa4ff,Nunca
c820f579,Nunca
c82372ae,Nunca
c824188c,Nunca
c826b017,Nunca
c829ffd4,Nunca
c82b9f4e,Nunca
c82dfdbb,Nunca
c8302549,Nunca
c832930f,Nunca
c836ba11,Nunca
c83762e7,Nunca
c83bde03,Nunca
c83c6440,Esporadico
c83f06e6,Nunca
c8473405,Esporadico
c84a39e9,Nunca
c84b1108,Nunca
c84ba5c4,Nunca
c84c7a32,Nunca
c84ef938,Nunca
c84f1dd8,Nunca
c850a0eb,Nunca
c85570bb,Nunca
c85585a5,Nunca
c85602cf,Nunca
c856b125,Nunca
c857d06f,Nunca
c8581d3c,Nunca
c8595b3a,Nunca
c85a763e,Nunca
c85bd0cb,Nunca
c85d0969,Nunca
c86148c8,Nunca
c8626e17,Nunca
c8632ef0,Nunca
c86503d8,Nunca
c869cb4b,Nunca
c86f17ad,Casi nunca
c8706d34,Nunca
c870d10f,Nunca
c871eca2,Nunca
c8746ced,Nunca
c87666ea,Nunca
c87880a3,Nunca
c8798e1d,Nunca
c879bf57,Nunca
c87a8f97,Nunca
c87b4354,Nunca
c87d1b9a,Nunca
c87e0f9d,Nunca
c87e6769,Nunca
c87fd702,Esporadico
c885cc2f,Nunca
c889cf1c,Nunca
c88df09d,Nunca
c88e990f,Nunca
c8945f55,Nunca
c8956fe2,Nunca
c899c1a4,Nunca
c89a60f4,Nunca
c89af76f,Nunca
c89b713e,Esporadico
c89beab3,Nunca
c89bf0dc,Nunca
c89c5093,Nunca
c89cd18d,Nunca
c89cf7cc,Nunca
c8a0816f,Nunca
c8a2123e,Nunca
c8a9c1c9,Nunca
c8ab3422,Nunca
c8abbc04,Nunca
c8ac8d7a,Nunca
c8aebe6d,Nunca
c8b00e2d,Nunca
c8b0f84a,Nunca
c8b6c7b3,Nunca
c8b8fbb7,Nunca
c8bb9b7b,Nunca
c8be920e,Nunca
c8bf8ef5,Nunca
c8c06664,Nunca
c8c7bf4b,Nunca
c8c80c3e,Esporadico
c8cb4890,Nunca
c8d005f7,Nunca
c8d0098a,Nunca
c8d67793,Nunca
c8dc8c54,Nunca
c8de4882,Nunca
c8df270f,Nunca
c8e25442,Nunca
c8e7ffb0,Esporadico
c8e92f4e,Nunca
c8e97a97,Nunca
c8ebf7f9,Nunca
c8ec3492,Frecuente
c8eefb0a,Nunca
c8f29e88,Nunca
c8f4b881,Nunca
c8f61bf3,Nunca
c8f7bd39,Frecuente
c8f7f265,Esporadico
c8f86ff2,Nunca
c8fa9ac1,Nunca
c8fe350e,Nunca
c9022574,Nunca
c9067886,Nunca
c907ae1a,Nunca
c90863c1,Nunca
c90a4f3a,Nunca
c90a621b,Nunca
c90d8a38,Nunca
c90f2e71,Nunca
c911adcb,Nunca
c915142a,Nunca
c9154a44,Nunca
c916244f,Nunca
c9194c27,Nunca
c919cae6,Nunca
c91ae64f,Nunca
c91d54c4,Nunca
c91e9d08,Nunca
c922408f,Nunca
c9230963,Nunca
c9241755,Esporadico
c92417c8,Nunca
c9289485,Nunca
c92bee7b,Nunca
c92c3328,Nunca
c92d9b21,Nunca
c92fe7b1,Nunca
c936773e,Nunca
c93776b2,Esporadico
c938d04a,Nunca
c939f77d,Esporadico
c93b5a28,Frecuente
c93b8111,Nunca
c93e9334,Nunca
c93fa696,Nunca
c940ebe3,Nunca
c9412f57,Frecuente
c943c384,Nunca
c9470dd7,Nunca
c9481a71,Nunca
c9508c25,Nunca
c9518dd9,Nunca
c952f8c8,Nunca
c955f175,Nunca
c958623d,Nunca
c95b069c,Nunca
c95d1acc,Nunca
c95dcd28,Nunca
c961d88e,Casi nunca
c962aeda,Nunca
c962e51a,Nunca
c96353d2,Nunca
c963da7e,Nunca
c96b63f0,Nunca
c96eadfa,Nunca
c9727e3d,Nunca
c974c674,Esporadico
c9750ea8,Nunca
c9766b29,Nunca
c977e774,Nunca
c978fb62,Nunca
c979725d,Nunca
c97c6f27,Nunca
c97e0ecf,Nunca
c97fdde8,Nunca
c9816be4,Nunca
c98551bc,Nunca
c985acf8,Nunca
c985c43c,Frecuente
c9885c47,Nunca
c98acfd7,Nunca
c98bb343,Nunca
c98eb274,Nunca
c98edc6c,Nunca
c98f5cf1,Esporadico
c99129dc,Nunca
c993dfde,Nunca
c993f6cb,Nunca
c994a4b1,Frecuente
c997d392,Frecuente
c9986ec9,Nunca
c9992425,Nunca
c99acf3e,Nunca
c99dbbe0,Esporadico
c99df796,Nunca
c99e92ca,Nunca
c9a13df3,Nunca
c9a2036f,Nunca
c9a25be4,Nunca
c9a33135,Nunca
c9a42db4,Nunca
c9a83ddf,Nunca
c9ad2dda,Nunca
c9aeb358,Nunca
c9b1aaa2,Nunca
c9b327e1,Nunca
c9b45eca,Nunca
c9b56b4a,Nunca
c9b683a0,Nunca
c9b8c0cf,Nunca
c9b986b7,Nunca
c9baca4e,Nunca
c9bb360f,Nunca
c9bd8008,Nunca
c9be4827,Nunca
c9c2e7ba,Nunca
c9c3348d,Nunca
c9c57456,Nunca
c9c822d0,Nunca
c9c96c81,Esporadico
c9cafdc3,Nunca
c9ce087d,Nunca
c9ceb947,Nunca
c9cfc7ee,Nunca
c9cfe093,Nunca
c9d32e72,Nunca
c9d3bde5,Nunca
c9d6ace1,Frecuente
c9db1458,Nunca
c9df5bb7,Nunca
c9e1440b,Nunca
c9e19bd2,Frecuente
c9e3aa17,Esporadico
c9e57202,Nunca
c9e8193e,Frecuente
c9ec2e2b,Nunca
c9ef22ad,Nunca
c9ef3a47,Esporadico
c9f31b77,Nunca
c9f430c8,Nunca
c9f5d4c3,Nunca
c9f75479,Nunca
c9fad834,Nunca
c9fb1caf,Esporadico
c9fddc94,Nunca
c9ffb00a,Esporadico
ca00ec64,Nunca
ca0164bd,Nunca
ca019d04,Nunca
ca01d8c7,Esporadico
ca0332c4,Nunca
ca05843d,Nunca
ca06ff34,Nunca
ca083c0f,Esporadico
ca098197,Frecuente
ca0c0580,Nunca
ca0c7464,Esporadico
ca0d52e6,Nunca
ca107cb3,Nunca
ca13afc4,Nunca
ca1a4de1,Esporadico
ca1bb412,Nunca
ca1bd2d9,Esporadico
ca1cc29d,Nunca
ca1e5fad,Nunca
ca2a481a,Nunca
ca2dab02,Nunca
ca2f8c80,Nunca
ca311b39,Nunca
ca3169d4,Nunca
ca353f47,Frecuente
ca35628c,Nunca
ca356c61,Nunca
ca3aa76f,Nunca
ca3e4227,Nunca
ca3e78ba,Nunca
ca4810f0,Nunca
ca49ad41,Nunca
ca4bf6a6,Nunca
ca4c76bc,Nunca
ca5310e7,Nunca
ca53ec67,Nunca
ca5998f2,Nunca
ca5a76a8,Nunca
ca5cb1d3,Esporadico
ca5fa859,Nunca
ca619339,Nunca
ca62056a,Nunca
ca637d55,Nunca
ca63e25e,Nunca
ca64fc32,Nunca
ca66b940,Nunca
ca670d29,Nunca
ca6c1a60,Nunca
ca70f030,Nunca
ca733786,Esporadico
ca741cfc,Nunca
ca77369f,Nunca
ca7a900c,Frecuente
ca84ac5c,Frecuente
ca88bc97,Nunca
ca8a77c2,Nunca
ca8b3fee,Nunca
ca8ba9bb,Nunca
ca8cc8fd,Nunca
ca911899,Nunca
ca9e0b93,Nunca
ca9e125e,Nunca
ca9f7d2c,Frecuente
ca9ff15f,Nunca
caa21344,Nunca
caa2ec84,Nunca
caa6bb0e,Nunca
caa941c5,Nunca
caabcab6,Nunca
caaffea7,Nunca
cab06d66,Nunca
cab4b7c2,Nunca
cab76346,Nunca
caba733d,Nunca
cabbf33d,Nunca
cabde9cb,Nunca
cac0d316,Nunca
cac51bb6,Esporadico
cac589bf,Nunca
cac6f6e2,Nunca
cac8ac2c,Nunca
cac8ad00,Nunca
caca5057,Nunca
caca9648,Frecuente
cacc7034,Nunca
cacd7a39,Nunca
cad0b948,Nunca
cad1d40d,Nunca
cad47aa3,Nunca
cada1c6c,Nunca
cada1cf5,Nunca
cadb19e0,Nunca
cadc59b5,Nunca
cadccad7,Nunca
cadd90ba,Nunca
cade8c60,Nunca
cae13d10,Nunca
cae322fd,Frecuente
cae3fb22,Esporadico
cae62392,Nunca
cae6d919,Nunca
caebd81f,Nunca
caf64c34,Esporadico
caf78a46,Nunca
cafd4bb8,Nunca
cafda715,Nunca
cafdff00,Nunca
caffd94e,Nunca
cb007370,Nunca
cb015e4a,Nunca
cb01bad4,Nunca
cb01d2a4,Nunca
cb041887,Nunca
cb044625,Nunca
cb0815f4,Nunca
cb0bdcbd,Nunca
cb0d5c91,Nunca
cb0d9f11,Nunca
cb0e1f46,Nunca
cb0e3cb7,Nunca
cb0f3f5e,Nunca
cb153bb8,Nunca
cb1555bd,Nunca
cb15b57e,Nunca
cb160cb6,Nunca
cb176aed,Nunca
cb17811c,Nunca
cb199c75,Nunca
cb1a2f8c,Nunca
cb1a9edf,Nunca
cb1cc5fa,Nunca
cb1d7c21,Nunca
cb1f62fc,Nunca
cb1f7fee,Nunca
cb229b8b,Nunca
cb23b6c7,Nunca
cb265e89,Nunca
cb272bb6,Frecuente
cb285815,Esporadico
cb28d969,Nunca
cb2c14c1,Nunca
cb2e5ad2,Nunca
cb2e99bb,Nunca
cb2ed230,Nunca
cb2fee13,Esporadico
cb353cfe,Nunca
cb3eff22,Nunca
cb3f1145,Nunca
cb4109f8,Nunca
cb437362,Nunca
cb446336,Nunca
cb4bafd3,Esporadico
cb4da005,Nunca
cb4f85b4,Nunca
cb518657,Nunca
cb549a59,Nunca
cb559652,Nunca
cb56012e,Nunca
cb57b4d7,Nunca
cb584d04,Nunca
cb596558,Nunca
cb59b139,Nunca
cb59d129,Nunca
cb60f521,Nunca
cb61f387,Nunca
cb66454f,Esporadico
cb67cccc,Nunca
cb68850c,Nunca
cb6b9b47,Nunca
cb6d9723,Nunca
cb6daec7,Nunca
cb6ed7c5,Nunca
cb707e72,Nunca
cb708b28,Nunca
cb734621,Nunca
cb766108,Nunca
cb7ac002,Nunca
cb7bd191,Nunca
cb7dec3b,Nunca
cb7e3c0f,Nunca
cb7f45c4,Casi nunca
cb7f825c,Nunca
cb806be6,Nunca
cb831c22,Nunca
cb855242,Nunca
cb8555cb,Nunca
cb856018,Nunca
cb85b8eb,Nunca
cb85e914,Nunca
cb864497,Nunca
cb86514a,Nunca
cb8790ee,Nunca
cb87cde4,Nunca
cb88ff41,Nunca
cb8ad1ae,Nunca
cb916494,Nunca
cb9165fb,Nunca
cb9389a8,Nunca
cb972470,Nunca
cb9905c7,Nunca
cb99d9f9,Nunca
cb9a2a4a,Nunca
cb9b008b,Frecuente
cb9eafd0,Nunca
cba2e09f,Esporadico
cba5a5e4,Nunca
cba5d42a,Nunca
cba71a38,Nunca
cba73a74,Nunca
cba8e4e5,Nunca
cba8fb47,Nunca
cbaf1b3b,Nunca
cbb23a50,Nunca
cbb7055d,Nunca
cbbbc0ac,Nunca
cbbc084b,Nunca
cbc04687,Nunca
cbc18702,Nunca
cbc5ba50,Frecuente
cbc70b7b,Nunca
cbcb91ae,Nunca
cbcd5543,Nunca
cbcf3287,Nunca
cbd0ae2d,Nunca
cbd1fda5,Nunca
cbd4e834,Nunca
cbd4f5fd,Nunca
cbdda6d6,Nunca
cbdf722a,Nunca
cbe016b8,Casi nunca
cbe2f4f4,Nunca
cbe3be2e,Nunca
cbe426d6,Esporadico
cbe47d76,Nunca
cbe6eb0d,Nunca
cbe7bccd,Nunca
cbe7e6b6,Nunca
cbe8d486,Nunca
cbe9348b,Nunca
cbe988a0,Nunca
cbe98c1b,Nunca
cbe9eb16,Nunca
cbec08c5,Frecuente
cbeee221,Nunca
cbef11a6,Nunca
cbef2307,Nunca
cbeff44e,Nunca
cbf11e27,Nunca
cbf320c9,Nunca
cbf72733,Nunca
cbf76c34,Nunca
cbf799ee,Nunca
cbfa6dc3,Nunca
cbff6e32,Nunca
cbffa03c,Nunca
cbfff414,Nunca
cc053cf8,Nunca
cc07bc6b,Nunca
cc07e754,Nunca
cc0a39e7,Nunca
cc0bc0c4,Nunca
cc0da949,Nunca
cc17c380,Nunca
cc18be78,Nunca
cc196f54,Nunca
cc1bf4d2,Nunca
cc1d0c52,Nunca
cc1ea2fe,Nunca
cc1f80a5,Nunca
cc1fec97,Nunca
cc204fc9,Nunca
cc21e731,Nunca
cc22a74d,Nunca
cc24a184,Nunca
cc25ea35,Esporadico
cc29bf8d,Nunca
cc2a7455,Nunca
cc2b4740,Nunca
cc2bf894,Nunca
cc2e8c05,Casi nunca
cc2f41c2,Nunca
cc302ed6,Nunca
cc30d5e1,Esporadico
cc322294,Nunca
cc3248b2,Nunca
cc381407,Nunca
cc3842ae,Nunca
cc38aa33,Nunca
cc38eebe,Nunca
cc3f2f2e,Nunca
cc4184c2,Nunca
cc4490fb,Nunca
cc4ab933,Nunca
cc4fe124,Nunca
cc500d85,Nunca
cc50cc13,Nunca
cc52075c,Frecuente
cc52c710,Nunca
cc5397f2,Nunca
cc55495b,Nunca
cc57a239,Nunca
cc59ab30,Casi nunca
cc59b8cd,Nunca
cc5a541f,Nunca
cc5a6757,Nunca
cc5c0b8e,Casi nunca
cc5e0951,Nunca
cc5ef260,Nunca
cc5f9bdb,Esporadico
cc609a89,Nunca
cc6133cf,Nunca
cc6342db,Nunca
cc689da0,Nunca
cc699ec2,Nunca
cc6c8490,Nunca
cc6e6abb,Nunca
cc704c3c,Esporadico
cc711818,Esporadico
cc719153,Nunca
cc73727e,Nunca
cc73b33e,Nunca
cc7e591d,Nunca
cc7f3b05,Nunca
cc804dee,Nunca
cc806b4b,Nunca
cc81e3be,Nunca
cc82e97b,Nunca
cc836f64,Nunca
cc8e3dc7,Nunca
cc91c67a,Nunca
cc952f3b,Nunca
cc9630be,Nunca
cc99dc3c,Nunca
cca0440f,Nunca
cca0a67b,Nunca
cca12970,Nunca
cca7889e,Esporadico
cca96282,Nunca
ccaa550e,Frecuente
ccab0d33,Frecuente
ccabb597,Nunca
ccadfe49,Esporadico
ccaf49db,Nunca
ccb2867d,Nunca
ccb3c125,Nunca
ccbbb8bb,Nunca
ccbde2a4,Esporadico
ccc07fcb,Nunca
ccc4a461,Frecuente
ccc5daa4,Nunca
ccc7e5a1,Frecuente
ccc9ec9c,Nunca
cccc6314,Nunca
cccea85e,Nunca
ccd14e38,Nunca
ccd23c30,Nunca
ccd7d06f,Nunca
ccd97580,Nunca
ccda4cfc,Nunca
ccda9d37,Nunca
ccdab1ba,Nunca
ccdbb4e8,Nunca
ccdbbc52,Nunca
ccdd740a,Nunca
ccde3529,Nunca
ccdf3554,Nunca
cce20daa,Nunca
cce689bd,Esporadico
cce727cc,Nunca
cce7ce95,Nunca
cce98455,Nunca
ccec1049,Frecuente
ccec906c,Nunca
ccef1c9f,Nunca
ccf1bc87,Nunca
ccf2852c,Nunca
ccf967bd,Nunca
cd00408e,Nunca
cd017dd6,Nunca
cd02ff84,Nunca
cd044046,Nunca
cd055a7c,Nunca
cd05df2b,Nunca
cd0873bd,Nunca
cd08ab61,Frecuente
cd0b2ac4,Nunca
cd0c2626,Nunca
cd0d786b,Nunca
cd13bb38,Nunca
cd14f7e9,Nunca
cd18c489,Nunca
cd18cff5,Nunca
cd1dd565,Frecuente
cd1fbf8e,Nunca
cd1fc04e,Nunca
cd225ebb,Nunca
cd241e93,Nunca
cd2a1517,Nunca
cd2a17a0,Nunca
cd2a83c5,Nunca
cd2b9c06,Nunca
cd2f9b91,Nunca
cd317854,Casi nunca
cd31fd96,Nunca
cd3283c0,Nunca
cd34fc0c,Nunca
cd39aa54,Nunca
cd3a841d,Nunca
cd3c34e5,Nunca
cd3d1c24,Nunca
cd3d86ba,Nunca
cd40c1c0,Nunca
cd4168bc,Nunca
cd447964,Nunca
cd4aae14,Frecuente
cd4e2470,Nunca
cd522531,Nunca
cd5258f1,Nunca
cd529f29,Nunca
cd56fe87,Nunca
cd5823c5,Nunca
cd585eef,Nunca
cd5adb3f,Nunca
cd5d01bd,Nunca
cd5da629,Nunca
cd5e6f10,Nunca
cd63e2e0,Nunca
cd64ae58,Nunca
cd65bad6,Nunca
cd6da2a2,Nunca
cd6fe89e,Nunca
cd722865,Esporadico
cd739044,Nunca
cd77d56f,Nunca
cd7a00f7,Nunca
cd7b5c8e,Nunca
cd7c8073,Nunca
cd7cd5c3,Esporadico
cd7e0888,Nunca
cd7eaa7f,Nunca
cd7f3d03,Nunca
cd842d16,Casi nunca
cd843a85,Nunca
cd85d223,Nunca
cd883145,Nunca
cd8ae388,Nunca
cd8b3de2,Frecuente
cd8c1ef9,Nunca
cd8ce46e,Nunca
cd9179bb,Nunca
cd91b8db,Nunca
cd9344f3,Nunca
cd96b71c,Nunca
cd96c63c,Nunca
cd973660,Esporadico
cd98f3ff,Esporadico
cd9955c8,Nunca
cd9bcb1b,Nunca
cd9ce186,Nunca
cd9d4439,Nunca
cda36501,Frecuente
cda3ca38,Nunca
cda4e182,Nunca
cda81a45,Nunca
cdaa445c,Nunca
cdb03e56,Frecuente
cdb18768,Nunca
cdb20d8d,Nunca
cdb38078,Nunca
cdb49890,Nunca
cdb7b5da,Casi nunca
cdb847d6,Nunca
cdbf4ec9,Nunca
cdc54c1b,Nunca
cdc8682b,Nunca
cdc9c1b9,Nunca
cdcc4b92,Frecuente
cdcd64eb,Nunca
cdced47d,Nunca
cdcf06c5,Nunca
cdd0e9b9,Nunca
cdd5d2b8,Nunca
cdd5e30a,Nunca
cdd8b5e6,Nunca
cdd8bff0,Nunca
cdd925c8,Frecuente
cddb62f0,Nunca
cddfd913,Nunca
cde431db,Esporadico
cde68fd9,Nunca
cde8fe36,Nunca
cdebc7c2,Nunca
cdec9824,Nunca
cdf3bc4f,Nunca
cdf3bd9b,Nunca
cdf5a1b9,Esporadico
cdf6310e,Nunca
cdf77e83,Esporadico
cdf9d07f,Nunca
cdfabedd,Nunca
cdfd9ac3,Nunca
cdfe2a25,Frecuente
cdfe74eb,Nunca
cdfecb09,Nunca
ce04257d,Nunca
ce04df02,Nunca
ce0516b9,Esporadico
ce05cf6e,Nunca
ce05edfe,Frecuente
ce06de91,Nunca
ce07b2b1,Frecuente
ce07e87b,Nunca
ce08538e,Nunca
ce092392,Nunca
ce096ed6,Nunca
ce0e1b10,Nunca
ce0f3be1,Casi nunca
ce1357c7,Nunca
ce161603,Nunca
ce166c85,Nunca
ce16abb3,Nunca
ce1752d9,Nunca
ce1fbb1a,Nunca
ce22bd17,Nunca
ce24b93f,Nunca
ce25e4ab,Nunca
ce27de2b,Nunca
ce28e8d6,Nunca
ce29e312,Nunca
ce2a85d4,Nunca
ce2b5e4c,Nunca
ce2cef7d,Nunca
ce2e110b,Nunca
ce2f5d19,Nunca
ce2f686c,Nunca
ce30b977,Nunca
ce30b9aa,Nunca
ce366032,Nunca
ce36e512,Nunca
ce381f32,Nunca
ce3adc55,Esporadico
ce3d953b,Nunca
ce3f225b,Nunca
ce40746d,Nunca
ce42c922,Nunca
ce445806,Nunca
ce47c38d,Nunca
ce486f31,Nunca
ce4aaef9,Nunca
ce4db6d8,Nunca
ce500151,Nunca
ce54418b,Nunca
