person,Frecuencia_Casi_nunca,Frecuencia_Esporadico,Frecuencia_Frecuente,Frecuencia_Nunca
f0cfbf2a,0,0,0,1
f0d1c871,0,0,0,1
f0d451d7,0,0,0,1
f0d575e0,0,0,0,1
f0d58d86,0,0,0,1
f0d79c62,0,0,0,1
f0d8f2c9,0,0,0,1
f0dacc9c,0,0,0,1
f0db5046,0,0,0,1
f0dfaef8,0,0,0,1
f0e11834,0,0,0,1
f0e59d1b,0,0,0,1
f0e6ee89,0,0,0,1
f0e89575,0,0,0,1
f0ebb787,0,0,0,1
f0edac45,0,0,0,1
f0efe617,0,0,0,1
f0f09f59,0,0,0,1
f0f643f0,0,0,1,0
f0f78eed,0,0,0,1
f0f89349,0,0,0,1
f0f9a3dd,0,0,0,1
f0f9c549,0,0,0,1
f0fb65f6,0,0,0,1
f0fe4378,0,0,0,1
f1006fd7,0,0,0,1
f101398e,0,0,0,1
f10142cc,0,0,0,1
f105755d,0,0,0,1
f105bc31,0,0,0,1
f1071e53,0,0,0,1
f10757b5,0,0,0,1
f107bc24,0,0,0,1
f10a7b05,0,0,0,1
f10ab2f0,0,1,0,0
f10c5fb7,0,0,0,1
f10ec6ec,0,0,1,0
f1114927,0,0,0,1
f111806a,0,0,0,1
f119cf4b,0,0,0,1
f11aace6,0,0,0,1
f11ccb4d,0,0,0,1
f1224aad,0,0,0,1
f123b8c4,0,0,0,1
f124a875,0,0,0,1
f1262133,0,0,0,1
f12819af,0,0,0,1
f12bd42e,0,1,0,0
f12f3230,0,0,0,1
f132d93b,0,0,0,1
f1333e79,0,0,0,1
f137ab7f,0,0,0,1
f1386db3,0,0,0,1
f1393f91,0,0,0,1
f142713d,0,0,0,1
f1463a1e,0,0,0,1
f148a1b9,0,0,0,1
f14999a0,0,0,0,1
f14b6c70,0,0,0,1
f14ef73e,0,0,0,1
f15064d0,0,0,0,1
f152cdd3,0,0,0,1
f15379ee,0,0,0,1
f15c75b5,0,0,0,1
f15e176a,0,0,0,1
f15f8aa0,0,0,0,1
f160b3a1,0,0,1,0
f162b8a3,0,0,0,1
f164fbff,0,0,0,1
f16503b1,0,0,0,1
f16793b9,0,0,0,1
f1681ee9,0,0,0,1
f16ab50d,1,0,0,0
f16bce2b,0,0,0,1
f16be429,0,0,0,1
f16c74d8,0,0,0,1
f16d1341,0,0,0,1
f16e61c6,0,0,0,1
f16f4ae3,0,0,0,1
f172c967,0,0,0,1
f174b13a,0,0,0,1
f1782779,0,0,0,1
f178568e,0,0,0,1
f1787255,0,0,0,1
f178bdc4,0,0,0,1
f1794527,0,0,1,0
f1796506,0,0,0,1
f17af926,0,0,0,1
f17b0c3c,0,0,0,1
f17c00f3,0,0,0,1
f17dcf80,0,0,0,1
f17e7cf7,0,0,0,1
f17e9e60,0,0,0,1
f17f26dc,0,0,0,1
f18037fa,0,0,0,1
f18044f8,0,0,0,1
f1808a2a,0,0,1,0
f180e3b2,0,0,1,0
f18153ed,0,0,0,1
f184301f,0,0,0,1
f185ef4c,0,0,0,1
f18684c7,0,0,0,1
f18792fe,0,0,0,1
f1896921,0,0,0,1
f18996b3,0,0,0,1
f18d0ee4,0,0,0,1
f18e60dd,1,0,0,0
f194953b,0,0,0,1
f1964e8e,0,0,0,1
f198c607,0,0,0,1
f19cef7b,0,0,0,1
f19fdc10,0,1,0,0
f1a159ae,0,0,0,1
f1a24512,0,0,0,1
f1a2b534,0,0,0,1
f1a2c861,0,0,0,1
f1a33ec7,0,0,0,1
f1a5d701,0,1,0,0
f1a94fe7,0,0,1,0
f1aa2f7e,0,0,0,1
f1aa6476,0,0,0,1
f1aafe51,0,0,0,1
f1ad8211,0,0,0,1
f1ae2dea,0,0,1,0
f1af2aab,0,1,0,0
f1b10152,0,0,0,1
f1b363c4,0,0,0,1
f1b45ee2,0,0,0,1
f1b622af,0,0,0,1
f1b8da20,0,0,0,1
f1bb44a2,0,0,0,1
f1bdcbdb,1,0,0,0
f1bfebde,0,0,0,1
f1c01d82,0,0,0,1
f1c480da,0,0,0,1
f1c5ca07,0,0,0,1
f1c9416d,0,0,0,1
f1ca3d45,0,0,0,1
f1cc0168,0,0,1,0
f1cd087e,0,0,0,1
f1cd218a,0,0,0,1
f1cd8f68,0,0,0,1
f1cfd41a,0,0,0,1
f1d44f94,0,0,0,1
f1d49b02,0,0,0,1
f1d4b241,0,0,0,1
f1d5056f,0,0,0,1
f1d50d77,0,0,0,1
f1d6afd3,0,0,0,1
f1d80388,0,1,0,0
f1dc9433,0,0,0,1
f1e00012,0,0,0,1
f1e0c20e,0,0,0,1
f1e2eeb5,0,0,0,1
f1e30224,0,0,0,1
f1e51c5a,0,0,0,1
f1e5a90b,0,0,0,1
f1e64475,0,0,0,1
f1e64960,0,0,0,1
f1e8a89a,0,0,0,1
f1ea0e22,0,0,0,1
f1ea45ef,0,0,0,1
f1eb34c8,0,1,0,0
f1ec4473,0,0,0,1
f1ed016e,0,0,0,1
f1ed185e,1,0,0,0
f1ee6494,0,0,0,1
f1ef3994,0,0,0,1
f1f21a0f,0,0,0,1
f1f2d6aa,0,0,0,1
f1f4349b,0,0,1,0
f1f7d11d,0,1,0,0
f1f8b1eb,0,0,0,1
f1f932f1,0,0,0,1
f1fac1a5,0,0,0,1
f1fbc9ea,0,1,0,0
f1fda0c9,0,0,0,1
f1fed423,0,1,0,0
f2008ded,0,0,0,1
f202f090,0,0,0,1
f204b340,0,0,0,1
f204ec39,0,0,0,1
f2057bd1,0,0,0,1
f20584dd,0,0,0,1
f20b6cc7,0,0,0,1
f20bf5a1,0,0,0,1
f2101dfc,0,0,0,1
f2102e6c,0,0,0,1
f211594c,0,0,0,1
f211b843,0,0,0,1
f21330d9,0,0,0,1
f214b293,0,0,0,1
f2184a35,0,0,0,1
f218650d,0,0,0,1
f21a9110,0,0,0,1
f21b7a20,0,0,0,1
f21bec10,0,0,0,1
f21cb00c,0,0,0,1
f21ccfb1,0,0,0,1
f21ef35a,0,0,0,1
f2269614,0,0,0,1
f2271d58,0,1,0,0
f22a773f,0,0,1,0
f22cdfbf,0,0,0,1
f22d2170,0,0,0,1
f22db309,0,0,0,1
f22f5326,0,0,0,1
f231bdef,0,0,0,1
f2336581,0,0,0,1
f235008a,0,0,0,1
f235fd18,0,0,0,1
f236eae5,0,0,0,1
f23a2f1b,0,0,0,1
f23ad37a,0,0,0,1
f23bd940,0,0,0,1
f2408126,0,0,0,1
f241a3ca,0,0,0,1
f244e790,0,0,0,1
f2471134,0,0,0,1
f24863d5,0,0,0,1
f24925ad,0,0,0,1
f24a2ca9,0,0,0,1
f24a687d,0,0,0,1
f24b8ac6,0,0,0,1
f24c5fc9,0,0,0,1
f24c8f8e,0,0,0,1
f24d6528,0,0,0,1
f2516a13,0,0,1,0
f252a52d,0,0,0,1
f253b310,0,0,0,1
f2596177,0,0,0,1
f25a1f22,0,0,0,1
f25a2910,0,0,0,1
f25a5238,0,0,0,1
f25a89d6,0,0,0,1
f25b389b,0,0,0,1
f25b4b58,0,1,0,0
f25c0f37,0,0,0,1
f25c3b3b,0,0,0,1
f25e011e,0,0,0,1
f25ea013,0,0,0,1
f25ec688,0,0,0,1
f25ec858,0,0,0,1
f25f5883,0,0,0,1
f26001f2,0,0,0,1
f2613890,0,0,0,1
f261a3e1,0,0,0,1
f2622971,0,0,0,1
f2632c33,0,0,0,1
f263345c,0,0,0,1
f264a83b,0,0,0,1
f265dece,0,0,0,1
f266cf29,0,0,0,1
f26728a3,0,0,0,1
f267d4b2,0,0,0,1
f26a036e,0,0,0,1
f26ae274,0,0,0,1
f26e5244,0,0,0,1
f26f43f5,0,0,0,1
f270a077,0,0,0,1
f27107cc,0,0,0,1
f271dfe7,0,0,0,1
f2730612,0,0,0,1
f27352c9,0,0,0,1
f27371d9,0,0,0,1
f274991d,0,0,0,1
f277f5c9,0,0,0,1
f27c28be,0,0,0,1
f27c94d4,0,0,0,1
f27d715e,0,0,0,1
f281f55a,0,0,0,1
f282244d,0,0,0,1
f28acf48,0,0,1,0
f28b9d46,0,0,0,1
f28d9cc1,0,0,0,1
f28dfa1b,0,0,0,1
f28e7f5d,0,0,0,1
f28f9ccd,0,0,0,1
f291ca13,0,0,0,1
f2920ce3,0,0,0,1
f293378f,0,0,0,1
f2974d33,0,0,0,1
f2988ad8,0,0,0,1
f29a4e3b,0,0,0,1
f29acd4c,0,0,0,1
f29b4ee8,0,0,0,1
f29c4995,0,0,0,1
f29d7e0f,0,0,1,0
f2a52403,0,0,0,1
f2a8e6b3,0,0,0,1
f2a8ee76,0,1,0,0
f2aa97a3,0,0,0,1
f2ab91ec,0,0,1,0
f2abb754,0,1,0,0
f2acf68f,0,0,0,1
f2ad2cf3,0,0,0,1
f2b0dd8c,0,0,0,1
f2b1c78e,0,0,0,1
f2b723b3,0,0,0,1
f2ba6dfc,0,0,0,1
f2bc04c5,0,0,0,1
f2be0ec1,0,0,0,1
f2c59e8d,0,0,0,1
f2c66f79,0,0,0,1
f2c6d57c,0,0,0,1
f2cb0fc4,0,0,0,1
f2cc70ff,0,0,0,1
f2ced676,0,0,0,1
f2d6d76e,0,0,0,1
f2d996e7,0,0,0,1
f2da2308,0,0,0,1
f2da24e6,0,0,0,1
f2ddab42,0,0,1,0
f2e09586,0,0,0,1
f2e0a489,0,0,0,1
f2e154a4,0,0,0,1
f2e3b743,0,0,0,1
f2e90777,0,1,0,0
f2e9ff55,0,0,0,1
f2eb4acd,0,0,0,1
f2eca598,0,0,0,1
f2f1d2af,0,0,0,1
f2f28cde,0,0,0,1
f2f53c7d,0,0,0,1
f2f6f5ef,0,0,0,1
f2f70c8a,0,0,0,1
f3014812,0,0,0,1
f305ac11,0,0,0,1
f30721d8,0,0,0,1
f30a57b4,0,0,0,1
f30b04c9,0,0,0,1
f30c83df,0,0,0,1
f30d4743,0,0,0,1
f30d89d6,1,0,0,0
f30ef764,0,0,0,1
f3117ddc,0,0,0,1
f3122beb,0,0,0,1
f3135311,0,0,0,1
f3160438,0,0,0,1
f3194476,0,0,0,1
f31bc0a8,0,0,1,0
f31f4623,0,0,0,1
f3212367,0,0,0,1
f32206cd,0,0,0,1
f323e87e,0,0,0,1
f323f02d,0,0,0,1
f326c74a,0,0,0,1
f327eff1,0,0,0,1
f3288e58,0,0,0,1
f32a1497,0,0,0,1
f32a48a5,0,0,0,1
f32a4aaf,0,0,0,1
f32b7c25,0,0,0,1
f330caf1,0,0,0,1
f334d258,0,0,1,0
f336c99b,0,0,0,1
f337d826,0,0,0,1
f3383fb1,0,0,0,1
f3388dce,0,0,0,1
f33baceb,0,0,0,1
f33c7544,0,0,0,1
f33ca5bf,0,0,0,1
f33ce43c,0,0,0,1
f33e2cc5,0,0,0,1
f33ee53b,0,0,1,0
f33ffd7a,0,0,0,1
f3404168,0,0,0,1
f340c8dc,0,0,0,1
f341f796,0,0,0,1
f343169c,0,0,0,1
f343d358,0,0,0,1
f343ef04,0,0,0,1
f345a49c,0,0,0,1
f34719e8,0,0,0,1
f3475f8e,0,0,0,1
f348854e,0,0,0,1
f34d353b,0,0,0,1
f34d3830,0,0,0,1
f34e4f7e,0,0,0,1
f353efc1,0,0,0,1
f35476bf,0,0,0,1
f354b998,0,0,0,1
f355d220,0,0,0,1
f35738a3,0,0,0,1
f358eb35,0,0,0,1
f358ef2a,0,0,0,1
f359fcf4,0,0,0,1
f35a6421,0,0,0,1
f35d872f,0,0,0,1
f35dddc8,0,0,0,1
f35e725c,0,0,0,1
f361cfc7,0,0,0,1
f3631627,0,0,0,1
f3631b36,0,0,0,1
f36850ff,0,0,0,1
f36a82b4,0,0,0,1
f36b83c5,0,0,0,1
f36b83f5,0,0,0,1
f36cc9d0,0,0,1,0
f36e34c5,0,0,0,1
f370581c,0,0,0,1
f370747a,0,0,0,1
f371ac8f,0,0,0,1
f371cb06,0,0,0,1
f37349a0,0,0,0,1
f3753b33,0,0,0,1
f375c568,0,1,0,0
f377fbb0,0,0,0,1
f3795757,0,0,0,1
f379e1e6,0,0,1,0
f379ecb9,0,0,0,1
f381b74d,0,0,0,1
f382967b,0,1,0,0
f3841939,0,0,0,1
f3855cac,0,0,0,1
f3875680,0,0,0,1
f389e5ef,0,0,0,1
f38be638,0,0,0,1
f38c734a,0,0,0,1
f38cc41f,0,1,0,0
f38ef463,0,1,0,0
f38f3adc,0,0,0,1
f391cede,0,0,0,1
f39987b9,0,0,0,1
f39cbc98,0,0,0,1
f39d16a1,0,1,0,0
f3a2e456,0,0,0,1
f3a42f67,0,0,0,1
f3a4545c,0,0,0,1
f3a4e3f0,0,0,0,1
f3a96107,0,0,0,1
f3aa269a,0,0,0,1
f3ab9000,0,0,0,1
f3af5277,0,0,0,1
f3af6529,0,0,0,1
f3b02a01,0,0,0,1
f3b16066,0,0,0,1
f3b27e9f,0,0,0,1
f3b34a96,0,0,0,1
f3b4c05a,0,0,0,1
f3b53b95,0,0,0,1
f3b56f6d,0,0,0,1
f3b93184,0,0,0,1
f3ba74f3,0,0,0,1
f3bc90af,0,0,0,1
f3bf1482,0,1,0,0
f3c1a577,0,0,0,1
f3c20d0b,0,0,0,1
f3c40635,0,0,1,0
f3c62192,0,0,0,1
f3c6734a,0,0,0,1
f3c6e808,0,0,0,1
f3ca1a1d,0,0,0,1
f3cd56f5,0,0,0,1
f3cec38e,0,0,0,1
f3d0558f,0,0,0,1
f3d167d0,0,1,0,0
f3d289ca,0,0,0,1
f3d2a5b0,0,1,0,0
f3d2f089,0,0,0,1
f3d6e5e6,0,0,0,1
f3d9a7e1,0,0,0,1
f3db7ee1,0,0,0,1
f3de2534,0,0,0,1
f3e0b2e3,0,0,0,1
f3e61ad6,0,0,0,1
f3e640f7,0,0,0,1
f3e8f16b,0,0,0,1
f3eb2d58,0,0,0,1
f3ecd81c,0,0,0,1
f3ee479b,0,0,0,1
f3ee7abb,0,0,0,1
f3f0f2a8,0,0,0,1
f3f1cdba,0,0,0,1
f3f38412,0,0,1,0
f3f55c46,0,0,0,1
f3f69ec2,0,0,0,1
f3f8cb54,0,0,0,1
f3f9c3f9,0,0,0,1
f3fa2912,0,0,0,1
f3fa7683,0,0,0,1
f3fadb05,0,0,0,1
f3fd250d,0,0,0,1
f3fd2926,0,0,0,1
f3fd2e4e,0,0,0,1
f3fe4397,0,0,0,1
f3fefc7b,0,0,0,1
f40127fb,1,0,0,0
f4020b2c,0,0,0,1
f40261a5,0,0,0,1
f402d745,0,0,1,0
f4055a45,0,0,0,1
f405f866,0,0,0,1
f40617bc,0,0,0,1
f408eb3d,0,0,0,1
f4092304,0,0,0,1
f409d01a,0,0,0,1
f40a25d8,0,0,1,0
f40c1624,0,0,0,1
f40da588,0,0,0,1
f40e0059,0,0,0,1
f4118d33,0,1,0,0
f4119b78,0,0,0,1
f4121b1b,0,0,0,1
f4130494,0,0,0,1
f41562c5,0,1,0,0
f418400a,0,0,0,1
f418c7fb,0,0,0,1
f41a9cf9,0,0,0,1
f41c1c58,0,0,0,1
f41ca519,0,0,0,1
f41dac5d,0,0,0,1
f41e22d5,0,0,0,1
f41e4a1b,0,0,0,1
f41e6708,0,0,0,1
f41f07db,0,0,0,1
f420b8bb,0,1,0,0
f421150f,0,0,0,1
f422bdec,0,0,0,1
f423f2df,0,0,0,1
f4244a3b,0,0,0,1
f4251a9e,0,0,0,1
f426ff31,0,1,0,0
f427fb1b,0,0,0,1
f429518f,0,1,0,0
f4297c6b,0,0,0,1
f42a5c43,0,0,0,1
f42a5c76,0,0,0,1
f42af744,0,0,0,1
f42fdcb4,0,0,0,1
f4306e65,0,0,0,1
f430b2fd,1,0,0,0
f431031a,0,0,0,1
f43303b6,0,0,0,1
f4333732,0,0,0,1
f43586f3,0,0,0,1
f4361356,0,0,0,1
f439ab38,0,0,0,1
f43aaabb,0,1,0,0
f43d9312,0,0,0,1
f43f3409,0,0,0,1
f43f633e,0,0,0,1
f4433a7c,0,0,0,1
f4442a09,0,0,0,1
f4447119,0,0,0,1
f4450a50,0,0,0,1
f4457b18,0,0,0,1
f445874b,0,0,0,1
f4478f64,0,0,0,1
f44a07b5,0,0,0,1
f44acd54,0,0,0,1
f44af94a,0,0,0,1
f44fe21c,0,0,0,1
f4505a92,0,0,0,1
f451c398,0,1,0,0
f45242a0,0,0,0,1
f45301c3,0,0,0,1
f4532196,0,0,0,1
f4552623,0,0,0,1
f456ce60,0,0,0,1
f45709db,0,0,0,1
f4580d38,0,0,0,1
f458e8fe,0,0,0,1
f45dabf4,0,0,0,1
f45f225d,0,0,0,1
f45f982a,0,0,0,1
f462576e,0,0,0,1
f4656e69,0,0,0,1
f4673552,0,0,0,1
f468a102,0,0,0,1
f46cfd7e,0,0,0,1
f46d12b5,0,0,0,1
f46d5168,0,0,0,1
f46daf5c,0,0,0,1
f4723ded,0,0,0,1
f4727688,0,0,0,1
f472a826,0,0,0,1
f4747e73,0,0,0,1
f47685ac,0,0,0,1
f477587e,0,0,0,1
f477d8d1,0,0,0,1
f479e827,0,0,0,1
f47a53ef,0,0,0,1
f47ab322,0,0,0,1
f47afe28,0,0,0,1
f47aff90,0,0,0,1
f47d4cac,0,0,1,0
f47d8a84,0,0,0,1
f47da75a,0,0,0,1
f47eb610,0,0,0,1
f480d594,0,0,0,1
f4829e8c,0,0,0,1
f484e20b,0,0,0,1
f488302b,0,0,0,1
f4893b36,0,0,0,1
f48b3eeb,0,0,0,1
f48ce8e5,0,0,0,1
f4915638,0,0,0,1
f4924234,0,0,0,1
f494af0f,0,0,0,1
f494ec0c,0,0,0,1
f495bdfd,0,0,0,1
f495ed43,0,0,0,1
f4973f27,0,0,0,1
f498eb0e,0,0,0,1
f499cd96,1,0,0,0
f49a5f19,0,0,0,1
f49b32b9,0,0,0,1
f4a3fb04,0,0,0,1
f4a4f780,0,0,0,1
f4a5e3b5,0,0,0,1
f4a8e4e9,0,0,0,1
f4aa19d3,0,0,0,1
f4b05a03,0,0,0,1
f4b0846e,0,0,0,1
f4b1d0cd,0,0,0,1
f4b2172d,0,0,0,1
f4b28e92,0,0,0,1
f4b2a42e,0,0,0,1
f4b5b105,0,0,0,1
f4bae3c6,0,0,0,1
f4bbe2bd,0,0,0,1
f4be7c9b,0,0,0,1
f4bf897a,0,0,0,1
f4bfb285,0,0,0,1
f4c02868,0,0,0,1
f4c0c91c,0,0,0,1
f4c321b7,0,0,0,1
f4c6012c,0,0,0,1
f4c85c76,0,0,0,1
f4c94a14,0,0,0,1
f4ca263b,0,0,0,1
f4caaefb,0,0,0,1
f4cb5ebd,0,0,0,1
f4cd04e6,0,0,0,1
f4cd3b72,0,0,0,1
f4d45d37,0,1,0,0
f4d67d30,0,0,0,1
f4db5298,1,0,0,0
f4dba4f0,0,0,0,1
f4dca897,0,0,0,1
f4e1ee1e,0,0,0,1
f4e5f53a,0,0,0,1
f4eb72d6,0,0,0,1
f4ebce45,0,0,0,1
f4ebf8a5,0,0,0,1
f4ec130a,0,0,0,1
f4ed5069,0,0,0,1
f4f01550,0,0,0,1
f4f289c0,0,0,0,1
f4f7db34,0,0,0,1
f4fa4406,0,0,0,1
f4fa978a,0,0,0,1
f4fb25e6,0,0,0,1
f4fc2476,0,0,0,1
f4fcc07b,0,1,0,0
f5019b0f,0,0,0,1
f5022b4b,0,0,0,1
f503b788,0,0,0,1
f503f57d,1,0,0,0
f5071f5d,0,0,0,1
f5072691,0,0,0,1
f5073a2f,0,0,0,1
f508364f,0,0,0,1
f50959fa,0,0,0,1
f50a83a1,0,0,0,1
f50c1341,0,0,0,1
f50f6ce6,0,0,0,1
f512202f,0,0,0,1
f51a148d,0,0,0,1
f51b0d7a,0,0,0,1
f51b7724,0,0,0,1
f51c087c,0,0,0,1
f51d5d22,0,0,0,1
f51e269d,0,0,0,1
f52120d4,0,1,0,0
f521b7d2,0,0,0,1
f5223a57,0,0,0,1
f5256da2,0,0,0,1
f527fb0e,0,0,0,1
f5284c24,0,0,0,1
f52c8363,0,0,0,1
f52d6416,0,0,0,1
f52df323,0,0,0,1
f5304673,0,1,0,0
f530be96,0,0,0,1
f5338b52,0,0,0,1
f5346284,0,0,0,1
f5355581,0,0,0,1
f5362821,0,0,0,1
f53646fb,0,0,0,1
f53c9dca,0,0,0,1
f53f0b58,0,0,0,1
f53fb770,0,0,0,1
f5426ae1,0,0,0,1
f543e18b,0,0,0,1
f5444a06,0,0,0,1
f546ecb8,0,0,0,1
f5481423,0,0,0,1
f5485477,0,0,0,1
f5493570,0,0,0,1
f54b503d,0,0,0,1
f54ca720,0,0,0,1
f54db148,0,0,0,1
f54efa60,0,0,0,1
f5506d70,0,0,0,1
f554639d,0,0,0,1
f55909b6,0,1,0,0
f559ad8a,0,0,0,1
f55c1e28,0,0,0,1
f55d1480,0,0,0,1
f55d8566,0,1,0,0
f5601de7,1,0,0,0
f560cb9f,0,0,0,1
f563a7a6,0,0,0,1
f5655c97,0,0,0,1
f567f4ae,0,0,0,1
f568c7d6,0,0,0,1
f5695a3a,0,0,0,1
f56a8cb3,0,0,0,1
f56adf16,0,0,0,1
f56b5acb,0,0,0,1
f56bd5d2,0,0,0,1
f56f5127,0,0,0,1
f56f6647,0,0,0,1
f56f777d,0,0,0,1
f56fb29c,0,0,0,1
f570b3d5,0,0,0,1
f5720d74,0,0,0,1
f5734a35,1,0,0,0
f577c11d,0,0,0,1
f578dce1,0,0,0,1
f57cad4e,1,0,0,0
f585ecd9,0,0,0,1
f58616fc,0,0,0,1
f58649d7,0,0,0,1
f589e086,0,0,0,1
f58af259,0,0,0,1
f58d547d,0,0,0,1
f5913a4f,0,0,0,1
f59140ef,0,0,1,0
f5916c6f,0,0,1,0
f59716a9,0,0,0,1
f598695b,0,0,0,1
f59ebb21,0,0,0,1
f59f20f6,0,0,0,1
f59fd6d4,0,0,0,1
f59fda21,0,0,0,1
f5a2b9ab,0,0,0,1
f5a53c56,0,0,0,1
f5a9cfd3,0,0,0,1
f5ac7c5d,0,0,0,1
f5ad8b02,0,0,0,1
f5aee51b,0,0,0,1
f5af14f3,0,0,0,1
f5af5c0c,0,0,0,1
f5af843f,0,0,0,1
f5afd3c7,0,0,0,1
f5b02614,0,0,0,1
f5b2ce34,0,0,0,1
f5b78b65,0,0,0,1
f5b8c269,0,0,0,1
f5b98da1,0,0,0,1
f5ba0fc3,0,0,0,1
f5ba706e,0,0,0,1
f5bafb47,0,0,0,1
f5bb1374,0,0,0,1
f5bd0dc9,0,0,0,1
f5bd3876,0,0,0,1
f5bf49f7,0,0,0,1
f5bf7ff8,0,0,0,1
f5c0cc97,0,0,1,0
f5c16f83,0,0,0,1
f5c19f4b,0,0,0,1
f5c286f6,0,0,0,1
f5c2d002,0,0,0,1
f5c5f6e4,0,0,0,1
f5c8c7e2,0,0,0,1
f5c8da2c,1,0,0,0
f5caa611,0,0,0,1
f5caffa5,0,0,0,1
f5cc4f74,0,0,0,1
f5cddfa2,0,0,0,1
f5d09f53,0,0,0,1
f5d17160,0,0,0,1
f5d4fe9e,0,0,0,1
f5d6264f,0,0,0,1
f5d89bac,0,0,0,1
f5dae135,0,0,1,0
f5dc4b4c,0,0,0,1
f5de2334,0,0,0,1
f5de3194,0,0,0,1
f5df1f8a,0,0,0,1
f5e0b71d,0,0,0,1
f5ea4b22,0,0,0,1
f5ed879f,0,0,0,1
f5ef7030,0,0,0,1
f5f5f847,0,0,0,1
f5fa6a7a,0,0,0,1
f5fabb12,0,0,0,1
f5fb228f,0,0,0,1
f5fbfd9e,0,0,0,1
f5fc9964,0,0,0,1
f5fde523,0,0,0,1
f6001d6b,0,0,0,1
f6020705,0,0,0,1
f6029b2a,0,0,0,1
f603f670,0,0,0,1
f6067e82,0,0,0,1
f606db33,0,0,0,1
f606e98f,0,0,0,1
f6071ebc,0,0,0,1
f608d58d,0,0,0,1
f6097961,0,0,1,0
f60b77b6,0,0,0,1
f60e130f,0,0,0,1
f6107b81,0,0,0,1
f611f59c,0,0,0,1
f613c059,0,0,0,1
f616bef3,0,0,0,1
f6193f7f,0,0,0,1
f61c12c5,0,0,0,1
f61c3e28,0,0,0,1
f61f68a7,0,0,0,1
f620c68b,0,0,0,1
f6212169,0,0,0,1
f6226293,0,0,0,1
f6285e70,0,0,0,1
f62947f9,0,0,0,1
f62a535d,0,0,0,1
f62b29b2,0,1,0,0
f62d88fc,0,1,0,0
f62dfcba,0,0,0,1
f633845c,0,0,0,1
f633d574,0,0,0,1
f6368483,0,0,0,1
f63686c5,0,0,0,1
f637a804,0,0,0,1
f639ff4b,0,0,0,1
f63bc7ea,0,0,0,1
f63fb8c7,0,0,0,1
f6409fab,0,0,0,1
f640e102,0,0,0,1
f641088a,0,1,0,0
f6449668,0,0,0,1
f6465fb0,0,0,0,1
f64816c1,0,0,0,1
f6483bf4,0,0,0,1
f648df4e,0,0,0,1
f649c9a0,0,0,0,1
f64ae478,0,0,1,0
f64ceb37,0,0,0,1
f64d2771,0,0,1,0
f64d98e1,0,0,0,1
f64de6d3,0,0,0,1
f6507784,0,1,0,0
f6539b5f,0,0,0,1
f65495b1,0,0,0,1
f654fd9d,0,0,0,1
f657b074,0,0,0,1
f6599ea9,0,0,0,1
f65b76a7,0,1,0,0
f65bebe6,0,1,0,0
f65cc52c,0,0,0,1
f65f7b13,0,0,0,1
f6619948,0,0,0,1
f665348a,0,1,0,0
f667d138,0,0,0,1
f6691759,0,0,0,1
f669b45d,0,0,0,1
f669cd16,0,0,0,1
f66aa573,0,1,0,0
f66c28cd,0,0,0,1
f66f1b9a,0,0,0,1
f6709b8e,0,0,0,1
f6718266,0,0,0,1
f673436f,0,0,0,1
f676f5a0,0,0,0,1
f677dfcf,0,0,0,1
f678ded2,0,0,0,1
f67da582,0,0,0,1
f67fe46c,0,0,0,1
f682ccd8,0,0,0,1
f683955c,0,0,0,1
f6857588,0,0,0,1
f68b9d1f,0,0,0,1
f68bfe5e,0,0,0,1
f68c5a7c,0,0,0,1
f68df3ac,0,0,0,1
f695f9d1,0,0,1,0
f6972532,0,0,0,1
f698ea7d,0,0,0,1
f69c1fa9,0,0,0,1
f6a026c8,0,0,0,1
f6a089b3,0,0,0,1
f6a21f21,0,0,0,1
f6a4f8e9,0,0,0,1
f6a59584,0,0,0,1
f6a7ab0a,0,0,1,0
f6a7b89d,0,0,0,1
f6a8042c,0,0,0,1
f6a8efb7,0,0,0,1
f6ac9209,0,0,0,1
f6ad4eb1,0,0,0,1
f6adce90,0,0,0,1
f6afae46,0,0,0,1
f6b15388,0,0,0,1
f6b1c7af,0,0,0,1
f6b2f7f4,0,0,0,1
f6b3bcdc,0,0,0,1
f6b7e863,0,0,0,1
f6b8d998,0,0,0,1
f6bb58e9,0,0,0,1
f6bd37f7,0,0,0,1
f6bea294,0,0,0,1
f6bf0e5b,0,0,0,1
f6bf29f2,0,0,0,1
f6bf798c,0,0,0,1
f6bfc9f7,0,1,0,0
f6c1c6f6,0,0,0,1
f6c3de3b,0,0,0,1
f6c56123,0,0,0,1
f6c688d5,0,0,0,1
f6c7886d,0,0,0,1
f6ca9c31,0,0,0,1
f6cb1b25,0,0,0,1
f6cd1172,0,0,0,1
f6cd21a1,0,0,0,1
f6ce3efb,0,0,0,1
f6d2041d,0,0,1,0
f6d23337,0,0,0,1
f6d60234,0,0,0,1
f6d659ca,0,0,1,0
f6d72d0c,0,0,1,0
f6d8a2ec,0,0,0,1
f6dbd02d,0,0,0,1
f6dcbc68,0,0,0,1
f6e09d24,0,0,0,1
f6e242df,0,0,0,1
f6e271aa,0,0,0,1
f6e3aca7,0,0,0,1
f6e4041c,0,0,1,0
f6e4c47b,0,0,0,1
f6e64773,0,0,0,1
f6e660f8,0,1,0,0
f6eb4caf,0,0,0,1
f6eb7dac,0,0,0,1
f6ebc4cb,1,0,0,0
f6f0c317,0,0,0,1
f6f22d91,0,0,0,1
