,person,cant_accesos_north,cant_accesos_center_west,cant_accesos_southeast,cant_accesos_south,cant_accesos_northeast
31937,1e2c4da2,0,0,0,0,1
31938,410839a3,0,0,1,0,0
31939,abd02b05,1,0,0,0,0
31940,e17a8b11,0,0,0,0,1
31941,b66c7dc5,0,0,1,0,0
31942,b643ae20,0,0,1,0,0
31943,94b31d2d,0,0,0,1,0
31944,6e2f3c27,0,0,1,0,0
31945,5c691815,0,0,0,0,1
31946,4aeac2cf,0,0,0,1,0
31947,f546ecb8,0,0,2,0,0
31948,90e2a1c2,0,0,0,0,1
31949,5b4768d6,0,0,0,0,0
31950,bfd69c88,0,0,0,0,1
31951,500e84f5,0,0,2,0,0
31952,34c139ce,0,0,7,0,0
31953,f05ce3cf,0,0,0,5,0
31954,0c285c5b,0,0,55,0,0
31955,281bc1b1,0,0,9,0,0
31956,c561d4d8,0,0,4,0,0
31957,3a31bf2b,0,0,15,0,0
31958,9a42871e,0,2,0,0,0
31959,0b6e513f,0,0,1,0,0
31960,2bfcde3e,0,0,1,0,0
31961,a0548988,0,0,1,0,0
31962,c0d6e9c3,0,0,0,0,0
31963,672cae4e,0,0,0,0,0
31964,b9300586,0,0,0,0,0
31965,353a3eaf,0,0,1,0,0
31966,7a21d694,0,0,1,0,0
31967,e81b402a,0,0,0,0,0
31968,25fae2ef,0,0,0,7,0
31969,0d8f531e,0,0,0,0,0
31970,760f3dc0,1,0,0,0,0
31971,d72a1ad7,0,0,1,0,0
31972,502da1df,0,0,0,0,0
31973,b992abe1,0,0,0,0,0
31974,0833a0a9,0,0,0,0,0
31975,42462ebe,0,0,1,0,0
31976,cf61cb1e,0,0,0,1,0
31977,29b2acab,2,0,0,0,0
31978,c41e9e1b,0,0,3,0,0
31979,f4457b18,0,0,18,0,0
31980,30f60121,0,0,0,0,1
31981,c5b618ca,0,0,0,1,0
31982,0cd518e1,0,0,8,0,0
31983,7f624be2,0,0,0,0,1
31984,10ce7929,10,0,0,0,0
31985,f04bf12f,0,0,0,0,1
31986,9c22e658,0,0,2,0,0
31987,c159c763,0,0,1,0,0
31988,1b1ada21,0,0,1,0,0
31989,31e2cdc3,0,1,0,0,0
31990,99a5246a,0,0,1,0,0
31991,8edf933a,0,0,1,0,0
31992,b65d58c1,0,0,0,0,5
31993,72892ea4,0,0,1,0,0
31994,2fcca3b8,0,0,0,0,1
31995,10810fed,0,0,0,0,0
31996,bc53a2c9,0,0,0,0,2
31997,bf120159,0,1,0,0,0
31998,14564ac1,0,0,1,0,0
31999,044cd20c,0,0,1,0,0
32000,69d68383,0,0,1,0,0
32001,be6fbe00,0,1,0,0,0
32002,4fb9dc8d,0,0,0,0,1
32003,a4776a91,0,0,0,0,1
32004,d41937e6,0,0,0,0,1
32005,e5d03e5d,0,0,1,0,0
32006,400ff9c8,0,0,0,0,0
32007,0d87991e,0,0,1,0,0
32008,f73fe343,0,8,0,0,0
32009,662edef0,0,0,0,0,1
32010,3bd2e781,0,0,0,0,0
32011,246dcefd,0,0,0,0,0
32012,13a48b2c,0,0,1,0,0
32013,52450ff0,0,0,0,0,0
32014,2d6b240f,0,0,0,0,1
32015,b1fe7515,0,0,0,1,0
32016,e950f170,0,0,1,0,0
32017,16c07417,0,0,0,0,0
32018,048b2bed,0,0,0,1,0
32019,19de7639,0,0,0,2,0
32020,ab4895f0,0,0,0,0,0
32021,4bef1381,0,0,0,1,0
32022,5507d4ba,0,0,0,0,1
32023,4c34a394,0,0,0,1,0
32024,58438002,0,0,0,2,0
32025,20dadf21,0,1,0,0,0
32026,fd398a7a,0,0,1,0,0
32027,aa1edfc0,0,0,0,0,1
32028,cbdf722a,0,0,0,1,0
32029,c0a73025,0,0,3,0,0
32030,b80896df,0,0,1,0,0
32031,88a161c3,0,0,2,0,0
32032,867c49b9,0,0,1,0,0
32033,28d1059e,0,0,1,0,0
32034,47344725,0,1,0,0,0
32035,7ee1b2bc,0,1,0,0,0
32036,677cc985,0,0,1,0,0
32037,dec218d4,0,0,0,0,1
32038,7ea4defe,0,0,0,2,0
32039,2d77c3ae,0,0,0,0,0
32040,dc6aae40,0,0,0,0,0
32041,863aee86,0,0,0,0,0
32042,6ac37390,0,0,0,0,0
32043,407fba14,0,0,0,0,0
32044,2c1b0959,0,0,1,0,0
32045,e31b803a,0,0,0,0,0
32046,4ce33b21,0,0,0,0,0
32047,5108f8b9,0,0,7,0,0
32048,0391da64,0,0,0,0,1
32049,4fd87965,0,0,1,0,0
32050,a8efd0c7,0,8,0,1,0
32051,cade8c60,0,0,13,0,0
32052,0ba2ac97,0,0,3,0,0
32053,90389c63,0,0,0,0,0
32054,58127124,1,0,0,0,0
32055,7bebb52e,0,0,0,0,0
32056,800b4ad1,0,0,1,0,0
32057,588586f8,0,0,1,0,0
32058,7b0d2905,0,0,0,0,3
32059,25c811db,0,0,0,0,0
32060,22407390,0,0,1,0,0
32061,e51e8777,0,0,1,0,0
32062,ca856251,0,0,4,0,0
32063,47467a12,0,0,1,0,0
32064,095c2666,0,0,1,0,0
32065,a8e28d54,0,0,0,1,0
32066,a9b116f4,0,0,1,0,0
32067,b8c003f9,0,0,1,0,0
32068,8d93026f,0,0,1,0,0
32069,52f25739,0,0,1,0,0
32070,e248c89a,0,0,1,0,0
32071,7978f543,0,0,1,0,0
32072,3191358f,0,0,0,0,0
32073,d1dcdc12,0,0,1,0,0
32074,831bb5f5,0,0,1,0,0
32075,24bb3db1,0,0,0,0,1
32076,c7d88641,0,0,0,0,0
32077,4c6e5588,0,0,1,0,0
32078,1983a9a0,0,0,0,0,0
32079,5270346a,0,0,1,0,0
32080,e6f87683,0,0,0,1,0
32081,03066c47,0,0,0,0,0
32082,3136e90a,0,0,2,0,0
32083,6f383a3c,0,0,0,0,0
32084,2379cb31,0,0,1,0,0
32085,baf18e5f,0,0,0,1,0
32086,1f00f488,0,0,1,0,0
32087,44c5eb73,0,0,1,0,0
32088,8db2222a,0,0,0,0,0
32089,87371ad6,0,0,0,0,0
32090,41325066,1,0,0,0,0
32091,dca3f2c4,0,0,0,0,2
32092,04b134be,0,0,1,0,0
32093,36204470,0,0,1,0,0
32094,f00aed9b,0,0,0,0,0
32095,b76f1447,0,0,1,0,0
32096,d48f6a6c,0,0,0,0,0
32097,e3bd74f8,0,0,1,0,0
32098,0e8244bd,0,0,1,0,0
32099,f41e22d5,0,0,0,0,0
32100,09fa381f,0,0,2,0,0
32101,796413ef,0,1,0,0,0
32102,82d9898b,0,0,0,0,1
32103,3bee0bab,0,0,1,0,0
32104,363886fc,0,0,1,0,0
32105,2c2b1798,0,0,1,0,0
32106,8deb9fec,0,0,0,0,4
32107,35f69b07,0,0,0,1,0
32108,5e5bb98d,0,0,0,0,15
32109,c591df84,0,0,18,0,0
32110,d7a1e8d3,0,0,0,0,0
32111,6619d0b0,0,0,1,0,0
32112,429d7c45,0,0,1,0,0
32113,2906a0a1,0,0,1,0,0
32114,b6234afd,0,0,1,0,0
32115,3f6b2576,0,0,0,1,0
32116,6c63acd2,0,0,0,0,0
32117,a2930658,0,0,0,1,0
32118,a5d7faf0,0,0,1,0,0
32119,e0811ca5,0,0,0,1,0
32120,cf77d0ce,0,0,1,0,0
32121,aed4cb6f,0,0,1,0,0
32122,4623e03b,0,0,2,0,0
32123,81314672,4,0,0,0,0
32124,3b65a41b,0,0,0,1,0
32125,c6c154b3,0,0,0,7,0
32126,2f5c1bd4,0,0,0,0,23
32127,9c7ed090,0,0,0,0,1
32128,027870af,0,36,0,0,0
32129,bab68874,5,0,0,0,0
32130,a530230e,0,0,4,0,0
32131,a063d0f9,0,0,0,0,6
32132,5b1739cc,0,0,0,4,0
32133,444105d3,0,0,1,0,0
32134,fab753ed,0,4,0,0,0
32135,47115006,0,0,0,4,0
32136,06fcbc94,0,0,0,0,7
32137,14c1c2f9,0,0,4,0,0
32138,a0b2e467,0,0,1,0,0
32139,17aacb23,2,0,0,0,0
32140,6492cc76,0,0,2,0,5
32141,b145cc23,0,0,0,0,1
32142,4ad5dee9,0,0,0,19,0
32143,e256b1b8,0,0,1,0,0
32144,9a2815e3,0,0,1,0,0
32145,e121a7fb,0,0,0,2,0
32146,2c0a7131,0,0,4,0,0
32147,5a6a45a9,0,0,0,0,8
32148,053c8c48,0,0,0,0,37
32149,e621207e,0,0,3,0,0
32150,efaedd18,0,0,2,0,0
32151,79574429,0,0,0,0,10
32152,3cf6f7e0,0,0,1,0,0
32153,d8baf4f6,0,0,4,0,0
32154,55d2cd08,0,0,0,0,1
32155,478e1080,0,0,2,0,0
32156,74b57f71,0,0,4,0,0
32157,0b2998c7,0,0,0,0,3
32158,0847c198,3,0,0,0,0
32159,f488302b,0,0,6,0,0
32160,13cf03c1,0,0,0,0,1
32161,a3c23be0,0,0,9,0,0
32162,db3c53ff,0,0,0,0,5
32163,b8d79e4e,0,0,2,0,0
32164,c9d864f1,0,0,3,0,0
32165,969aa412,0,1,0,0,0
32166,5847cac8,0,0,1,0,0
32167,9a64a061,0,0,1,0,0
32168,f4092304,0,0,3,0,0
32169,069af641,0,0,4,0,0
32170,db053548,0,0,1,0,0
32171,4b01d366,0,0,5,0,0
32172,9cc5303a,0,0,1,0,0
32173,08b1d536,0,0,3,0,0
32174,31060cd8,2,0,0,0,0
32175,40ed5ef3,0,0,3,0,0
32176,bbeaea35,0,0,0,0,0
32177,e534b6c2,0,0,4,0,0
32178,c6cc8f5a,0,0,1,0,1
32179,fcc5dfad,0,0,2,0,0
32180,f738a131,0,0,0,0,1
32181,cf6ca1b8,3,0,0,0,0
32182,e9890772,0,0,0,0,0
32183,37a19d0c,0,0,1,0,0
32184,3c82f8d5,0,0,2,0,0
32185,0144bd58,0,0,3,0,0
32186,53e251c0,0,0,0,0,2
32187,0db4200b,0,0,0,0,1
32188,e207eb05,0,0,0,1,0
32189,f9756fba,0,0,60,0,0
32190,2fe45e51,0,0,9,0,0
32191,6b42b7be,0,0,0,1,0
32192,49cf04c9,6,0,0,0,0
32193,1052d5d5,0,0,0,0,2
32194,940a3d66,0,0,0,0,0
32195,15b5b423,0,0,0,0,1
32196,a1b25eb0,0,0,1,0,0
32197,8ea105ab,0,3,0,0,0
32198,f41c1c58,0,0,0,0,0
32199,32eae975,3,0,0,0,0
32200,37ae4222,0,0,1,0,0
32201,3d6873bc,0,0,18,0,0
32202,c997d392,0,0,5,0,0
32203,4fc5e6fc,0,0,0,0,0
32204,0a0ba01d,0,0,2,0,0
32205,eb201078,0,0,2,0,0
32206,86a78c2a,0,0,44,0,0
32207,10a3e0a0,0,0,11,0,0
32208,4223df3a,0,0,1,0,0
32209,5c0a75d4,0,0,1,0,0
32210,650924ef,2,11,0,0,0
32211,08639c4f,0,0,2,0,0
32212,fd0cbcf0,0,0,1,0,0
32213,ca3c8be2,0,0,0,2,0
32214,417edfff,5,0,1,0,2
32215,d298b86a,0,3,0,0,0
32216,fe8b03f1,0,0,3,0,0
32217,d19f03b8,0,0,0,0,2
32218,81516f23,0,0,0,0,2
32219,72d959bc,0,0,7,0,0
32220,c0ea2a4c,0,0,0,1,0
32221,313d8db3,0,0,1,0,0
32222,17d7cd3e,0,6,0,0,0
32223,b81a765c,0,0,2,0,0
32224,90c0311a,0,7,0,0,0
32225,e244f422,0,0,0,0,0
32226,10b0ae4e,0,0,5,0,0
32227,fb64ce0c,0,0,3,0,0
32228,0b698d37,0,0,4,0,0
32229,1d94cf7b,0,0,0,0,0
32230,d98d1c3e,0,0,23,0,0
32231,c667b615,0,0,1,0,0
32232,1836c63e,0,0,0,0,1
32233,06818d49,0,0,5,0,0
32234,f941a5a1,0,0,0,0,1
32235,4f307261,0,2,0,0,0
32236,ea154399,0,0,0,0,1
32237,3fe09c21,0,0,1,0,0
32238,e9c33841,0,0,5,0,0
32239,6bbe0bd1,0,2,0,0,0
32240,8bd7eac2,0,0,8,0,0
32241,5c1f527e,0,0,0,0,7
32242,1aff704e,0,0,1,0,0
32243,df3ef64c,0,0,0,35,0
32244,822b4fca,0,0,1,0,0
32245,8e0d9c00,0,0,0,0,0
32246,4eb7be92,1,0,0,0,0
32247,b9434356,0,0,0,0,0
32248,74f9f263,0,2,0,0,0
32249,bf75b723,0,0,0,0,4
32250,241927f1,0,0,0,0,0
32251,d08a6731,0,0,0,0,2
32252,f84df45c,0,0,2,0,0
32253,abf6dfd7,0,0,4,0,0
32254,f6ac9209,0,0,3,0,0
32255,27258fd2,0,0,5,0,0
32256,29985f18,0,0,1,0,0
32257,abb6acc9,0,0,6,0,0
32258,a96314dc,0,0,8,0,0
32259,f25a5238,0,0,0,0,0
32260,a879f712,0,0,0,0,41
32261,1bfb5e9a,0,0,1,0,0
32262,75250d4e,0,0,0,1,0
32263,de4b52d6,0,0,12,0,0
32264,6f4b5c81,0,0,1,0,0
32265,7d07375b,0,0,0,0,0
32266,ac73425f,0,0,7,0,0
32267,a3c20660,0,0,0,0,12
32268,be27da17,0,1,1,0,0
32269,a97e7176,0,0,0,0,0
32270,783e26f2,0,0,1,0,0
32271,3008425a,0,0,5,0,0
32272,36456618,0,0,1,0,0
32273,da201860,0,0,0,1,0
32274,9b5d1d3c,0,0,0,1,0
32275,6811ba26,0,0,3,0,0
32276,878b5953,0,0,4,0,0
32277,b95f219e,2,0,0,0,1
32278,9afab00b,0,0,0,1,0
32279,68b30f81,0,0,0,1,0
32280,36a755d0,1,0,0,0,0
32281,abc8fc1b,0,0,0,0,0
32282,d56bad1b,4,0,0,0,0
32283,c00caec9,0,0,0,0,0
32284,140942ef,0,0,2,0,0
32285,8f032b90,0,0,0,0,3
32286,13be7958,0,1,0,0,0
32287,91661ae8,0,0,4,0,0
32288,994ef3be,0,0,21,0,0
32289,b7e69275,0,1,0,0,0
32290,51c49988,1,0,0,0,0
32291,310b5269,0,0,0,0,1
32292,fa8b363f,0,0,0,0,1
32293,1af40b78,0,0,1,0,0
32294,19ee2d59,0,0,0,1,0
32295,ddabf6c1,0,0,0,1,0
32296,9d3c0e13,0,0,1,0,0
32297,33e3cc67,0,0,2,0,0
32298,05df8dea,0,0,4,0,0
32299,99261919,0,0,0,0,0
32300,97393006,0,0,0,0,0
32301,9263d035,0,0,0,0,2
32302,feb61db1,0,0,3,0,0
32303,7257b26b,0,2,0,0,0
32304,90d65f54,0,0,0,0,1
32305,89bc51a2,0,0,3,0,0
32306,2f30681b,0,0,4,0,0
32307,7bce81a3,0,0,1,0,0
32308,348b600b,0,0,2,0,0
32309,044009fe,0,0,0,16,0
32310,78bb9adf,0,0,0,0,1
32311,8ebd2caa,0,0,0,1,0
32312,e0df2e92,0,0,1,0,0
32313,e4a10a3d,0,0,1,0,0
32314,3c49ff98,0,0,0,0,0
32315,b69b0861,0,0,0,1,0
32316,27456bed,0,0,0,0,0
32317,3c6e5c72,0,0,0,0,4
32318,c32fec50,0,0,4,0,0
32319,36fee18c,1,0,0,0,0
32320,094fcf0d,0,0,0,0,1
32321,f4723ded,0,0,0,0,4
32322,895c09ad,0,0,0,0,1
32323,c3681b4c,0,0,4,0,0
32324,649a8882,0,0,0,0,4
32325,3a62ee1e,0,0,2,0,0
32326,d0c27e54,0,0,3,0,0
32327,632e9b7b,0,0,1,1,0
32328,acd2dc1e,0,5,0,0,0
32329,9cc511b9,0,0,1,0,0
32330,49ffa704,0,0,8,0,0
32331,474b07da,0,0,1,0,0
32332,966fbae2,0,0,1,0,0
32333,80edbdc2,0,0,1,0,0
32334,f4130494,1,0,0,1,0
32335,a744bbb5,0,0,0,0,0
32336,928ecb2c,0,0,0,0,0
32337,c38c99b5,0,0,5,0,0
32338,bcb13585,0,0,0,0,1
32339,e634e25b,0,0,0,0,0
32340,f18d0ee4,0,0,0,0,0
32341,4c5c7061,0,0,0,0,1
32342,a9d069d2,0,0,0,0,1
32343,6b9b9477,0,0,0,0,6
32344,df324a00,0,0,0,1,0
32345,923f9aba,0,0,11,0,0
32346,f2336581,0,0,1,0,0
32347,87283767,0,0,1,0,0
32348,d1be37ec,0,0,0,4,0
32349,943b577c,0,0,0,0,1
32350,dc8117f4,0,0,0,0,0
32351,3d462080,0,0,0,0,0
32352,1ff4c828,0,0,0,0,1
32353,dd1b2e9e,1,0,0,0,0
32354,3b4560e2,1,0,0,0,0
32355,5d2b6047,0,0,0,1,0
32356,3da5bcae,0,0,0,0,2
32357,d57fc0cf,0,0,1,0,0
32358,7f6592e0,0,0,0,0,6
32359,fc30f6e2,2,0,0,0,0
32360,55b732b9,0,0,2,0,0
32361,478fe4a2,0,0,0,0,0
32362,a946ded8,0,0,1,0,0
32363,2eec4ebe,0,0,1,0,0
32364,79b169d2,0,0,38,0,0
32365,837bd0a2,0,1,0,0,0
32366,c49d1e8d,0,0,0,0,0
32367,19b77afe,0,0,0,0,3
32368,55a7179e,0,0,1,0,0
32369,d3d4cfb5,8,0,0,0,0
32370,aa436270,0,0,14,0,0
32371,89a5d9f2,0,0,0,0,8
32372,48253963,0,0,1,0,0
32373,576adaba,0,0,1,0,0
32374,d727a511,0,0,1,0,0
32375,90b6e6d2,0,0,1,0,0
32376,6508c192,0,0,1,0,0
32377,5551fc07,0,0,0,0,0
32378,2be10b8f,0,0,0,0,0
32379,dac74d52,0,0,0,0,0
32380,26782f73,0,0,6,0,0
32381,eb2a98ee,0,0,0,0,0
32382,3e89f827,0,0,1,0,0
32383,8789675f,0,0,11,0,0
32384,8724d834,0,0,0,0,1
32385,c4f06e2d,0,0,15,0,0
32386,0c6ee9e5,0,0,1,0,0
32387,3a7c8aff,0,0,3,0,0
32388,6cd160f0,0,0,0,0,0
32389,d60f76ba,0,0,0,0,0
32390,c2f0aaa2,0,0,8,0,0
32391,d4f3e830,0,0,2,0,0
32392,a0ddb32a,0,0,3,0,0
32393,afa5da36,0,0,0,5,0
32394,e1a7a579,0,0,0,0,0
32395,0ff34fc1,0,0,1,0,0
32396,cdfe74eb,0,0,0,0,3
32397,07639dc4,0,0,0,0,1
32398,71fbcf76,0,0,1,0,0
32399,942a1736,0,0,0,0,1
32400,6f7b7b18,1,0,0,0,0
32401,2cbe51bb,0,0,1,0,0
32402,5f098f28,0,0,1,0,0
32403,71adc90d,0,0,1,0,0
32404,3ae0b07a,0,0,2,0,0
32405,e9e8bce7,0,0,1,0,0
32406,9b914619,0,0,0,0,1
32407,42c81715,0,0,1,0,0
32408,a5f61aec,0,0,5,0,0
32409,97b9e8fd,0,0,1,0,0
32410,42fc46f9,0,0,0,0,1
32411,ad7181b0,0,0,0,1,0
32412,898eb7e3,0,0,0,1,0
32413,fb66edff,0,1,0,0,0
32414,19b1e66c,0,0,1,0,0
32415,b9f3646c,0,3,0,0,0
32416,17e6877e,0,0,0,0,2
32417,8b4c3531,0,0,0,0,0
32418,540e67b1,0,0,0,0,1
32419,7b5c29b0,0,0,1,0,0
32420,d0c3c615,0,0,0,0,1
32421,ca6a0908,0,0,2,0,0
32422,0f168a63,0,0,1,0,0
32423,7a1dc333,0,1,0,0,0
32424,627efc77,0,0,0,0,1
32425,67277b92,0,0,0,0,0
32426,f5655c97,0,0,0,0,6
32427,0d023516,0,0,0,0,0
32428,71fc2ce4,0,0,0,2,0
32429,c323e9f2,0,2,0,0,0
32430,ff05db81,0,0,1,0,0
32431,c000a5e5,1,0,1,0,0
32432,1bf477c4,0,0,0,0,0
32433,1a92f5b1,0,0,1,0,0
32434,dee5f025,0,0,1,0,0
32435,1154afaf,0,0,0,0,0
32436,6cdcb17e,0,0,2,0,0
32437,68baec54,0,0,1,0,0
32438,2acb112f,0,0,0,0,0
32439,e165a982,0,0,0,1,0
32440,2e679992,0,1,0,0,0
32441,3afa5600,0,0,5,0,0
32442,117b1918,0,0,1,0,0
32443,19500958,0,1,1,0,0
32444,83ddb0e4,2,0,0,0,0
32445,8fd2664b,0,0,0,0,1
32446,a857b0de,0,0,0,0,35
32447,a92f08f5,0,0,1,0,0
32448,05d47572,0,0,1,0,0
32449,14b26f9d,0,0,2,0,0
32450,1ef1f9aa,0,0,2,0,0
32451,c0e59da0,0,0,1,0,0
32452,9ecf8d11,0,0,0,0,0
32453,d8c808dc,0,0,1,0,0
32454,64d463a4,0,0,0,0,1
32455,168ec5be,0,0,1,0,0
32456,13689ef2,0,0,0,0,1
32457,9839951d,0,0,0,0,0
32458,d48eba01,23,0,0,0,0
32459,6233ffaf,0,0,12,0,0
32460,008bb884,0,0,5,0,0
32461,a4505d78,0,0,0,0,1
32462,0e7951ea,0,0,8,0,0
32463,57709aeb,0,0,1,0,0
32464,7f9e6c30,0,0,3,0,0
32465,30622725,0,0,0,2,0
32466,4d6695e3,0,0,0,3,0
32467,8d7cf74d,1,0,2,0,0
32468,9b9452f0,0,0,2,0,0
32469,a221b1bf,1,0,12,0,0
32470,b526cd29,0,0,2,0,1
32471,642976c7,0,1,2,0,0
32472,9aff49fd,0,0,1,0,0
32473,a0b87cb5,0,0,0,0,0
32474,c01131ff,0,0,0,1,0
32475,7c56b371,0,0,0,0,1
32476,6ee32459,0,0,0,3,0
32477,cdaa445c,0,0,116,0,0
32478,08b803ee,0,0,0,0,1
32479,9810f4aa,0,0,24,0,0
32480,44e2951c,0,4,0,0,0
32481,072a96a1,0,0,11,3,0
32482,0111d9af,0,0,1,0,0
32483,b1e6f589,0,0,0,0,3
32484,46329fe0,0,0,2,0,0
32485,a1f1c36b,0,0,10,0,0
32486,ca4810f0,0,0,0,0,2
32487,c781a7cf,0,0,4,0,0
32488,0fd5614b,0,0,4,0,0
32489,4009ea72,0,1,17,0,0
32490,cb0d5c91,0,0,2,1,0
32491,adc3245b,0,1,0,0,0
32492,f7f20734,0,0,1,0,0
32493,9e82c40c,0,0,4,0,0
32494,78cfa6fc,0,0,6,0,0
32495,5eb67a31,0,0,0,0,8
32496,6bd23c82,0,0,9,0,0
32497,fef6114c,0,0,0,0,1
32498,98d536c2,0,0,0,0,11
32499,681f5543,0,0,18,0,0
32500,4fa197d9,0,0,9,0,0
32501,ad7b32c6,0,0,2,0,0
32502,d0de72cc,0,0,9,0,0
32503,5685f2ab,0,0,15,0,0
32504,66d04bad,0,0,2,0,0
32505,a06ac203,0,0,17,0,0
32506,8b7ddab9,0,0,0,0,0
32507,fe69f23d,0,0,0,0,7
32508,bb067476,0,0,5,0,0
32509,c65252b6,0,0,6,0,0
32510,c71209cf,0,0,2,0,0
32511,e2be9234,0,0,0,0,5
32512,649f776d,0,0,0,0,11
32513,60d21481,0,0,4,0,2
32514,48be1adb,0,0,0,3,0
32515,3beb31e4,4,2,1,0,0
32516,e7ca00da,0,0,0,0,13
32517,8563c2f2,0,0,0,0,0
32518,993d6414,0,0,0,0,9
32519,046f4eee,0,1,0,0,0
32520,739c7ef9,0,0,24,0,0
32521,aff7c2d5,0,0,3,0,0
32522,446e2937,0,0,0,0,0
32523,e01856d8,0,0,7,0,0
32524,9da26d3e,0,0,1,0,0
32525,b74c3bea,0,0,0,1,0
32526,cf2fdb27,0,0,6,0,0
32527,b6265298,0,0,5,0,0
32528,24368157,0,4,0,0,0
32529,42316be2,0,0,0,1,0
32530,cd8b89c2,6,0,0,0,0
32531,a083aa31,0,0,0,6,0
32532,d1aa1932,0,0,2,0,0
32533,4f825807,0,0,3,0,0
32534,76dede25,0,0,0,0,0
32535,7373d187,0,0,0,1,0
32536,7eca02fb,0,0,0,0,9
32537,48bb142f,0,0,0,0,0
32538,08558ce3,0,0,12,0,0
32539,cd9d762d,0,0,17,0,0
32540,06c1fbb3,0,0,15,0,0
32541,1a6bcf42,0,0,16,0,0
32542,af0fd93c,0,0,6,0,0
32543,7fe2518a,0,0,0,9,0
32544,d8104ebd,0,5,0,0,0
32545,43abb351,0,0,0,6,0
32546,57f9eb9a,0,0,3,0,0
32547,f25ec858,0,0,0,0,6
32548,29114279,0,0,14,0,0
32549,065b4fea,0,0,0,0,0
32550,1386c91c,0,0,0,0,3
32551,8c07673a,0,0,0,0,0
32552,451974bb,0,0,30,0,0
32553,800d0b26,0,0,16,0,0
32554,2964356f,0,0,0,0,1
32555,2563d566,0,0,50,0,5
32556,5de848bc,0,0,1,0,0
32557,ee4b6b74,0,0,14,0,0
32558,a39c2e29,0,0,8,0,0
32559,4dc3ddd0,0,0,5,0,0
32560,83136ea8,0,0,10,0,0
32561,35a172f9,0,0,0,4,0
32562,bfb05b31,0,0,9,0,0
32563,2102cb09,0,0,0,0,18
32564,b4440927,1,0,0,0,0
32565,e3c6a1e6,0,0,0,0,22
32566,d80ec657,0,0,1,0,0
32567,72fe7e8c,0,0,12,0,0
32568,a2698b54,0,0,0,0,0
32569,9b17407f,0,0,0,0,6
32570,32c77911,0,0,8,0,0
32571,ca911899,0,0,0,8,0
32572,4a4221b5,0,0,0,0,5
32573,e9299833,0,0,8,0,0
32574,8b6e7b61,0,0,0,0,1
32575,944b0f20,0,0,1,0,0
32576,56d4f790,0,0,1,0,0
32577,3cf39b86,2,0,0,0,0
32578,f0edac45,0,0,31,0,0
32579,a73eabbf,0,0,7,0,0
32580,08145396,1,0,0,0,0
32581,dcc5a20f,0,0,18,0,0
32582,a8d18e4e,0,0,3,0,0
32583,4a084a0d,0,0,0,0,1
32584,f025cd50,0,0,5,0,0
32585,a3c623c0,0,0,0,0,1
32586,1f91440a,0,0,0,0,2
32587,2174ef0a,0,0,0,0,3
32588,1eea3f31,0,0,9,0,0
32589,c6c7def7,0,0,0,0,1
32590,8c694ca2,0,0,0,0,0
32591,0b482f87,0,0,2,0,0
32592,f51d5d22,0,0,3,0,0
32593,fc7fc81c,0,0,0,0,0
32594,3244962c,0,0,1,0,0
32595,74bee695,0,0,1,0,0
32596,ae2c51e2,0,31,0,6,0
32597,23ff1ba0,0,0,15,0,0
32598,c0a3fde9,0,0,17,0,0
32599,89f66ab5,0,0,10,0,0
32600,bf83b2cf,0,0,6,0,0
32601,d52e4ae3,0,0,3,0,0
32602,e6520f74,0,0,0,0,46
32603,ad80f26b,0,1,0,0,0
32604,00dabbf1,0,0,1,0,0
32605,9251a47c,0,0,18,0,0
32606,e621b85c,0,0,1,0,0
32607,2cb41d7c,2,0,0,0,0
32608,88942776,1,0,1,0,0
32609,e8466464,0,0,15,0,0
32610,00c2f60d,0,0,4,0,0
32611,254f4c75,0,0,2,0,0
32612,3c36abbb,0,0,4,0,0
32613,d98bfbda,0,0,1,0,0
32614,b727990d,0,0,3,0,0
32615,42a7640b,0,9,0,0,0
32616,f6449668,0,0,0,9,0
32617,673461d9,0,3,0,0,0
32618,d98e70cb,0,0,3,0,0
32619,43c7f438,0,0,43,0,0
32620,bc555b42,0,8,1,0,0
32621,85829584,0,0,4,0,0
32622,cf7148ed,0,0,0,0,0
32623,aaf99fdc,0,0,12,0,0
32624,9a489e64,0,0,0,0,0
32625,c96b63f0,0,0,0,17,0
32626,870f8b72,0,0,1,0,0
32627,d8c98360,0,0,3,0,0
32628,de462350,0,0,5,0,0
32629,7fdc75cb,0,0,3,1,0
32630,a8660b50,0,0,0,0,0
32631,8a2ecb0c,0,0,1,0,0
32632,17ed0f58,0,0,0,0,9
32633,dc4e71c2,0,0,4,0,0
32634,dd3dc0f5,0,0,2,0,0
32635,4fe066bd,0,0,1,0,0
32636,680f1db9,0,0,1,0,0
32637,d0c5f327,0,0,0,5,0
32638,2d791211,0,0,0,0,3
32639,f3e640f7,0,0,1,0,0
32640,f3f55c46,0,0,0,0,10
32641,b93f917c,0,0,0,0,8
32642,8de69b51,0,0,0,0,12
32643,4ea3efed,0,0,2,0,0
32644,e9471403,0,2,0,0,0
32645,76155d35,0,0,1,0,0
32646,c4068407,0,0,11,0,0
32647,27f0a8fc,0,0,2,0,0
32648,cc38aa33,0,0,3,0,0
32649,e4020b0a,0,0,12,0,0
32650,5a367904,0,0,9,0,0
32651,315aafb2,0,0,0,0,17
32652,9e658003,0,0,9,0,0
32653,e7323ce2,0,0,6,0,0
